Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
77,掠奪者任務,0.683,849,13440,0,32
78,掠奪者任務,0.680,703,13440,0,29
79,掠奪者任務,0.676,2143,13440,1,43
80,掠奪者任務,0.673,876,13440,0,34
81,掠奪者任務,0.670,1452,13440,0,46
82,掠奪者任務,0.666,1835,13440,0,46
83,掠奪者任務,0.663,1281,13440,0,39
84,掠奪者任務,0.660,1053,13440,0,32
85,掠奪者任務,0.656,1159,13440,0,32
86,掠奪者任務,0.653,6276,8080,5,13
87,掠奪者任務,0.650,1243,13440,0,36
88,掠奪者任務,0.647,5872,7792,5,6
89,掠奪者任務,0.643,6524,10976,5,20
90,掠奪者任務,0.640,6199,8848,5,13
91,掠奪者任務,0.637,6750,11744,5,25
92,掠奪者任務,0.634,860,13440,0,27
93,掠奪者任務,0.631,519,13440,0,27
94,掠奪者任務,0.627,1117,13440,0,39
95,掠奪者任務,0.624,793,13440,0,36
96,掠奪者任務,0.621,981,13440,0,34
97,掠奪者任務,0.618,1187,13440,0,35
98,掠奪者任務,0.615,1029,13440,0,32
99,掠奪者任務,0.612,795,13440,0,32
100,掠奪者任務,0.609,1474,13440,0,39
101,掠奪者任務,0.606,717,13440,0,4
102,掠奪者任務,0.603,1437,13440,1,28
103,掠奪者任務,0.600,703,13440,0,0
104,掠奪者任務,0.597,1104,13440,1,22
105,掠奪者任務,0.594,1018,13440,0,30
106,掠奪者任務,0.591,1735,13440,2,23
107,掠奪者任務,0.588,7175,13072,6,22
108,掠奪者任務,0.585,29,13440,0,16
109,掠奪者任務,0.582,1230,13440,1,25
110,掠奪者任務,0.579,571,13440,0,28
111,掠奪者任務,0.576,683,13440,0,30
112,掠奪者任務,0.573,412,13440,0,26
113,掠奪者任務,0.570,6933,10000,6,19
114,掠奪者任務,0.568,213,13440,0,23
115,掠奪者任務,0.565,483,13440,0,29
116,掠奪者任務,0.562,294,13440,0,13
117,掠奪者任務,0.559,6218,11536,5,3
118,掠奪者任務,0.556,351,13440,0,29
119,掠奪者任務,0.554,249,13440,0,16
120,掠奪者任務,0.551,179,13440,0,21
121,掠奪者任務,0.548,135,13440,0,14
122,掠奪者任務,0.545,141,13440,0,20
123,掠奪者任務,0.543,6456,11168,6,9
124,掠奪者任務,0.540,5874,12816,5,7
125,掠奪者任務,0.537,2482,13440,3,18
126,掠奪者任務,0.534,852,13440,0,26
127,掠奪者任務,0.532,5780,8464,5,4
128,掠奪者任務,0.529,0,13440,0,18
129,掠奪者任務,0.526,-255,13440,0,12
130,掠奪者任務,0.524,155,13440,0,21
131,掠奪者任務,0.521,1930,13440,3,19
132,掠奪者任務,0.519,5664,8336,5,2
133,掠奪者任務,0.516,954,13440,0,35
134,掠奪者任務,0.513,14,13440,0,17
135,掠奪者任務,0.511,6166,11296,5,3
136,掠奪者任務,0.508,7896,6048,5,5
137,掠奪者任務,0.506,6356,10256,6,12
138,掠奪者任務,0.503,7358,13040,5,26
139,掠奪者任務,0.501,2471,13440,4,30
140,掠奪者任務,0.498,-333,6240,0,6
