Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
105,掠奪者任務,0.352,8160,9024,5,4
106,掠奪者任務,0.348,8172,9056,5,2
107,掠奪者任務,0.345,-720,13440,0,12
108,掠奪者任務,0.341,-717,13440,0,12
109,掠奪者任務,0.338,9308,6752,5,4
110,掠奪者任務,0.334,7843,10144,5,3
111,掠奪者任務,0.331,-647,13440,0,11
112,掠奪者任務,0.328,564,13440,1,10
113,掠奪者任務,0.324,-750,13440,0,11
114,掠奪者任務,0.321,-374,13440,0,11
115,掠奪者任務,0.318,8355,10784,5,5
116,掠奪者任務,0.315,-594,13440,0,18
117,掠奪者任務,0.312,9422,6624,5,5
118,掠奪者任務,0.309,9126,7104,5,3
119,掠奪者任務,0.305,-1064,13440,0,18
120,掠奪者任務,0.302,2634,13440,4,9
121,掠奪者任務,0.299,-862,13440,0,14
122,掠奪者任務,0.296,8529,8224,5,4
123,掠奪者任務,0.293,431,13440,1,11
124,掠奪者任務,0.290,9583,6240,5,4
125,掠奪者任務,0.288,9050,7392,5,3
126,掠奪者任務,0.285,8476,6848,5,3
127,掠奪者任務,0.282,9271,6848,5,4
128,掠奪者任務,0.279,9044,7296,5,5
129,掠奪者任務,0.276,8553,10400,5,6
130,掠奪者任務,0.273,2591,13440,3,8
131,掠奪者任務,0.271,8587,8192,5,7
132,掠奪者任務,0.268,1243,13440,1,7
133,掠奪者任務,0.265,-888,13440,0,16
134,掠奪者任務,0.263,-778,13440,0,13
135,掠奪者任務,0.260,7177,11648,5,6
136,掠奪者任務,0.257,2434,13440,3,9
137,掠奪者任務,0.255,9107,7136,5,2
138,掠奪者任務,0.252,558,13440,1,9
139,掠奪者任務,0.250,9629,6176,5,4
140,掠奪者任務,0.247,-716,13440,0,12
141,掠奪者任務,0.245,-707,13440,0,12
142,掠奪者任務,0.242,-592,13440,0,9
143,掠奪者任務,0.240,10040,5312,5,1
144,掠奪者任務,0.238,-764,13440,0,12
145,掠奪者任務,0.235,9246,7072,5,7
146,掠奪者任務,0.233,467,13440,1,10
147,掠奪者任務,0.231,-766,13440,0,11
148,掠奪者任務,0.228,-640,13440,0,11
149,掠奪者任務,0.226,9925,5568,5,2
150,掠奪者任務,0.224,-711,13440,0,9
151,掠奪者任務,0.221,-497,13440,0,14
152,掠奪者任務,0.219,8121,11648,5,11
153,掠奪者任務,0.217,1253,13440,2,7
154,掠奪者任務,0.215,2356,13440,3,7
155,掠奪者任務,0.213,8939,7392,5,5
156,掠奪者任務,0.211,9493,6368,5,2
157,掠奪者任務,0.208,-599,13440,0,10
158,掠奪者任務,0.206,7794,9792,5,4
159,掠奪者任務,0.204,9128,6944,5,0
160,掠奪者任務,0.202,9146,7104,5,4
161,掠奪者任務,0.200,2251,13440,3,7
162,掠奪者任務,0.198,-659,13440,0,11
163,掠奪者任務,0.196,-429,13440,0,12
164,掠奪者任務,0.194,10153,6848,5,4
165,掠奪者任務,0.192,9416,6688,5,3
166,掠奪者任務,0.190,9635,6144,5,2
167,掠奪者任務,0.189,9853,7328,5,1
168,掠奪者任務,0.187,9757,5952,5,4
169,掠奪者任務,0.185,9695,6080,5,6
170,掠奪者任務,0.183,-664,13440,0,10
171,掠奪者任務,0.181,9391,6560,5,1
172,掠奪者任務,0.179,-463,13440,0,12
173,掠奪者任務,0.178,8333,8704,5,8
174,掠奪者任務,0.176,534,13440,1,10
175,掠奪者任務,0.174,9562,6144,5,2
176,掠奪者任務,0.172,6285,12800,5,7
177,掠奪者任務,0.171,-453,13440,0,12
178,掠奪者任務,0.169,-698,13440,0,11
179,掠奪者任務,0.167,9415,8416,5,2
180,掠奪者任務,0.165,8984,7296,5,4
181,掠奪者任務,0.164,2650,13440,3,0
182,掠奪者任務,0.162,8241,8800,5,4
183,掠奪者任務,0.161,9943,7136,5,0
184,掠奪者任務,0.159,9722,5952,5,2
185,掠奪者任務,0.157,2505,13440,4,8
186,掠奪者任務,0.156,8174,8832,5,0
187,掠奪者任務,0.154,-474,13440,0,13
188,掠奪者任務,0.153,-301,13440,0,10
189,掠奪者任務,0.151,-706,13440,0,12
190,掠奪者任務,0.150,2482,13440,3,7
191,掠奪者任務,0.148,9344,8352,5,3
192,掠奪者任務,0.147,505,13440,1,10
193,掠奪者任務,0.145,9933,5536,5,1
194,掠奪者任務,0.144,9625,7744,5,1
195,掠奪者任務,0.142,8683,8064,5,2
196,掠奪者任務,0.141,-655,13440,0,11
197,掠奪者任務,0.139,1472,13440,2,5
198,掠奪者任務,0.138,9169,6976,5,0
199,掠奪者任務,0.137,409,13440,1,9
200,掠奪者任務,0.135,-778,13440,0,13
201,掠奪者任務,0.134,2319,13440,3,4
202,掠奪者任務,0.133,9081,7200,5,4
203,掠奪者任務,0.131,7815,9664,5,8
204,掠奪者任務,0.130,-247,13440,0,10
205,掠奪者任務,0.129,1554,13440,2,8
206,掠奪者任務,0.127,8638,8384,5,5
207,掠奪者任務,0.126,8721,7968,5,8
208,掠奪者任務,0.125,8985,7328,5,0
209,掠奪者任務,0.124,8949,7520,5,7
210,掠奪者任務,0.122,9653,6080,5,2
211,掠奪者任務,0.121,-666,13440,0,11
212,掠奪者任務,0.120,9017,7296,5,5
213,掠奪者任務,0.119,-751,13440,0,12
214,掠奪者任務,0.118,-660,13440,0,10
215,掠奪者任務,0.116,-726,13440,0,20
216,掠奪者任務,0.115,-649,13440,0,11
217,掠奪者任務,0.114,9606,6016,5,0
218,掠奪者任務,0.113,-730,13440,0,13
219,掠奪者任務,0.112,9645,6176,5,2
220,掠奪者任務,0.111,2705,13440,4,3
221,掠奪者任務,0.110,-710,13440,0,12
222,掠奪者任務,0.108,-698,13440,0,13
223,掠奪者任務,0.107,9561,7936,5,0
224,掠奪者任務,0.106,9558,8032,5,0
225,掠奪者任務,0.105,1054,13440,2,17
226,掠奪者任務,0.104,-712,13440,0,11
227,掠奪者任務,0.103,8893,7904,5,3
228,掠奪者任務,0.102,-482,13440,0,12
229,掠奪者任務,0.101,500,13440,1,11
230,掠奪者任務,0.100,9347,6720,5,5
231,掠奪者任務,0.099,-414,13440,0,12
232,掠奪者任務,0.098,-637,13440,0,10
233,掠奪者任務,0.097,9124,7136,5,5
234,掠奪者任務,0.096,9262,6976,5,4
235,掠奪者任務,0.095,-789,13440,0,13
236,掠奪者任務,0.094,-634,13440,0,4
237,掠奪者任務,0.093,-403,13440,0,11
238,掠奪者任務,0.092,2301,13440,4,3
239,掠奪者任務,0.091,9593,6240,5,5
240,掠奪者任務,0.091,-711,13440,0,12
241,掠奪者任務,0.090,-720,13440,0,12
242,掠奪者任務,0.089,9254,8576,5,5
243,掠奪者任務,0.088,7073,11584,5,5
244,掠奪者任務,0.087,7946,9664,6,2
245,掠奪者任務,0.086,6932,11744,5,4
246,掠奪者任務,0.085,8666,7968,5,3
247,掠奪者任務,0.084,8592,8064,5,2
248,掠奪者任務,0.084,8546,8224,5,2
249,掠奪者任務,0.083,8728,9056,6,1
250,掠奪者任務,0.082,1888,13440,4,3
251,掠奪者任務,0.081,-608,13440,0,10
252,掠奪者任務,0.080,-747,13440,0,12
253,掠奪者任務,0.079,9533,6400,5,6
254,掠奪者任務,0.079,9897,5600,5,0
255,掠奪者任務,0.078,-637,13440,0,7
256,掠奪者任務,0.077,-650,13440,0,6
257,掠奪者任務,0.076,8891,7584,5,5
258,掠奪者任務,0.076,2625,13440,4,10
259,掠奪者任務,0.075,2023,13440,2,4
260,掠奪者任務,0.074,-649,13440,0,11
261,掠奪者任務,0.073,-776,13440,0,13
262,掠奪者任務,0.073,-335,13440,0,5
263,掠奪者任務,0.072,9547,6304,5,4
264,掠奪者任務,0.071,-734,13440,0,12
265,掠奪者任務,0.070,7368,10336,5,0
266,掠奪者任務,0.070,-635,13440,0,9
267,掠奪者任務,0.069,8596,8160,5,2
268,掠奪者任務,0.068,9888,7328,5,2
269,掠奪者任務,0.068,2004,13440,2,5
270,掠奪者任務,0.067,7248,10944,5,4
271,掠奪者任務,0.066,-738,13440,0,12
272,掠奪者任務,0.066,-631,13440,0,10
273,掠奪者任務,0.065,-658,13440,0,11
274,掠奪者任務,0.064,7461,11456,5,3
275,掠奪者任務,0.064,6992,11136,5,3
276,掠奪者任務,0.063,-365,13440,0,4
277,掠奪者任務,0.062,1232,13440,2,8
278,掠奪者任務,0.062,3508,13440,4,8
279,掠奪者任務,0.061,-327,13440,0,11
280,掠奪者任務,0.061,-674,13440,0,9
281,掠奪者任務,0.060,-624,13440,0,10
282,掠奪者任務,0.059,1038,13440,2,8
283,掠奪者任務,0.059,468,13440,1,11
284,掠奪者任務,0.058,-686,13440,0,12
285,掠奪者任務,0.058,8834,9504,5,5
286,掠奪者任務,0.057,-596,13440,0,10
287,掠奪者任務,0.056,-756,13440,0,12
288,掠奪者任務,0.056,-608,13440,0,10
289,掠奪者任務,0.055,494,13440,1,9
290,掠奪者任務,0.055,3038,13440,4,5
291,掠奪者任務,0.054,8800,7808,5,8
292,掠奪者任務,0.054,-752,13440,0,13
293,掠奪者任務,0.053,-662,13440,0,10
294,掠奪者任務,0.053,2558,13440,4,7
295,掠奪者任務,0.052,531,13440,1,8
296,掠奪者任務,0.052,7468,11040,5,6
297,掠奪者任務,0.051,-650,13440,0,11
298,掠奪者任務,0.051,10003,5408,5,0
299,掠奪者任務,0.050,366,13440,1,9
300,掠奪者任務,0.050,-302,13440,0,6
301,掠奪者任務,0.049,7760,9696,5,5
302,掠奪者任務,0.049,7655,9920,5,6
303,掠奪者任務,0.048,8682,9408,5,7
304,掠奪者任務,0.048,-639,13440,0,11
305,掠奪者任務,0.047,9661,6080,5,3
306,掠奪者任務,0.047,-466,13440,0,13
307,掠奪者任務,0.046,1198,13440,2,7
308,掠奪者任務,0.046,2163,13440,4,7
309,掠奪者任務,0.045,1162,13440,2,10
310,掠奪者任務,0.045,-293,13440,0,10
311,掠奪者任務,0.044,-647,13440,0,9
312,掠奪者任務,0.044,-654,13440,0,8
313,掠奪者任務,0.043,9318,6688,5,4
314,掠奪者任務,0.043,-707,13440,0,11
315,掠奪者任務,0.043,-472,13440,0,13
316,掠奪者任務,0.042,-704,13440,0,12
317,掠奪者任務,0.042,2079,13440,4,0
318,掠奪者任務,0.041,9840,5760,5,8
319,掠奪者任務,0.041,9443,6432,5,0
320,掠奪者任務,0.041,2423,13440,4,5
321,掠奪者任務,0.040,624,13440,1,10
322,掠奪者任務,0.040,-386,13440,0,7
323,掠奪者任務,0.039,1492,13440,2,7
324,掠奪者任務,0.039,1482,13440,2,5
325,掠奪者任務,0.039,-634,13440,0,11
326,掠奪者任務,0.038,-827,13440,0,13
327,掠奪者任務,0.038,-400,13440,0,12
328,掠奪者任務,0.037,-744,13440,0,13
329,掠奪者任務,0.037,-611,13440,0,10
330,掠奪者任務,0.037,8778,8160,5,10
331,掠奪者任務,0.036,-330,13440,0,7
332,掠奪者任務,0.036,9498,6432,5,0
333,掠奪者任務,0.036,9200,8576,5,6
