Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
1,掠奪者任務,1.000,1.0000,7040,5,0
2,掠奪者任務,0.995,1.0000,6112,5,0
3,掠奪者任務,0.990,-0.9160,4385,0,0
