Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,14,52
32.0,50,0,12,0,0,45,78
48.0,50,0,12,0,0,14,96
64.0,50,0,12,0,0,14,63
80.0,50,0,12,0,0,45,17
96.0,50,0,12,0,0,14,71
112.0,50,0,12,0,0,45,12
128.0,55,0,12,0,0,14,93
144.0,60,0,12,0,0,14,12
160.0,80,0,12,0,0,45,63
176.0,95,0,12,0,0,14,48
192.0,105,0,12,0,0,14,42
208.0,105,0,12,0,0,14,99
224.0,110,0,12,0,0,1,18
240.0,115,0,12,0,0,1,18
256.0,115,0,12,0,0,14,94
272.0,130,0,12,0,0,45,9
288.0,145,0,12,0,0,1,15
304.0,55,0,12,0,0,14,83
320.0,60,0,12,0,0,14,67
336.0,65,0,12,0,0,14,1
352.0,65,0,12,0,0,14,71
368.0,70,0,12,0,0,45,74
384.0,75,0,12,0,0,14,76
400.0,95,0,12,0,0,14,96
416.0,105,0,12,0,0,14,49
432.0,115,0,12,0,0,14,72
448.0,115,0,12,0,0,1,89
464.0,20,0,12,0,0,14,19
480.0,30,0,12,0,0,45,22
496.0,35,0,12,0,0,44,73
512.0,35,0,12,0,0,45,93
528.0,50,0,12,0,0,44,87
544.0,60,0,12,0,0,45,16
560.0,65,0,12,0,0,14,90
576.0,65,0,12,0,0,45,56
592.0,80,0,12,0,0,14,1
608.0,85,0,12,0,0,45,100
624.0,85,0,12,0,0,14,66
640.0,85,0,12,0,0,14,99
656.0,105,0,12,0,0,14,13
672.0,115,0,12,0,0,1,87
688.0,20,0,12,0,0,14,50
704.0,20,0,12,0,0,45,36
720.0,25,0,12,0,0,44,48
736.0,30,0,12,0,0,45,8
752.0,35,0,12,0,0,44,69
768.0,40,0,12,0,0,45,100
784.0,50,0,12,0,0,44,41
800.0,65,0,12,0,0,14,72
816.0,65,0,12,0,0,14,55
832.0,65,0,12,0,0,14,99
848.0,75,0,12,0,0,45,68
864.0,80,0,12,0,0,14,65
880.0,80,0,12,0,0,45,5
896.0,95,0,12,0,0,14,19
912.0,100,0,12,0,0,41,64
928.0,110,0,12,0,0,14,71
944.0,10,0,12,0,0,1,61
960.0,15,0,12,0,0,45,28
976.0,25,0,12,0,0,44,99
992.0,25,0,12,0,0,45,34
1008.0,30,0,12,0,0,44,59
1024.0,45,0,12,0,0,45,56
1040.0,45,0,12,0,0,44,78
1056.0,55,0,12,0,0,45,66
1072.0,60,0,12,0,0,41,41
1088.0,65,0,12,0,0,14,13
1104.0,70,0,12,0,0,45,82
1120.0,75,0,12,0,0,14,72
1136.0,85,0,12,0,0,14,17
1152.0,90,0,12,0,0,45,82
1168.0,95,0,12,0,0,14,63
1184.0,105,0,12,0,0,45,63
1200.0,105,0,12,0,0,14,53
1216.0,115,0,12,0,0,45,50
1232.0,115,0,12,0,0,14,17
1248.0,120,0,12,0,0,14,3
1264.0,135,0,12,0,0,41,99
1280.0,140,0,12,0,0,1,43
1296.0,145,0,12,0,0,45,58
1312.0,150,0,12,0,0,1,30
1328.0,160,0,12,0,0,14,87
1344.0,165,0,12,0,0,2,90
1360.0,15,0,12,0,0,2,52
1376.0,35,0,12,0,0,45,73
1392.0,45,0,12,0,0,44,42
1408.0,45,0,12,0,0,45,69
1424.0,55,0,12,0,0,44,91
1440.0,55,0,12,0,0,45,4
1456.0,60,0,12,0,0,14,42
1472.0,65,0,12,0,1,14,92
1488.0,75,0,12,0,1,16,40
1504.0,95,0,12,0,1,14,70
1520.0,95,0,12,0,1,44,3
1536.0,100,0,12,0,1,14,19
1552.0,105,0,12,0,1,41,98
1568.0,110,0,12,0,1,41,25
1584.0,115,0,12,0,1,41,60
1600.0,125,0,12,0,1,41,48
1616.0,125,0,12,0,1,16,66
1632.0,150,0,12,0,1,11,89
1648.0,150,0,12,0,1,14,99
1664.0,150,0,12,0,1,14,80
1680.0,155,0,12,0,1,45,99
1696.0,170,0,12,0,1,44,1
1712.0,180,0,12,0,1,2,27
1728.0,180,0,12,0,1,11,55
1744.0,125,0,12,0,1,45,4
1760.0,125,0,12,0,1,16,36
1776.0,125,0,12,0,1,44,47
1792.0,130,0,12,0,1,14,21
1808.0,140,0,12,0,1,44,70
1824.0,155,0,12,0,1,42,56
1840.0,155,0,12,0,1,45,58
1856.0,160,0,12,0,1,2,28
1872.0,175,0,12,0,1,42,95
1888.0,175,0,12,0,1,16,83
1904.0,180,0,12,0,1,16,42
1920.0,190,0,12,0,1,45,31
1936.0,195,0,12,0,1,14,74
1952.0,210,0,12,0,1,44,58
1968.0,210,0,12,0,1,2,37
1984.0,215,0,12,0,1,14,8
2000.0,225,0,12,0,1,45,73
2016.0,235,0,12,0,1,44,64
2032.0,235,0,12,0,1,16,39
2048.0,240,0,12,0,1,1,87
2064.0,260,0,12,0,1,45,86
2080.0,260,0,12,0,1,2,2
2096.0,260,0,12,0,1,16,95
2112.0,280,0,12,0,1,2,57
2128.0,280,0,12,0,1,45,2
2144.0,280,0,12,0,1,2,96
2160.0,240,0,12,0,1,14,74
2176.0,205,0,12,0,1,14,18
2192.0,210,0,12,0,1,16,26
2208.0,210,0,12,0,1,14,46
2224.0,220,0,12,0,1,1,9
2240.0,230,0,12,0,1,14,52
2256.0,230,0,12,0,1,45,74
2272.0,240,0,12,0,1,44,96
2288.0,240,0,12,0,1,1,34
2304.0,260,0,12,0,1,45,80
2320.0,265,0,12,0,1,44,6
2336.0,170,4,12,0,1,1,95
2352.0,175,4,12,0,1,2,66
2368.0,180,4,12,0,1,2,24
2384.0,180,4,12,0,1,44,22
2400.0,180,4,12,0,1,1,17
2416.0,200,4,13,0,1,42,56
2432.0,215,8,13,0,1,16,93
2448.0,215,8,13,0,1,45,98
2464.0,215,8,13,0,1,16,75
2480.0,225,8,13,0,1,45,42
2496.0,225,8,13,0,1,16,46
2512.0,225,8,13,0,1,14,59
2528.0,180,12,13,0,1,1,33
2544.0,205,12,13,0,1,42,81
2560.0,210,12,13,0,1,42,16
2576.0,215,12,13,0,1,42,1
2592.0,220,12,13,0,1,45,85
2608.0,220,16,13,0,1,14,27
2624.0,175,16,13,0,1,14,12
2640.0,185,16,13,0,1,45,55
2656.0,190,16,13,0,1,16,18
2672.0,160,16,13,0,1,45,35
2688.0,160,16,14,0,1,44,64
2704.0,165,20,14,0,1,45,1
2720.0,170,20,14,0,1,44,14
2736.0,180,20,14,0,1,2,66
2752.0,185,20,14,0,1,1,80
2768.0,185,20,14,0,1,44,85
2784.0,195,20,14,0,1,14,76
2800.0,210,24,14,0,1,41,44
2816.0,215,24,14,0,1,16,80
2832.0,225,24,14,0,1,44,21
2848.0,230,24,14,0,1,44,61
2864.0,90,24,14,0,2,2,58
2880.0,90,24,14,0,2,42,40
2896.0,95,28,14,0,2,14,89
2912.0,105,28,14,0,2,44,43
2928.0,115,28,14,0,2,16,59
2944.0,125,28,14,0,2,14,48
2960.0,135,28,15,0,2,44,2
2976.0,135,28,15,0,2,16,53
2992.0,145,32,15,0,2,41,13
3008.0,145,32,15,0,2,14,23
3024.0,155,32,15,0,2,44,3
3040.0,165,32,15,0,2,2,70
3056.0,35,32,15,0,2,44,78
3072.0,40,32,15,0,2,41,77
3088.0,40,36,15,0,2,45,19
3104.0,50,36,15,0,2,44,99
3120.0,50,36,15,0,3,14,76
3136.0,50,36,15,0,3,16,46
3152.0,65,36,15,0,3,14,40
3168.0,80,36,15,0,3,14,10
3184.0,90,40,15,0,3,16,27
3200.0,95,40,15,0,3,11,47
3216.0,95,40,15,0,3,14,24
3232.0,110,40,15,0,3,16,78
3248.0,110,40,15,0,3,14,56
3264.0,115,40,15,0,3,14,63
3280.0,130,44,15,0,3,45,1
3296.0,140,44,15,0,3,42,96
3312.0,155,44,15,0,3,44,63
3328.0,155,44,15,0,3,14,87
3344.0,60,44,15,0,3,1,19
3360.0,65,48,15,0,3,45,10
3376.0,70,48,15,0,3,42,80
3392.0,85,48,15,0,3,42,13
3408.0,85,48,15,0,3,44,71
3424.0,100,48,15,0,3,16,13
3440.0,115,48,15,0,3,42,63
3456.0,115,52,15,0,3,14,55
3472.0,120,52,15,0,3,16,32
3488.0,130,52,15,0,3,34,32
3504.0,135,52,15,0,3,34,93
3520.0,140,52,15,0,3,1,27
3536.0,150,52,15,0,3,16,20
3552.0,165,56,15,0,3,42,57
3568.0,165,56,15,0,3,34,98
3584.0,175,56,15,0,3,34,98
3600.0,185,56,15,0,3,42,81
3616.0,185,56,15,0,3,45,86
3632.0,195,56,15,0,3,42,10
3648.0,195,60,15,0,3,34,99
3664.0,160,35,15,0,3,44,48
3680.0,170,35,15,0,3,42,53
3696.0,175,35,15,0,3,1,95
3712.0,185,35,15,0,3,44,84
3728.0,40,35,15,0,3,2,44
3744.0,40,39,15,0,3,44,72
3760.0,40,39,15,0,4,45,2
3776.0,45,39,15,0,4,42,40
3792.0,65,39,15,0,4,44,39
3808.0,65,39,15,0,4,42,1
3824.0,75,39,15,0,4,14,81
3840.0,90,43,15,0,4,14,60
3856.0,90,43,15,0,4,14,52
3872.0,90,43,15,0,4,14,76
3888.0,95,43,15,0,4,14,81
3904.0,100,43,15,0,4,16,45
3920.0,120,43,15,0,4,41,70
3936.0,120,47,15,0,4,42,61
3952.0,120,47,15,0,4,42,34
3968.0,130,47,15,0,4,41,41
3984.0,140,47,15,0,4,44,48
4000.0,145,47,15,0,4,16,14
4016.0,150,47,15,0,4,16,65
4032.0,160,51,15,0,4,14,59
4048.0,170,51,15,0,4,14,59
4064.0,170,51,15,0,4,16,21
4080.0,170,51,15,0,4,34,8
4096.0,185,51,15,0,4,16,78
4112.0,195,55,15,0,4,44,19
4128.0,195,55,15,0,4,42,93
4144.0,200,55,15,0,4,16,95
4160.0,210,55,15,0,4,34,60
4176.0,170,55,15,0,4,41,15
4192.0,170,55,15,0,4,1,21
4208.0,75,59,15,0,4,45,96
4224.0,85,59,15,0,4,41,50
4240.0,85,59,15,0,4,44,75
4256.0,95,59,15,0,4,45,99
4272.0,95,59,15,0,4,34,80
4288.0,105,59,15,0,4,14,40
4304.0,110,63,15,0,4,16,76
4320.0,120,63,15,0,4,14,7
4336.0,120,63,15,0,4,42,91
4352.0,135,63,15,0,4,14,79
4368.0,140,63,15,0,4,34,19
4384.0,140,63,15,0,4,41,52
4400.0,150,67,15,0,4,14,49
4416.0,160,67,15,0,4,16,78
4432.0,170,67,15,0,4,2,6
4448.0,170,67,15,0,4,41,68
4464.0,175,67,15,0,4,34,27
4480.0,180,67,15,0,4,42,68
4496.0,185,71,15,0,4,16,31
4512.0,185,71,15,0,4,1,80
4528.0,210,71,15,0,4,42,65
4544.0,215,71,15,0,4,41,88
4560.0,220,71,15,0,4,44,31
4576.0,230,71,15,0,4,42,58
4592.0,230,75,15,0,4,14,58
4608.0,230,75,15,0,4,45,41
4624.0,235,75,15,0,4,16,11
4640.0,200,75,15,0,4,41,61
4656.0,205,75,15,0,4,1,5
4672.0,205,75,15,0,4,16,80
4688.0,225,79,15,0,4,2,63
4704.0,230,79,15,0,4,34,32
4720.0,230,79,15,0,4,45,66
4736.0,240,79,15,0,4,16,93
4752.0,250,79,15,0,4,34,83
4768.0,250,79,15,0,4,16,91
4784.0,270,83,15,0,4,45,100
4800.0,270,83,15,0,4,42,16
4816.0,270,83,15,0,4,41,57
4832.0,280,83,15,0,4,41,67
4848.0,290,83,15,0,4,44,24
4864.0,295,87,15,0,4,42,34
4880.0,205,87,15,0,4,1,19
4896.0,220,87,15,0,4,1,25
4912.0,220,87,15,0,4,14,85
4928.0,220,87,15,0,4,16,17
4944.0,175,87,15,0,4,2,57
4960.0,185,91,15,0,4,44,26
4976.0,195,91,15,0,4,41,90
4992.0,205,91,15,0,4,2,79
5008.0,210,91,15,0,4,14,16
5024.0,220,91,15,0,4,2,21
5040.0,220,91,15,0,4,16,39
5056.0,230,95,15,0,4,45,37
5072.0,240,95,15,0,4,2,31
5088.0,240,95,15,0,4,2,15
5104.0,245,95,15,0,4,2,97
5120.0,210,95,15,0,4,2,38
5136.0,165,95,15,0,4,16,50
5152.0,170,99,15,0,4,14,49
5168.0,180,99,15,0,4,44,81
5184.0,190,99,15,0,4,16,32
5200.0,190,99,15,0,4,1,19
5216.0,150,99,15,0,4,34,7
5232.0,155,99,15,0,4,34,7
5248.0,175,103,15,0,4,1,49
5264.0,180,103,15,0,4,14,15
5280.0,190,103,15,0,4,14,13
5296.0,195,103,15,0,4,34,4
5312.0,200,103,15,0,4,42,23
5328.0,155,103,15,0,4,16,52
5344.0,160,107,15,0,4,2,95
5360.0,165,107,15,0,4,2,77
5376.0,70,107,15,0,4,1,52
5392.0,90,107,15,0,4,45,20
5408.0,95,107,15,0,4,42,80
5424.0,100,107,15,0,4,41,21
5440.0,105,111,15,0,4,44,49
5456.0,110,111,15,0,4,16,70
5472.0,65,111,15,0,4,1,37
5488.0,75,111,15,0,4,45,27
5504.0,85,111,15,0,4,34,27
5520.0,90,111,15,0,4,14,29
5536.0,95,115,15,0,4,34,48
5552.0,100,115,15,0,4,42,60
5568.0,105,115,15,0,4,44,86
5584.0,110,115,15,0,4,1,98
5600.0,115,115,15,0,4,1,15
5616.0,130,119,15,0,4,14,71
5632.0,140,119,15,0,4,45,5
5648.0,150,119,15,0,4,16,34
5664.0,150,119,15,0,4,2,88
5680.0,160,119,15,0,4,16,33
5696.0,165,119,15,0,4,44,91
5712.0,170,123,15,0,4,42,12
5728.0,175,123,15,0,4,44,30
5744.0,180,123,15,0,4,42,35
5760.0,190,123,15,0,4,42,96
5776.0,200,123,15,0,4,16,44
5792.0,150,123,15,0,4,16,87
5808.0,150,127,15,0,4,45,29
5824.0,170,127,15,0,4,14,37
5840.0,175,127,15,0,4,2,82
5856.0,25,127,15,0,4,42,12
5872.0,35,127,15,0,4,42,69
5888.0,45,127,15,0,5,44,22
5904.0,50,131,15,0,5,44,60
5920.0,50,131,15,0,5,16,34
5936.0,60,131,15,0,5,14,96
5952.0,20,131,15,0,5,34,49
5968.0,20,131,15,0,5,41,99
5984.0,25,131,15,0,5,44,20
6000.0,35,135,15,0,5,45,97
6016.0,40,135,15,0,5,44,9
6032.0,45,135,15,0,5,45,26
6048.0,60,135,15,0,5,42,6
6064.0,70,135,15,0,5,16,94
6080.0,70,135,15,0,5,14,99
6096.0,75,139,15,0,5,16,32
6112.0,80,139,15,0,5,45,55
6128.0,95,139,15,0,5,44,42
6144.0,105,139,15,0,5,42,24
6160.0,110,139,15,0,5,1,57
6176.0,115,139,15,0,5,44,47
6192.0,115,143,15,0,5,34,14
6208.0,120,143,15,0,5,42,73
6224.0,120,143,15,0,5,45,99
6240.0,140,143,15,0,5,1,29
6256.0,150,143,15,0,5,42,10
6272.0,155,143,15,0,5,16,35
6288.0,160,147,15,0,5,45,80
6304.0,165,147,15,0,5,34,99
6320.0,175,147,15,0,5,44,2
6336.0,175,147,15,0,5,1,90
6352.0,180,147,15,0,5,45,93
6368.0,200,151,15,0,5,34,18
6384.0,200,151,15,0,5,45,2
6400.0,210,151,15,0,5,14,76
6416.0,220,151,15,0,5,42,86
6432.0,220,151,15,0,5,44,75
6448.0,225,151,15,0,5,42,28
6464.0,230,155,15,0,5,16,100
6480.0,235,155,15,0,5,14,2
6496.0,250,155,15,0,5,42,65
6512.0,260,155,15,0,5,45,18
6528.0,265,155,15,0,5,44,86
6544.0,265,155,15,0,5,16,41
6560.0,270,159,15,0,5,44,12
6576.0,280,159,15,0,5,16,96
6592.0,285,159,15,0,5,1,74
6608.0,295,159,15,0,5,2,33
6624.0,310,159,15,0,5,16,13
6640.0,310,159,15,0,5,44,79
6656.0,320,163,15,0,5,16,21
6672.0,330,163,15,0,5,44,88
6688.0,330,163,15,0,5,45,49
6704.0,330,163,15,0,5,42,71
6720.0,345,163,15,0,5,45,98
6736.0,355,163,15,0,5,16,58
6752.0,355,167,15,0,5,16,36
6768.0,360,167,15,0,5,1,50
6784.0,375,167,15,0,5,42,81
6800.0,375,167,15,0,5,1,61
6816.0,380,167,15,0,5,1,70
6832.0,385,167,15,0,5,2,41
6848.0,395,171,15,0,5,34,79
6864.0,410,171,15,0,5,34,95
6880.0,410,171,15,0,5,16,34
6896.0,425,171,15,0,5,1,59
6912.0,430,171,15,0,5,34,19
6928.0,435,171,15,0,5,2,7
6944.0,440,175,15,0,5,2,23
6960.0,445,175,15,0,5,42,18
6976.0,450,175,15,0,5,44,97
6992.0,465,175,15,0,1,41,7
7008.0,470,175,15,0,1,11,3
7024.0,470,175,15,0,1,44,81
7040.0,475,179,15,0,1,45,93
