Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,45,7
32.0,50,0,12,0,0,14,68
48.0,0,0,12,0,0,14,93
64.0,0,0,12,0,0,45,15
80.0,0,0,12,0,0,44,15
96.0,0,0,12,0,0,45,15
112.0,0,0,12,0,0,44,15
128.0,5,0,12,0,0,45,15
144.0,10,0,12,0,0,44,15
160.0,30,0,12,0,0,45,15
176.0,45,0,12,0,0,44,69
192.0,55,0,12,0,0,45,15
208.0,5,0,12,0,0,14,17
224.0,10,0,12,0,0,45,15
240.0,15,0,12,0,0,44,15
256.0,15,0,12,0,0,45,71
272.0,30,0,12,0,0,44,87
288.0,45,0,12,0,0,45,98
304.0,55,0,13,0,0,44,94
320.0,65,0,13,0,0,45,57
336.0,20,0,13,0,0,14,15
352.0,20,0,13,0,0,45,69
368.0,25,0,13,0,0,44,62
384.0,30,0,13,0,0,45,1
400.0,50,0,13,0,0,44,25
416.0,60,0,13,0,0,45,15
432.0,20,0,13,0,0,14,69
448.0,25,0,13,0,0,45,15
464.0,30,0,13,0,0,44,23
480.0,45,0,13,0,0,45,71
496.0,50,0,13,0,0,44,45
512.0,5,0,13,0,0,14,82
528.0,20,0,13,0,0,45,53
544.0,30,0,13,0,0,44,15
560.0,40,0,13,0,0,45,31
576.0,40,0,14,0,0,44,92
592.0,60,0,14,0,0,45,100
608.0,65,0,14,0,0,44,50
624.0,65,0,14,0,0,45,82
640.0,70,0,14,0,0,44,82
656.0,90,0,14,0,0,45,91
672.0,100,0,14,0,0,11,41
688.0,30,0,14,0,0,1,82
704.0,40,0,14,0,0,45,95
720.0,50,0,14,0,0,42,66
736.0,50,0,14,0,0,42,15
752.0,60,0,14,0,0,45,34
768.0,70,0,14,0,0,42,16
784.0,75,0,14,0,0,42,82
800.0,90,0,14,0,0,45,70
816.0,90,0,14,0,0,44,84
832.0,90,0,14,0,0,45,47
848.0,100,0,15,0,0,44,82
864.0,110,0,15,0,0,45,72
880.0,110,0,15,0,0,1,82
896.0,25,0,15,0,0,1,21
912.0,25,0,15,0,0,45,39
928.0,35,0,15,0,0,44,82
944.0,40,0,15,0,0,45,72
960.0,45,0,15,0,0,44,10
976.0,50,0,15,0,0,45,84
992.0,65,0,15,0,0,44,58
1008.0,65,0,15,0,0,45,38
1024.0,75,0,15,0,0,44,82
1040.0,80,0,15,0,0,45,4
1056.0,95,0,15,0,0,44,11
1072.0,95,0,15,0,0,45,58
1088.0,100,0,15,0,0,44,4
1104.0,115,0,15,0,0,45,35
1120.0,120,0,15,0,0,1,87
1136.0,25,0,15,0,0,45,4
1152.0,25,0,15,0,0,44,4
1168.0,40,0,15,0,0,45,73
1184.0,45,0,15,0,0,44,69
1200.0,50,0,15,0,0,45,23
1216.0,60,0,15,0,0,44,82
1232.0,65,0,15,0,0,45,4
1248.0,70,4,15,0,0,44,26
1264.0,85,4,15,0,0,45,4
1280.0,85,8,15,0,0,44,4
1296.0,90,8,15,0,0,45,100
1312.0,95,8,15,0,0,44,68
1328.0,105,12,15,0,0,45,17
1344.0,115,12,15,0,0,1,69
1360.0,15,16,15,0,0,1,4
1376.0,35,16,15,0,0,45,40
1392.0,35,20,15,0,0,44,18
1408.0,35,20,15,0,0,45,4
1424.0,40,24,15,0,0,44,4
1440.0,40,24,15,0,0,45,29
1456.0,55,28,15,0,0,44,4
1472.0,65,28,15,0,0,41,30
1488.0,70,32,15,0,0,14,11
1504.0,80,32,15,0,0,14,37
1520.0,35,36,15,0,0,14,4
1536.0,35,36,15,0,0,45,6
1552.0,35,40,15,0,0,44,11
1568.0,35,40,15,0,0,45,4
1584.0,60,44,15,0,0,44,90
1600.0,70,44,15,0,0,45,4
1616.0,25,48,15,0,0,14,17
1632.0,35,48,15,0,0,45,4
1648.0,35,52,15,0,0,44,59
1664.0,35,52,15,0,0,45,91
1680.0,40,56,15,0,0,44,4
1696.0,50,56,15,0,0,45,96
1712.0,15,60,16,0,0,14,4
1728.0,25,60,16,0,0,45,72
1744.0,25,60,16,0,0,41,81
1760.0,35,64,16,0,0,45,4
1776.0,35,68,16,0,0,44,4
1792.0,40,68,16,0,0,45,62
1808.0,45,68,16,0,0,44,4
1824.0,60,72,16,0,0,45,36
1840.0,25,72,16,0,0,14,4
1856.0,25,76,16,0,0,45,50
1872.0,30,76,16,0,0,44,34
1888.0,40,80,16,0,0,45,88
1904.0,50,80,16,0,0,44,4
1920.0,55,84,16,0,0,14,4
1936.0,65,84,16,0,0,34,6
1952.0,75,88,16,0,0,41,38
1968.0,85,88,16,0,0,34,21
1984.0,85,92,17,0,0,45,2
2000.0,90,92,17,0,0,34,17
2016.0,100,96,17,0,0,34,76
2032.0,115,96,17,0,0,34,47
2048.0,120,100,17,0,0,45,90
2064.0,80,100,17,0,0,14,4
2080.0,90,104,17,0,0,34,29
2096.0,95,104,17,0,0,14,4
2112.0,105,108,17,0,0,34,47
2128.0,115,108,17,0,0,34,72
2144.0,130,112,17,0,0,34,77
2160.0,135,112,17,0,0,14,4
2176.0,140,116,17,0,0,14,4
2192.0,150,116,17,0,0,14,45
2208.0,165,120,17,0,0,2,7
2224.0,15,120,17,0,0,45,4
2240.0,20,124,17,0,0,44,20
2256.0,40,124,18,0,1,45,32
2272.0,50,128,18,0,1,44,4
2288.0,55,128,18,0,1,45,4
2304.0,10,132,18,0,1,14,4
2320.0,20,132,18,0,1,45,12
2336.0,30,132,18,0,1,44,4
2352.0,35,136,18,0,1,45,56
2368.0,45,136,18,0,1,44,4
2384.0,60,140,18,0,1,45,27
2400.0,70,140,18,0,1,34,4
2416.0,80,144,18,0,1,14,42
2432.0,85,144,18,0,1,34,47
2448.0,95,148,18,0,1,34,24
2464.0,110,148,18,0,1,45,77
2480.0,110,152,18,0,1,34,15
2496.0,120,152,18,0,1,45,38
2512.0,130,156,18,0,1,34,43
2528.0,140,156,19,0,1,14,32
2544.0,150,160,19,0,1,1,15
2560.0,55,160,19,0,1,34,61
2576.0,70,164,19,0,1,45,32
2592.0,75,164,19,0,1,34,15
2608.0,80,168,19,0,1,45,42
2624.0,90,168,19,0,1,34,4
2640.0,100,172,19,0,1,34,41
2656.0,110,172,19,0,1,45,39
2672.0,120,176,19,0,1,34,15
2688.0,130,176,19,0,1,34,15
2704.0,135,180,19,0,1,1,15
2720.0,140,180,19,0,1,45,64
2736.0,155,184,19,0,1,1,11
2752.0,160,184,19,0,1,2,33
2768.0,165,188,19,0,1,1,48
