10256.0,5530,816,23,0,0,45,95
10272.0,5560,820,23,0,0,34,95
10288.0,5565,820,23,0,0,45,95
10304.0,5565,824,23,0,0,34,95
10320.0,5590,824,23,0,0,45,95
10336.0,5600,824,23,0,0,34,95
10352.0,5605,828,23,0,0,45,95
10368.0,5620,828,23,0,0,2,95
10384.0,5635,828,23,0,0,45,95
10400.0,5640,832,23,0,0,34,95
10416.0,5665,832,23,0,0,45,95
10432.0,5670,832,23,0,0,34,95
10448.0,5675,836,23,0,0,45,95
10464.0,5695,836,23,0,0,34,95
10480.0,5700,840,23,0,0,45,95
10496.0,5715,840,23,0,0,2,95
10512.0,5730,840,23,0,0,45,95
10528.0,5735,844,23,0,0,34,95
10544.0,5755,844,23,0,0,45,95
10560.0,5765,844,23,0,0,2,95
10576.0,5770,848,23,0,0,2,95
10592.0,5790,848,23,0,0,45,95
10608.0,5795,848,23,0,0,34,95
10624.0,5800,852,23,0,0,45,95
10640.0,5815,852,23,0,0,2,95
10656.0,5825,856,23,0,0,45,95
10672.0,5830,856,23,0,0,34,95
10688.0,5845,856,23,0,0,45,95
10704.0,5855,860,23,0,0,2,95
10720.0,5860,860,23,0,0,45,95
10736.0,5875,860,23,0,0,34,95
10752.0,5885,864,23,0,0,45,95
10768.0,5895,864,23,0,0,2,95
10784.0,5915,864,23,0,0,45,95
10800.0,5915,868,23,0,0,34,95
10816.0,5925,868,23,0,0,45,95
10832.0,5940,872,23,0,0,2,95
10848.0,5940,872,23,0,0,45,95
10864.0,5960,872,23,0,0,34,95
10880.0,5970,876,23,0,0,45,95
10896.0,5970,876,23,0,0,2,95
10912.0,5990,876,23,0,0,45,95
10928.0,6000,880,23,0,0,34,95
10944.0,6005,880,23,0,0,45,95
10960.0,6025,880,23,0,0,2,95
10976.0,6030,884,23,0,0,2,95
10992.0,6035,884,23,0,0,45,95
11008.0,6055,888,23,0,0,34,95
11024.0,6060,888,23,0,0,34,95
11040.0,6065,888,23,0,0,45,95
11056.0,6080,892,23,0,0,2,95
11072.0,6090,892,23,0,0,2,95
11088.0,6105,892,23,0,0,45,95
11104.0,6115,896,23,0,0,34,95
11120.0,6120,896,23,0,0,34,95
11136.0,6130,896,23,0,0,45,95
11152.0,6140,900,23,0,0,2,95
11168.0,6150,900,23,0,0,2,95
11184.0,6160,904,23,0,0,45,95
11200.0,6180,904,23,0,0,34,95
11216.0,6180,904,23,0,0,34,95
11232.0,6190,908,23,0,0,45,95
11248.0,6205,908,23,0,0,1,95
11264.0,6105,908,23,0,0,45,95
11280.0,6120,912,23,0,0,1,95
11296.0,6130,912,23,0,0,34,95
11312.0,6135,912,23,0,0,2,95
11328.0,6145,916,23,0,0,2,95
11344.0,6150,916,23,0,0,2,95
11360.0,6155,920,23,0,0,34,95
11376.0,6175,920,23,0,0,34,95
11392.0,6175,920,23,0,0,34,95
11408.0,6185,924,23,0,0,34,95
11424.0,6200,924,23,0,0,34,95
11440.0,6200,924,23,0,0,34,95
11456.0,6215,928,23,0,0,2,95
11472.0,6225,928,23,0,0,2,95
11488.0,6230,928,23,0,0,2,95
11504.0,6245,932,23,0,0,34,95
11520.0,6245,932,23,0,0,34,95
11536.0,6250,936,23,0,0,34,95
11552.0,6265,936,23,0,0,34,95
11568.0,6265,936,23,0,0,34,95
11584.0,6270,940,23,0,0,34,95
11600.0,6280,940,23,0,0,34,95
11616.0,6285,940,23,0,0,2,95
11632.0,6290,944,23,0,0,41,95
11648.0,6305,944,23,0,0,2,95
11664.0,6305,944,23,0,0,34,95
11680.0,6315,948,23,0,0,34,95
11696.0,6325,948,23,0,0,34,95
11712.0,6325,952,23,0,0,34,95
11728.0,6330,952,23,0,0,34,95
11744.0,6345,952,23,0,0,34,95
11760.0,6345,956,23,0,0,34,95
11776.0,6355,956,23,0,0,2,95
11792.0,6365,956,23,0,0,41,95
11808.0,6365,960,23,0,0,34,95
11824.0,6385,960,23,0,0,34,95
11840.0,6385,960,23,0,0,34,95
11856.0,6390,964,23,0,0,34,95
11872.0,6405,964,23,0,0,34,95
11888.0,6405,968,23,0,0,34,95
11904.0,6410,968,23,0,0,34,95
11920.0,6425,968,23,0,0,34,95
11936.0,6425,972,23,0,0,45,95
11952.0,6430,972,23,0,0,41,95
11968.0,6445,972,23,0,0,34,95
11984.0,6445,976,23,0,0,45,95
12000.0,6450,976,23,0,0,41,95
12016.0,6465,976,23,0,0,34,95
12032.0,6465,980,23,0,0,34,95
12048.0,6475,980,23,0,0,34,95
12064.0,6410,984,23,0,0,11,95
12080.0,6410,984,23,0,0,41,95
12096.0,6420,984,23,0,0,34,95
12112.0,6430,988,22,0,0,34,95
12128.0,6430,988,22,0,0,34,95
12144.0,6440,988,22,0,0,45,95
12160.0,6450,992,22,0,0,1,95
12176.0,6450,992,22,0,0,45,95
12192.0,6465,992,22,0,0,1,95
12208.0,6370,996,22,0,0,45,95
12224.0,6375,996,22,0,0,34,95
12240.0,6390,1000,22,0,0,45,95
