Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,14,76
32.0,50,0,12,0,0,45,15
48.0,0,0,12,0,0,14,58
64.0,0,0,12,0,0,45,15
80.0,0,0,12,0,0,44,62
96.0,0,0,12,0,0,45,13
112.0,0,0,12,0,0,44,64
128.0,5,0,12,0,0,45,59
144.0,10,0,12,0,0,44,25
160.0,30,0,12,0,0,45,15
176.0,45,0,12,0,0,44,15
192.0,55,0,12,0,0,45,30
208.0,5,0,12,0,0,14,5
224.0,10,0,12,0,0,45,15
240.0,15,0,12,0,0,44,15
256.0,15,0,12,0,0,45,91
272.0,30,0,12,0,0,44,59
288.0,45,0,12,0,0,45,8
304.0,55,0,13,0,0,44,67
320.0,65,0,13,0,0,45,43
336.0,20,0,13,0,0,14,85
352.0,20,0,13,0,0,45,49
368.0,25,0,13,0,0,44,15
384.0,30,0,13,0,0,45,84
400.0,50,0,13,0,0,44,34
416.0,60,0,13,0,0,45,82
432.0,20,0,13,0,0,14,39
448.0,25,0,13,0,0,45,92
464.0,30,0,13,0,0,44,82
480.0,45,0,13,0,0,45,82
496.0,50,0,13,0,0,44,82
512.0,55,0,13,0,0,45,22
528.0,20,0,13,0,0,14,82
544.0,30,0,13,0,0,45,92
560.0,40,0,13,0,0,44,2
576.0,40,0,14,0,0,45,19
592.0,60,0,14,0,0,44,60
608.0,65,0,14,0,0,45,84
624.0,65,0,14,0,0,44,15
640.0,70,0,14,0,0,45,45
656.0,90,0,14,0,0,44,15
672.0,100,0,14,0,0,45,89
688.0,110,0,14,0,0,11,17
704.0,45,0,14,0,0,1,15
720.0,55,0,14,0,0,45,15
736.0,55,0,14,0,0,44,100
752.0,65,0,14,0,0,45,25
768.0,70,0,14,0,0,44,69
784.0,75,0,14,0,0,45,15
800.0,100,0,14,0,0,42,15
816.0,100,0,14,0,0,1,61
832.0,5,0,14,0,0,1,67
848.0,15,0,15,0,0,45,14
864.0,25,0,15,0,0,42,15
880.0,25,0,15,0,0,45,12
896.0,35,0,15,0,0,42,14
912.0,50,0,15,0,0,42,34
928.0,60,0,15,0,0,45,15
944.0,65,0,15,0,0,44,15
960.0,75,0,15,0,0,45,15
976.0,80,0,15,0,0,44,47
992.0,90,0,15,0,0,45,15
1008.0,100,0,15,0,0,44,10
1024.0,105,0,15,0,0,1,15
1040.0,15,0,15,0,0,1,15
1056.0,20,0,15,0,0,45,71
1072.0,30,0,15,0,0,44,15
1088.0,30,0,15,0,0,45,15
1104.0,35,0,15,0,0,44,15
1120.0,55,0,15,0,0,45,18
1136.0,60,0,15,0,0,44,15
1152.0,65,0,15,0,0,45,15
1168.0,75,0,15,0,0,44,45
1184.0,85,0,15,0,0,45,77
1200.0,85,0,15,0,0,44,63
1216.0,90,0,15,0,0,45,34
1232.0,105,0,15,0,0,44,12
1248.0,110,0,15,0,0,1,54
1264.0,15,0,15,0,0,1,77
1280.0,25,0,15,0,0,45,15
1296.0,30,0,15,0,0,44,20
1312.0,40,4,15,0,0,45,15
1328.0,45,4,15,0,0,44,73
1344.0,50,4,15,0,0,45,15
1360.0,55,4,15,0,0,44,7
1376.0,70,8,15,0,0,45,23
1392.0,25,8,15,0,0,14,15
1408.0,30,12,15,0,0,45,6
1424.0,35,12,15,0,0,41,15
1440.0,45,12,15,0,0,45,39
1456.0,50,12,15,0,0,44,91
1472.0,55,16,15,0,0,45,15
1488.0,60,16,15,0,0,14,15
1504.0,70,16,15,0,0,45,64
1520.0,25,20,15,0,0,14,27
1536.0,35,20,15,0,0,45,15
1552.0,50,20,15,0,0,44,15
1568.0,50,24,15,0,0,41,15
1584.0,55,24,15,0,0,41,92
1600.0,65,28,15,0,0,45,1
1616.0,65,28,15,0,0,14,15
1632.0,85,28,15,0,0,45,15
1648.0,40,28,16,0,0,14,18
1664.0,45,32,16,0,0,45,15
1680.0,50,32,16,0,0,44,54
1696.0,55,36,16,0,0,45,15
1712.0,15,36,16,0,0,14,70
1728.0,20,36,16,0,0,45,1
1744.0,30,36,16,0,0,44,4
1760.0,40,40,16,0,0,45,15
1776.0,55,40,16,0,0,44,7
1792.0,60,44,16,0,0,14,52
1808.0,65,44,16,0,0,41,15
1824.0,70,44,16,0,0,14,31
1840.0,85,44,16,0,0,45,15
1856.0,90,48,16,0,0,14,15
1872.0,105,48,16,0,0,45,71
1888.0,110,52,16,0,0,14,31
1904.0,125,52,16,0,0,14,94
1920.0,135,52,17,0,0,34,83
1936.0,135,52,17,0,0,45,87
1952.0,95,56,17,0,0,14,27
1968.0,105,56,17,0,0,34,15
1984.0,120,60,17,0,0,45,15
2000.0,120,60,17,0,0,34,15
2016.0,130,60,17,0,0,45,84
2032.0,150,60,17,0,0,34,8
2048.0,150,64,17,0,0,2,83
2064.0,15,64,17,0,0,14,95
2080.0,20,68,17,0,0,45,45
2096.0,30,68,17,0,0,44,15
2112.0,45,68,17,0,0,45,45
2128.0,45,68,17,0,1,44,88
2144.0,60,72,17,0,1,45,51
2160.0,75,72,17,0,1,14,15
2176.0,80,76,17,0,1,14,15
2192.0,90,76,18,0,1,14,83
2208.0,95,76,18,0,1,45,95
2224.0,110,76,18,0,1,34,23
2240.0,120,80,18,0,1,14,36
2256.0,120,80,18,0,1,45,83
2272.0,140,84,18,0,1,34,62
2288.0,145,84,18,0,1,34,11
2304.0,155,84,18,0,1,34,15
2320.0,170,88,18,0,1,2,96
2336.0,175,88,18,0,1,2,83
2352.0,190,92,18,0,1,14,48
2368.0,150,92,18,0,1,14,16
2384.0,155,92,18,0,1,2,94
2400.0,10,92,18,0,1,14,45
2416.0,25,96,18,0,1,45,30
2432.0,35,96,18,0,1,44,85
2448.0,45,100,19,0,1,45,15
2464.0,55,100,19,0,2,44,15
2480.0,65,100,19,0,2,34,73
2496.0,70,100,19,0,2,45,87
2512.0,80,104,19,0,2,34,69
2528.0,85,104,19,0,2,34,15
2544.0,100,108,19,0,2,45,43
2560.0,115,108,19,0,2,34,15
2576.0,120,108,19,0,2,1,74
2592.0,130,108,19,0,2,1,53
2608.0,135,112,19,0,2,45,15
2624.0,150,112,19,0,2,34,15
2640.0,165,116,19,0,2,1,13
2656.0,70,116,19,0,2,2,15
2672.0,75,116,19,0,2,45,44
2688.0,95,116,19,0,2,34,28
2704.0,100,120,19,0,2,45,15
2720.0,105,120,20,0,2,1,11
2736.0,10,124,20,0,2,45,15
2752.0,30,124,20,0,2,44,18
2768.0,35,124,20,0,2,45,15
2784.0,45,124,20,0,2,44,15
2800.0,55,128,20,0,2,45,22
2816.0,60,128,20,0,2,34,33
2832.0,65,132,20,0,2,34,24
2848.0,85,132,20,0,2,34,8
2864.0,90,132,20,0,2,34,76
2880.0,100,132,20,0,2,34,6
2896.0,120,136,20,0,2,34,15
2912.0,120,136,20,0,2,34,62
2928.0,130,140,20,0,2,45,75
2944.0,135,140,20,0,2,34,15
2960.0,145,140,20,0,2,34,15
2976.0,155,140,20,0,2,34,15
2992.0,165,144,21,0,2,2,43
3008.0,180,144,21,0,2,1,44
3024.0,190,148,21,0,2,1,49
3040.0,190,148,21,0,2,2,67
3056.0,210,148,21,0,2,45,98
3072.0,215,152,21,0,2,34,15
3088.0,220,152,21,0,2,34,15
3104.0,230,156,21,0,2,34,15
3120.0,245,156,21,0,2,2,98
3136.0,255,156,21,0,2,2,10
3152.0,255,156,21,0,2,2,37
3168.0,275,160,21,0,2,34,15
3184.0,290,160,21,0,2,34,15
3200.0,290,164,21,0,2,34,15
3216.0,305,164,21,0,2,34,15
3232.0,315,164,21,0,2,34,15
3248.0,330,164,21,0,2,2,6
3264.0,330,168,22,0,2,2,15
3280.0,340,168,22,0,2,45,21
3296.0,365,172,22,0,2,34,6
3312.0,370,172,22,0,2,41,15
3328.0,375,172,22,0,2,45,3
3344.0,380,172,22,0,2,41,7
3360.0,390,176,22,0,2,41,15
3376.0,410,176,22,0,2,41,15
3392.0,415,180,22,0,2,41,45
3408.0,420,180,22,0,2,2,15
3424.0,295,180,22,0,2,2,40
3440.0,305,180,22,0,2,45,92
3456.0,305,184,22,0,2,34,91
3472.0,325,184,22,0,2,2,88
3488.0,185,188,22,0,2,2,100
3504.0,195,188,22,0,2,2,15
3520.0,200,188,22,0,3,2,15
3536.0,215,188,23,0,3,45,90
3552.0,230,192,23,0,3,41,15
3568.0,230,192,23,0,2,41,15
3584.0,240,196,23,0,3,34,38
3600.0,255,196,23,0,3,34,57
3616.0,265,196,23,0,3,45,24
3632.0,275,196,23,0,3,34,15
3648.0,290,200,23,0,3,34,15
3664.0,305,200,23,0,3,34,15
3680.0,310,204,23,0,3,11,15
3696.0,245,204,23,0,3,11,81
3712.0,260,204,23,0,3,34,19
3728.0,265,204,23,0,3,45,98
3744.0,280,208,23,0,3,34,15
3760.0,290,208,23,0,3,34,15
3776.0,305,212,23,0,3,45,15
3792.0,320,212,23,0,3,34,15
3808.0,330,212,23,0,3,34,15
3824.0,335,216,23,0,3,45,33
3840.0,345,216,23,0,3,34,15
3856.0,355,220,23,0,3,34,16
3872.0,370,220,23,0,3,34,15
3888.0,375,220,23,0,3,34,15
3904.0,395,220,23,0,3,34,26
3920.0,410,224,23,0,3,34,27
3936.0,415,224,23,0,3,34,15
3952.0,425,228,23,0,3,34,15
3968.0,435,228,23,0,3,34,15
3984.0,450,228,23,0,3,45,86
4000.0,450,228,23,0,3,34,55
4016.0,470,232,23,0,3,45,50
4032.0,490,232,23,0,3,34,65
4048.0,490,236,23,0,3,34,87
4064.0,500,236,23,0,3,34,15
4080.0,520,236,23,0,3,45,63
4096.0,525,236,23,0,3,34,19
4112.0,540,240,23,0,3,45,78
4128.0,540,240,23,0,3,34,52
4144.0,570,244,23,0,3,45,56
4160.0,575,244,23,0,3,34,14
4176.0,580,244,23,0,3,34,15
4192.0,595,244,23,0,3,34,35
4208.0,610,248,23,0,3,34,73
4224.0,620,248,23,0,3,45,24
4240.0,625,252,23,0,3,34,15
4256.0,635,252,23,0,3,34,15
4272.0,655,252,23,0,3,34,38
4288.0,665,256,23,0,3,34,12
4304.0,620,235,23,0,3,45,3
4320.0,630,235,23,0,3,18,15
4336.0,650,239,23,0,3,34,15
4352.0,660,239,23,0,3,18,47
4368.0,660,239,23,0,3,45,17
4384.0,680,243,23,0,3,34,15
4400.0,695,247,23,0,3,45,98
4416.0,700,247,23,0,3,34,31
4432.0,710,251,23,0,3,34,98
4448.0,725,251,23,0,3,45,66
4464.0,735,255,23,0,3,34,15
4480.0,745,255,23,0,3,45,71
4496.0,755,259,23,0,3,18,79
4512.0,775,259,23,0,3,34,17
4528.0,785,263,23,0,3,45,35
4544.0,790,263,23,0,4,18,66
