Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,45,23
32.0,50,0,12,0,0,14,15
48.0,0,0,12,0,0,14,15
64.0,0,0,12,0,0,45,15
80.0,0,0,12,0,0,44,38
96.0,0,0,12,0,0,45,66
112.0,0,0,12,0,0,44,87
128.0,5,0,12,0,0,45,58
144.0,10,0,12,0,0,44,15
160.0,30,0,12,0,0,45,15
176.0,45,0,12,0,0,44,23
192.0,50,0,12,0,0,45,15
208.0,5,0,12,0,0,14,92
224.0,10,0,12,0,0,45,15
240.0,15,0,12,0,0,44,10
256.0,15,0,12,0,0,45,15
272.0,30,0,12,0,0,44,31
288.0,45,0,12,0,0,45,73
304.0,55,0,13,0,0,44,34
320.0,15,0,13,0,0,14,91
336.0,20,0,13,0,0,45,92
352.0,20,0,13,0,0,44,81
368.0,25,0,13,0,0,45,95
384.0,35,0,13,0,0,44,83
400.0,55,0,13,0,0,45,20
416.0,10,0,13,0,0,14,90
432.0,20,0,13,0,0,45,54
448.0,30,0,13,0,0,44,45
464.0,30,0,13,0,0,45,82
480.0,45,0,13,0,0,44,44
496.0,50,0,13,0,0,45,82
512.0,5,0,13,0,0,14,90
528.0,20,0,13,0,0,45,78
544.0,30,0,13,0,0,44,4
560.0,40,0,13,0,0,45,89
576.0,45,0,14,0,0,44,88
592.0,55,0,14,0,0,45,82
608.0,65,0,14,0,0,44,82
624.0,65,0,14,0,0,45,57
640.0,80,0,14,0,0,44,93
656.0,90,0,14,0,0,11,82
672.0,20,0,14,0,0,45,88
688.0,25,0,14,0,0,44,82
704.0,40,0,14,0,0,45,55
720.0,50,0,14,0,0,44,94
736.0,50,0,14,0,0,42,82
752.0,60,0,14,0,0,45,99
768.0,65,0,14,0,0,42,82
784.0,75,0,14,0,0,42,60
800.0,85,0,14,0,0,45,2
816.0,85,0,14,0,0,44,99
832.0,90,0,14,0,0,45,82
848.0,100,0,15,0,0,44,47
864.0,110,0,15,0,0,45,31
880.0,110,0,15,0,0,1,82
896.0,20,0,15,0,0,45,9
912.0,40,0,15,0,0,44,65
928.0,40,0,15,0,0,45,4
944.0,45,0,15,0,0,44,4
960.0,50,0,15,0,0,45,22
976.0,60,0,15,0,0,44,4
992.0,65,0,15,0,0,45,63
1008.0,70,0,15,0,0,44,68
1024.0,85,0,15,0,0,45,29
1040.0,95,0,15,0,0,44,1
1056.0,95,0,15,0,0,45,12
1072.0,105,0,15,0,0,44,4
1088.0,110,0,15,0,0,1,27
1104.0,20,0,15,0,0,1,15
1120.0,30,0,15,0,0,45,14
1136.0,35,0,15,0,0,44,25
1152.0,40,0,15,0,0,45,20
1168.0,50,0,15,0,0,44,12
1184.0,55,0,15,0,0,45,92
1200.0,55,0,15,0,0,44,4
1216.0,60,0,15,0,0,45,32
1232.0,80,0,15,0,0,44,7
1248.0,80,0,15,0,0,45,4
1264.0,90,4,15,0,0,44,4
1280.0,100,4,15,0,0,45,94
1296.0,100,8,15,0,0,1,23
1312.0,5,8,15,0,0,45,99
1328.0,15,8,15,0,0,44,54
1344.0,20,12,15,0,0,45,99
1360.0,20,16,15,0,0,44,60
1376.0,35,16,15,0,0,45,23
1392.0,40,20,15,0,0,44,4
1408.0,45,20,15,0,0,45,26
1424.0,45,20,15,0,0,44,76
1440.0,60,24,15,0,0,45,73
1456.0,10,24,15,0,0,14,86
1472.0,15,28,15,0,0,45,96
1488.0,20,28,15,0,0,41,4
1504.0,35,32,15,0,0,41,75
1520.0,35,32,15,0,0,45,16
1536.0,50,36,15,0,0,44,18
1552.0,5,36,15,0,0,14,4
1568.0,5,40,15,0,0,45,31
1584.0,15,40,15,0,0,44,4
1600.0,15,44,15,0,0,45,82
1616.0,20,44,15,0,0,44,4
1632.0,35,48,15,0,0,45,96
1648.0,40,48,15,0,0,44,55
1664.0,45,52,15,0,0,41,96
1680.0,55,52,15,0,0,45,53
1696.0,60,56,15,0,0,34,61
1712.0,65,56,16,0,0,14,96
1728.0,15,60,16,0,0,14,4
1744.0,35,60,16,0,0,45,35
1760.0,40,64,16,0,0,44,5
1776.0,45,64,16,0,0,45,46
1792.0,50,68,16,0,0,44,85
1808.0,60,68,16,0,0,45,67
1824.0,15,72,16,0,0,14,4
1840.0,30,72,16,0,0,45,4
1856.0,35,76,16,0,0,44,4
1872.0,40,76,16,0,0,45,99
1888.0,50,76,16,0,0,44,4
1904.0,60,80,16,0,0,14,70
1920.0,65,80,16,0,0,41,4
1936.0,70,84,16,0,0,45,64
1952.0,85,84,16,0,0,14,4
1968.0,85,88,16,0,0,14,97
1984.0,95,88,17,0,0,34,69
2000.0,50,92,17,0,0,14,48
2016.0,60,92,17,0,0,34,9
2032.0,75,96,17,0,0,45,78
2048.0,80,96,17,0,0,14,4
2064.0,95,100,17,0,0,45,80
2080.0,100,100,17,0,0,14,76
2096.0,105,104,17,0,0,45,65
2112.0,120,104,17,0,0,14,4
2128.0,125,108,17,0,0,45,4
2144.0,125,108,17,0,0,14,90
2160.0,150,112,17,0,0,45,4
2176.0,155,112,17,0,0,34,87
2192.0,160,116,17,0,0,45,4
2208.0,170,116,17,0,0,34,7
2224.0,175,120,17,0,0,45,90
2240.0,190,120,17,0,0,2,70
2256.0,50,124,18,0,0,2,68
2272.0,55,124,18,0,0,45,22
2288.0,65,128,18,0,1,34,67
2304.0,75,128,18,0,1,34,34
2320.0,80,132,18,0,1,45,4
2336.0,90,132,18,0,1,14,4
2352.0,100,136,18,0,1,45,4
2368.0,110,136,18,0,1,34,4
2384.0,120,140,18,0,1,45,4
2400.0,125,140,18,0,1,34,4
2416.0,130,140,18,0,1,14,84
2432.0,150,144,18,0,1,45,4
2448.0,155,144,18,0,1,14,1
2464.0,160,148,18,0,1,45,4
2480.0,175,148,18,0,1,2,4
2496.0,185,152,18,0,1,2,63
2512.0,35,152,18,0,1,14,14
2528.0,45,156,19,0,1,45,4
2544.0,65,156,19,0,1,44,4
2560.0,70,160,19,0,1,45,40
2576.0,85,160,19,0,2,34,15
2592.0,90,164,19,0,2,45,51
2608.0,90,164,19,0,2,34,4
2624.0,100,168,19,0,2,34,53
2640.0,110,168,19,0,2,34,4
2656.0,120,172,19,0,2,34,64
2672.0,135,172,19,0,2,34,15
2688.0,140,176,19,0,2,1,32
2704.0,150,176,19,0,2,34,15
2720.0,155,180,19,0,2,2,21
2736.0,160,180,19,0,2,2,20
2752.0,175,184,19,0,2,2,15
2768.0,185,184,19,0,2,34,73
2784.0,200,188,19,0,2,1,14
2800.0,210,188,20,0,2,2,65
2816.0,215,192,20,0,2,45,15
2832.0,225,192,20,0,2,2,15
2848.0,230,196,20,0,2,2,75
2864.0,240,196,20,0,2,45,15
2880.0,255,200,20,0,2,34,2
2896.0,260,200,20,0,2,2,56
2912.0,280,204,20,0,2,1,42
2928.0,280,204,20,0,2,2,49
2944.0,285,204,20,0,2,45,58
2960.0,300,208,20,0,2,34,99
2976.0,305,208,20,0,2,2,85
2992.0,325,212,20,0,2,2,67
3008.0,335,212,20,0,2,45,91
3024.0,335,216,20,0,2,1,27
3040.0,355,216,20,0,2,34,15
3056.0,365,220,20,0,2,1,98
3072.0,365,220,21,0,2,34,15
3088.0,380,224,21,0,2,45,25
3104.0,390,224,21,0,2,34,15
3120.0,410,228,21,0,2,34,7
3136.0,410,228,21,0,2,1,60
3152.0,310,232,21,0,2,1,51
3168.0,330,232,21,0,2,34,15
3184.0,345,236,21,0,2,2,46
3200.0,350,236,21,0,2,34,15
3216.0,355,240,21,0,2,34,15
3232.0,375,240,21,0,2,34,15
3248.0,380,244,21,0,2,34,15
3264.0,390,244,21,0,2,45,16
3280.0,405,248,21,0,2,2,15
3296.0,415,248,21,0,2,2,15
3312.0,430,252,21,0,2,2,15
3328.0,330,252,21,0,2,1,63
3344.0,335,256,22,0,2,34,35
3360.0,350,256,22,0,2,34,71
3376.0,360,260,22,0,2,34,21
3392.0,365,260,22,0,2,41,55
3408.0,380,264,22,0,2,34,15
3424.0,390,264,22,0,2,45,38
3440.0,395,268,22,0,2,34,40
3456.0,400,268,22,0,2,2,23
3472.0,410,268,22,0,2,34,10
3488.0,430,272,22,0,2,34,41
3504.0,435,272,22,0,2,2,15
3520.0,435,276,22,0,2,1,75
3536.0,450,276,22,0,2,34,87
3552.0,465,280,22,0,2,41,1
3568.0,470,280,22,0,2,34,15
3584.0,480,284,22,0,2,1,15
3600.0,500,284,22,0,2,34,12
3616.0,505,288,22,0,2,45,79
3632.0,460,263,22,0,2,34,15
3648.0,470,267,22,0,2,41,52
3664.0,480,267,22,0,2,2,63
3680.0,490,271,22,0,2,45,44
3696.0,505,271,22,0,2,18,15
3712.0,515,275,22,0,2,18,48
3728.0,535,275,22,0,2,34,16
3744.0,540,279,22,0,2,2,15
3760.0,540,279,22,0,2,34,70
3776.0,555,283,22,0,2,18,15
3792.0,565,283,22,0,2,41,54
3808.0,580,287,22,0,2,18,24
3824.0,585,287,22,0,2,2,87
3840.0,600,291,22,0,2,2,41
3856.0,615,291,22,0,2,18,83
3872.0,620,295,22,0,2,41,15
3888.0,620,295,22,0,2,2,70
3904.0,645,299,22,0,2,45,15
3920.0,655,299,22,0,2,18,15
3936.0,660,303,22,0,2,41,1
3952.0,670,303,22,0,2,2,63
3968.0,690,307,22,0,2,18,50
3984.0,695,307,22,0,2,45,15
4000.0,705,307,22,0,2,18,15
4016.0,715,311,22,0,2,45,15
4032.0,725,311,22,0,2,2,33
4048.0,745,315,22,0,2,45,41
4064.0,745,315,22,0,2,18,60
4080.0,750,319,22,0,2,18,31
4096.0,780,319,22,0,2,18,49
4112.0,785,323,22,0,2,34,50
4128.0,785,323,22,0,2,2,58
4144.0,800,327,22,0,2,2,37
4160.0,820,327,22,0,2,45,15
4176.0,820,331,22,0,2,2,3
4192.0,835,331,22,0,2,45,73
4208.0,855,335,22,0,2,41,15
4224.0,860,335,22,0,2,34,7
4240.0,870,339,22,0,2,18,15
4256.0,875,339,22,0,2,2,48
4272.0,890,343,22,0,2,45,75
4288.0,905,343,22,0,2,2,15
4304.0,915,347,22,0,2,45,15
4320.0,925,347,22,0,2,18,7
4336.0,950,351,22,0,2,45,15
4352.0,950,351,22,0,2,34,75
4368.0,960,355,22,0,2,34,83
4384.0,965,355,22,0,2,45,15
4400.0,990,359,22,0,2,18,74
4416.0,1000,359,22,0,2,45,15
4432.0,1000,363,22,0,2,34,93
4448.0,1020,363,22,0,2,45,15
4464.0,1035,367,22,0,2,2,1
4480.0,1045,367,22,0,2,18,28
4496.0,1045,371,22,0,2,18,15
4512.0,1070,371,22,0,2,18,15
4528.0,1080,371,22,0,2,2,36
4544.0,1080,375,22,0,2,2,51
4560.0,1100,375,22,0,2,34,47
4576.0,1110,379,22,0,2,34,74
4592.0,1120,379,22,0,2,45,52
4608.0,1135,383,22,0,2,34,15
4624.0,1135,383,22,0,2,34,1
4640.0,1155,387,22,0,2,34,54
4656.0,1165,387,22,0,2,45,16
4672.0,1175,391,22,0,2,18,15
4688.0,1190,391,22,0,2,45,10
4704.0,1200,395,22,0,2,18,15
4720.0,1110,370,22,0,2,2,69
4736.0,1120,374,22,0,2,45,90
4752.0,1140,374,22,0,2,34,60
4768.0,1145,378,22,0,2,45,15
4784.0,1160,378,22,0,2,34,70
4800.0,1170,382,22,0,2,45,80
4816.0,1180,382,22,0,2,2,15
4832.0,1190,386,22,0,2,45,69
4848.0,1210,386,22,0,2,18,31
4864.0,1210,390,22,0,2,2,98
4880.0,1225,390,22,0,2,45,15
4896.0,1245,394,22,0,2,34,7
4912.0,1245,394,22,0,2,2,18
4928.0,1115,398,22,0,2,18,15
4944.0,1125,398,22,0,2,45,15
4960.0,1130,402,22,0,2,34,15
4976.0,1145,402,22,0,2,34,37
4992.0,1165,406,22,0,3,2,78
5008.0,1170,406,22,0,3,45,15
5024.0,1180,410,22,0,3,34,15
5040.0,1185,410,22,0,3,45,40
5056.0,1205,410,22,0,3,34,44
5072.0,1215,414,22,0,3,45,15
5088.0,1220,414,22,0,3,34,50
5104.0,1235,418,22,0,3,45,33
5120.0,1255,418,22,0,3,18,48
5136.0,1260,422,22,0,3,34,3
5152.0,1270,422,22,0,3,45,15
5168.0,1290,426,22,0,3,34,50
5184.0,1295,426,22,0,3,18,62
5200.0,1305,430,22,0,3,45,15
5216.0,1320,430,22,0,3,18,49
5232.0,1335,434,22,0,3,34,44
5248.0,1340,434,22,0,3,34,15
5264.0,1360,438,22,0,3,18,42
5280.0,1360,438,22,0,3,18,51
5296.0,1385,442,22,0,3,34,29
5312.0,1390,442,22,0,3,18,73
5328.0,1395,446,22,0,3,45,15
5344.0,1420,446,22,0,3,18,15
5360.0,1430,450,22,0,3,45,61
5376.0,1435,450,22,0,3,18,24
5392.0,1450,454,22,0,3,18,19
5408.0,1460,454,22,0,3,45,15
5424.0,1470,458,22,0,3,34,15
5440.0,1485,458,22,0,3,18,54
5456.0,1490,462,22,0,3,18,4
5472.0,1510,462,22,0,3,34,15
5488.0,1525,466,22,0,3,45,23
5504.0,1525,466,22,0,3,34,76
5520.0,1540,470,22,0,3,34,15
5536.0,1560,470,22,0,3,34,88
5552.0,1565,474,22,0,3,34,30
5568.0,1570,474,22,0,3,34,15
5584.0,1595,474,22,0,3,18,2
5600.0,1605,478,22,0,3,18,15
5616.0,1610,478,22,0,3,18,22
5632.0,1625,482,22,0,3,18,15
5648.0,1635,482,22,0,3,34,88
5664.0,1655,486,22,0,3,18,24
5680.0,1660,486,22,0,3,34,15
5696.0,1665,490,22,0,3,45,3
5712.0,1690,490,22,0,3,18,1
5728.0,1700,494,22,0,3,34,15
5744.0,1700,494,22,0,3,34,80
5760.0,1720,498,22,0,3,34,15
5776.0,1730,498,22,0,3,34,80
5792.0,1740,502,22,0,3,45,76
5808.0,1755,502,22,0,3,34,15
5824.0,1760,506,22,0,3,45,34
5840.0,1780,506,22,0,3,34,49
5856.0,1790,510,22,0,3,45,15
