Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
124,掠奪者任務,0.290,8069,9280,5,10
125,掠奪者任務,0.288,9691,6160,5,4
126,掠奪者任務,0.285,10066,5328,5,2
127,掠奪者任務,0.282,9710,5888,5,1
128,掠奪者任務,0.279,-576,13504,0,8
129,掠奪者任務,0.276,7833,11600,6,2
130,掠奪者任務,0.273,9599,6208,5,2
131,掠奪者任務,0.271,8855,7536,5,3
132,掠奪者任務,0.268,-374,13536,0,12
133,掠奪者任務,0.265,-341,13456,0,12
134,掠奪者任務,0.263,9608,6176,5,2
135,掠奪者任務,0.260,-722,13488,0,11
136,掠奪者任務,0.257,-654,13440,0,11
137,掠奪者任務,0.255,-696,13488,0,12
138,掠奪者任務,0.252,8322,8736,5,4
139,掠奪者任務,0.250,1452,13536,2,7
140,掠奪者任務,0.247,-391,13440,0,12
141,掠奪者任務,0.245,8007,9296,5,3
142,掠奪者任務,0.242,-654,13536,0,8
143,掠奪者任務,0.240,9586,6352,5,8
144,掠奪者任務,0.238,-745,13440,0,13
145,掠奪者任務,0.235,-743,13504,0,14
146,掠奪者任務,0.233,-626,13536,0,11
147,掠奪者任務,0.231,-675,13520,0,18
148,掠奪者任務,0.228,-352,13536,0,10
149,掠奪者任務,0.226,1499,13440,2,6
150,掠奪者任務,0.224,9238,8400,5,3
151,掠奪者任務,0.221,9286,6800,5,2
152,掠奪者任務,0.219,377,13456,1,10
153,掠奪者任務,0.217,9361,6704,5,4
154,掠奪者任務,0.215,9330,6752,5,4
155,掠奪者任務,0.213,8484,6784,6,2
156,掠奪者任務,0.211,-744,13504,0,13
157,掠奪者任務,0.208,-607,13488,0,10
158,掠奪者任務,0.206,-700,13520,0,12
159,掠奪者任務,0.204,2971,13488,4,7
160,掠奪者任務,0.202,9851,5712,5,1
161,掠奪者任務,0.200,-683,13440,0,9
162,掠奪者任務,0.198,9011,7408,5,4
163,掠奪者任務,0.196,1391,13440,2,10
164,掠奪者任務,0.194,-765,13472,0,13
165,掠奪者任務,0.192,-698,13488,0,13
166,掠奪者任務,0.190,-685,13504,0,12
167,掠奪者任務,0.189,-655,13440,0,9
168,掠奪者任務,0.187,9531,6400,5,4
169,掠奪者任務,0.185,9369,6720,5,4
170,掠奪者任務,0.183,9993,6848,5,0
171,掠奪者任務,0.181,-736,13440,0,12
172,掠奪者任務,0.179,-737,13440,0,12
173,掠奪者任務,0.178,1342,13456,2,7
174,掠奪者任務,0.176,9763,5856,5,1
175,掠奪者任務,0.174,-594,13472,0,10
176,掠奪者任務,0.172,-663,13456,0,11
