Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,45,90
32.0,50,0,12,0,0,14,30
48.0,50,0,12,0,0,45,15
64.0,0,0,12,0,0,14,15
80.0,0,0,12,0,0,45,5
96.0,0,0,12,0,0,44,15
112.0,0,0,12,0,0,45,15
128.0,5,0,12,0,0,44,94
144.0,10,0,12,0,0,45,15
160.0,30,0,12,0,0,44,40
176.0,45,0,12,0,0,45,4
192.0,50,0,12,0,0,44,15
208.0,5,0,12,0,0,14,15
224.0,10,0,12,0,0,45,60
240.0,15,0,12,0,0,44,100
256.0,15,0,12,0,0,45,48
272.0,30,0,12,0,0,44,44
288.0,45,0,12,0,0,45,78
304.0,55,0,12,0,0,44,15
320.0,65,0,13,0,0,45,3
336.0,20,0,13,0,0,14,9
352.0,20,0,13,0,0,45,62
368.0,25,0,13,0,0,44,15
384.0,35,0,13,0,0,45,34
400.0,55,0,13,0,0,44,12
416.0,60,0,13,0,0,45,78
432.0,20,0,13,0,0,14,48
448.0,30,0,13,0,0,45,75
464.0,35,0,13,0,0,44,77
480.0,40,0,13,0,0,45,31
496.0,45,0,13,0,0,44,99
512.0,55,0,13,0,0,45,83
528.0,15,0,13,0,0,14,56
544.0,25,0,13,0,0,45,17
560.0,35,0,13,0,0,44,63
576.0,45,0,13,0,0,45,96
592.0,60,0,14,0,0,44,18
608.0,60,0,14,0,0,45,59
624.0,60,0,14,0,0,44,64
640.0,75,0,14,0,0,45,55
656.0,85,0,14,0,0,11,72
672.0,20,0,14,0,0,45,59
688.0,30,0,14,0,0,44,79
704.0,45,0,14,0,0,45,33
720.0,50,0,14,0,0,42,64
736.0,50,0,14,0,0,45,64
752.0,65,0,14,0,0,42,53
768.0,70,0,14,0,0,42,99
784.0,75,0,14,0,0,42,62
800.0,100,0,14,0,0,42,91
816.0,105,0,14,0,0,45,99
832.0,105,0,14,0,0,1,57
848.0,110,0,14,0,0,1,32
864.0,15,0,15,0,0,1,34
880.0,25,0,15,0,0,45,65
896.0,35,0,15,0,0,44,83
912.0,45,0,15,0,0,45,4
928.0,55,0,15,0,0,44,83
