Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID
16.0,50,0,12,0,0,45
48.0,50,0,12,0,0,45
64.0,50,0,12,0,0,45
80.0,50,0,12,0,0,45
96.0,50,0,12,0,0,45
112.0,50,0,12,0,0,14
128.0,55,0,12,0,0,45
144.0,60,0,12,0,0,14
160.0,80,0,12,0,0,45
176.0,95,0,12,0,0,45
192.0,105,0,12,0,0,45
208.0,105,0,12,0,0,1
240.0,115,0,12,0,0,45
272.0,130,0,12,0,0,45
288.0,145,0,12,0,0,45
304.0,155,0,12,0,0,1
336.0,170,0,12,0,0,45
368.0,175,0,12,0,0,45
384.0,180,0,12,0,0,1
416.0,110,0,12,0,0,45
448.0,125,0,12,0,0,14
464.0,125,0,12,0,0,45
480.0,135,0,12,0,0,45
496.0,140,0,12,0,0,45
512.0,145,0,12,0,0,45
528.0,160,0,12,0,0,45
544.0,170,0,12,0,0,2
656.0,220,0,12,0,0,2
784.0,275,0,12,0,0,2
912.0,345,0,12,0,0,2
976.0,210,0,12,0,0,14
992.0,215,0,12,0,1,45
1024.0,240,0,12,0,1,16
1136.0,285,0,12,0,1,1
1168.0,225,0,12,0,1,11
1184.0,235,0,12,0,1,11
1200.0,235,0,12,0,1,14
1216.0,245,0,12,0,1,11
1248.0,250,0,12,0,1,11
1264.0,265,0,12,0,1,45
1296.0,280,0,12,0,1,42
1328.0,295,0,12,0,1,42
1360.0,300,0,12,0,1,42
1392.0,315,0,12,0,1,42
1408.0,315,0,12,0,1,42
1424.0,325,0,12,0,1,16
1552.0,360,0,12,0,1,1
1584.0,270,0,12,0,1,1
1600.0,275,0,12,0,1,14
1616.0,275,0,12,0,1,16
1744.0,325,0,12,0,1,2
1776.0,225,0,12,0,1,1
1792.0,180,4,12,0,1,2
1808.0,185,4,12,0,1,16
1936.0,225,20,12,0,2,16
2064.0,255,36,12,0,2,41
2096.0,155,40,12,0,2,1
2112.0,170,40,12,0,2,42
2128.0,170,44,12,0,2,45
2160.0,170,48,12,0,2,16
2272.0,200,60,12,0,2,42
2288.0,210,64,12,0,2,34
2400.0,235,76,12,0,2,34
2512.0,265,88,12,0,2,34
2544.0,230,67,12,0,2,18
2672.0,260,83,12,0,2,18
2800.0,290,99,12,0,2,18
2928.0,325,115,12,0,2,18
2960.0,185,94,12,0,2,16
2976.0,85,69,12,0,2,18
2992.0,90,73,12,0,2,34
3104.0,120,85,12,0,2,34
3216.0,95,101,12,0,2,16
3232.0,50,101,12,0,2,16
3248.0,55,105,12,0,2,16
3376.0,90,117,12,0,2,34
3488.0,120,133,12,0,2,18
3616.0,155,149,12,0,2,18
3744.0,185,165,12,0,2,34
3856.0,215,177,12,0,2,34
3968.0,240,189,12,0,2,18
4096.0,280,205,12,0,2,41
4128.0,285,209,12,0,2,18
4176.0,140,192,12,0,2,16
4192.0,155,192,12,0,2,34
4304.0,180,208,12,0,2,34
4416.0,215,220,12,0,2,34
4528.0,250,232,12,0,2,34
4640.0,280,248,12,0,2,34
4752.0,315,260,12,0,2,34
4864.0,250,251,12,0,2,18
4880.0,150,226,12,0,2,18
4896.0,155,230,12,0,2,41
4928.0,170,234,12,0,2,34
5040.0,200,246,12,0,2,34
5152.0,180,258,12,0,2,16
5168.0,195,262,12,0,2,34
5280.0,230,274,12,0,2,45
5312.0,240,278,12,0,2,34
5424.0,280,294,12,0,2,34
5536.0,315,306,12,0,2,34
5648.0,355,318,12,0,2,34
5760.0,390,334,12,0,2,45
5792.0,410,338,12,0,2,41
5824.0,415,342,12,0,2,16
5856.0,370,346,12,0,2,18
5984.0,370,362,12,0,2,16
6000.0,385,362,12,0,2,18
6128.0,435,378,12,0,2,18
6256.0,480,394,12,0,2,18
6384.0,525,410,12,0,2,18
6512.0,575,426,12,0,2,18
