Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
32.0,50,0,12,0,0,14,51
64.0,50,0,12,0,0,14,49
96.0,50,0,12,0,0,14,96
128.0,55,0,12,0,0,14,96
160.0,80,0,12,0,0,45,25
192.0,105,0,12,0,0,14,90
224.0,110,0,12,0,0,1,90
256.0,15,0,12,0,0,11,58
288.0,40,0,12,0,0,45,90
320.0,60,0,12,0,0,44,90
352.0,65,0,12,0,0,14,90
384.0,75,0,12,0,0,14,90
416.0,100,0,12,0,0,14,96
448.0,115,0,12,0,0,14,83
480.0,130,0,12,0,0,1,10
512.0,35,0,12,0,0,1,90
544.0,60,0,12,0,0,45,90
576.0,70,0,12,0,0,14,97
608.0,80,0,12,0,0,14,90
640.0,85,0,12,0,0,14,96
672.0,115,0,12,0,0,14,96
704.0,125,0,12,0,0,1,96
736.0,30,0,12,0,0,1,90
768.0,45,0,12,0,0,45,90
800.0,70,0,12,0,0,44,97
832.0,70,0,12,0,0,14,90
864.0,80,0,12,0,0,41,90
896.0,95,0,12,0,0,41,90
928.0,115,0,12,0,0,14,90
960.0,120,0,12,0,0,1,90
992.0,30,0,12,0,0,1,52
1024.0,45,0,12,0,0,45,90
1056.0,60,0,12,0,0,44,67
1088.0,70,0,12,0,0,41,67
1120.0,80,0,12,0,0,41,79
1152.0,95,0,12,0,0,14,84
1184.0,110,0,12,0,0,14,90
1216.0,120,0,12,0,0,1,90
1248.0,125,0,12,0,0,14,63
1280.0,145,0,12,0,0,1,90
1312.0,160,0,12,0,0,1,90
1344.0,175,0,12,0,0,41,90
1376.0,185,0,12,0,0,41,84
1408.0,100,0,12,0,0,1,84
1440.0,40,0,12,0,0,11,45
1472.0,50,0,12,0,0,45,84
1504.0,70,0,12,0,0,14,44
1536.0,80,0,12,0,0,41,90
1568.0,95,0,12,0,0,41,6
1600.0,105,0,12,0,0,14,84
1632.0,130,0,12,0,0,1,84
1664.0,130,0,12,0,0,14,82
1696.0,150,0,12,0,0,1,84
1728.0,165,0,12,0,0,1,90
1760.0,110,0,12,0,0,11,58
1792.0,120,0,12,0,0,14,22
1824.0,130,0,12,0,0,42,90
1856.0,145,0,12,0,0,42,84
1888.0,165,0,12,0,0,42,84
1920.0,170,0,12,0,0,42,84
1952.0,190,0,12,0,0,42,84
1984.0,205,0,12,0,0,42,84
2016.0,215,0,12,0,0,42,84
2048.0,225,0,12,0,0,42,84
2080.0,240,0,12,0,0,42,84
2112.0,260,0,12,0,0,42,84
2144.0,265,0,12,0,0,42,84
2176.0,290,0,12,0,0,42,84
2208.0,290,0,12,0,0,42,84
2240.0,310,0,12,0,0,42,84
2272.0,325,0,12,0,0,42,84
2304.0,340,0,12,0,0,42,84
2336.0,340,4,12,0,0,42,84
2368.0,365,4,12,0,0,42,84
2400.0,375,4,12,0,0,42,84
2432.0,390,8,12,0,0,42,90
2464.0,395,8,12,0,0,42,90
2496.0,425,8,12,0,0,42,90
2528.0,425,16,12,0,0,42,90
2560.0,440,16,12,0,0,42,90
2592.0,460,16,12,0,0,42,90
2624.0,475,24,12,0,0,2,67
2656.0,480,24,12,0,0,42,90
2688.0,495,24,12,0,0,14,97
2720.0,510,32,12,0,0,45,99
2752.0,525,32,12,0,0,42,84
2784.0,535,32,12,0,0,42,90
2816.0,550,40,12,0,0,42,90
2848.0,565,40,12,0,0,14,57
2880.0,575,44,12,0,0,42,90
2912.0,595,48,12,0,0,42,90
2944.0,605,48,12,0,0,42,84
2976.0,615,52,12,0,0,42,84
3008.0,630,56,12,0,0,45,13
3040.0,650,56,12,0,0,2,11
3072.0,655,60,12,0,0,42,90
3104.0,675,64,12,0,0,34,94
3136.0,685,64,12,0,0,42,84
3168.0,700,68,12,0,0,14,39
3200.0,710,72,12,0,0,42,84
3232.0,725,76,12,0,0,42,84
3264.0,745,76,12,0,0,42,84
3296.0,750,80,12,0,0,42,84
3328.0,765,84,12,0,0,42,84
3360.0,780,84,12,0,0,42,84
3392.0,790,88,12,0,0,42,84
3424.0,810,92,12,0,0,34,71
3456.0,815,92,12,0,0,42,84
3488.0,830,96,12,0,0,14,56
3520.0,840,100,12,0,0,42,84
3552.0,860,100,12,0,0,42,84
3584.0,875,108,12,0,0,1,95
3616.0,885,108,12,0,0,14,82
3648.0,895,112,12,0,0,42,84
3680.0,915,116,12,0,0,34,74
3712.0,775,116,12,0,0,2,2
3744.0,785,120,12,0,1,42,84
3776.0,790,124,12,0,1,42,84
3808.0,815,124,12,0,1,42,84
3840.0,825,128,12,0,1,42,84
3872.0,835,132,12,0,1,42,84
3904.0,845,132,12,0,1,1,11
3936.0,860,140,12,0,1,42,12
3968.0,870,140,12,0,1,42,84
4000.0,880,140,12,0,1,42,84
4032.0,895,148,12,0,1,42,84
4064.0,910,148,12,0,1,42,84
4096.0,920,148,12,0,1,42,84
4128.0,930,156,12,0,1,42,84
4160.0,945,156,12,0,1,42,84
4192.0,960,156,12,0,1,42,84
4224.0,965,164,12,0,1,42,84
4256.0,980,164,12,0,1,42,84
4288.0,995,168,12,0,1,42,84
