Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
58,掠奪者任務,0.564,111,5104,5,0
59,掠奪者任務,0.558,-72,13536,0,16
60,掠奪者任務,0.553,102,5952,5,3
61,掠奪者任務,0.547,-72,13520,0,11
62,掠奪者任務,0.542,87,7872,5,9
63,掠奪者任務,0.536,81,8368,5,7
64,掠奪者任務,0.531,82,8416,5,9
65,掠奪者任務,0.526,85,8064,5,8
66,掠奪者任務,0.520,100,6288,5,3
67,掠奪者任務,0.515,71,9920,5,14
68,掠奪者任務,0.510,-71,13488,0,15
69,掠奪者任務,0.505,-67,13536,0,12
70,掠奪者任務,0.500,-50,13504,2,12
71,掠奪者任務,0.495,-74,13440,0,14
72,掠奪者任務,0.490,-71,13488,0,9
73,掠奪者任務,0.485,96,6800,5,1
74,掠奪者任務,0.480,-69,13488,0,12
75,掠奪者任務,0.475,97,6464,6,4
76,掠奪者任務,0.471,-70,13440,0,15
77,掠奪者任務,0.466,108,5872,5,0
78,掠奪者任務,0.461,-69,13440,0,17
79,掠奪者任務,0.457,-31,13488,4,6
80,掠奪者任務,0.452,106,5584,5,3
81,掠奪者任務,0.448,-48,13456,2,12
82,掠奪者任務,0.443,94,7056,5,2
83,掠奪者任務,0.439,-47,13440,2,14
84,掠奪者任務,0.434,114,4832,5,2
85,掠奪者任務,0.430,-70,13472,0,15
86,掠奪者任務,0.426,-63,13440,0,14
87,掠奪者任務,0.421,-66,13472,0,15
88,掠奪者任務,0.417,105,5760,5,2
89,掠奪者任務,0.413,102,5952,5,6
90,掠奪者任務,0.409,-63,13440,0,9
91,掠奪者任務,0.405,-73,13440,0,11
92,掠奪者任務,0.401,-65,13440,0,14
93,掠奪者任務,0.397,95,6720,5,5
94,掠奪者任務,0.393,101,5904,5,5
95,掠奪者任務,0.389,114,4896,6,1
96,掠奪者任務,0.385,90,7232,5,8
97,掠奪者任務,0.381,-67,13536,0,9
98,掠奪者任務,0.377,101,5984,5,1
99,掠奪者任務,0.373,108,5360,5,2
100,掠奪者任務,0.370,-31,13440,4,9
101,掠奪者任務,0.366,112,4944,5,1
102,掠奪者任務,0.362,-35,13536,3,9
103,掠奪者任務,0.359,-66,13504,0,16
104,掠奪者任務,0.355,-73,13456,0,14
105,掠奪者任務,0.352,91,7264,5,9
106,掠奪者任務,0.348,-57,13440,1,12
107,掠奪者任務,0.345,-66,13456,0,12
108,掠奪者任務,0.341,83,8384,5,4
109,掠奪者任務,0.338,-65,13456,0,11
110,掠奪者任務,0.334,90,7632,5,5
111,掠奪者任務,0.331,-38,13440,2,13
112,掠奪者任務,0.328,90,7552,6,3
113,掠奪者任務,0.324,-37,13504,3,7
114,掠奪者任務,0.321,-34,13504,4,6
115,掠奪者任務,0.318,103,6256,6,5
116,掠奪者任務,0.315,-38,13456,2,9
117,掠奪者任務,0.312,-44,13456,3,10
118,掠奪者任務,0.309,98,6384,6,2
119,掠奪者任務,0.305,-72,13440,0,13
120,掠奪者任務,0.302,-31,13456,4,10
121,掠奪者任務,0.299,96,6544,5,3
122,掠奪者任務,0.296,-50,13440,2,16
