Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,14,93
32.0,50,0,12,0,0,14,20
48.0,50,0,12,0,0,45,21
64.0,0,0,12,0,0,14,58
80.0,0,0,12,0,0,45,61
96.0,0,0,12,0,0,44,97
112.0,0,0,12,0,0,45,100
128.0,5,0,12,0,0,44,76
144.0,10,0,12,0,0,45,55
160.0,30,0,12,0,0,44,28
176.0,45,0,12,0,0,45,49
192.0,50,0,12,0,0,44,13
208.0,5,0,12,0,0,14,85
224.0,10,0,12,0,0,45,38
240.0,15,0,12,0,0,44,4
256.0,15,0,12,0,0,45,43
272.0,30,0,12,0,0,44,18
288.0,45,0,12,0,0,45,36
304.0,55,0,12,0,0,44,53
320.0,15,0,13,0,0,14,14
336.0,20,0,13,0,0,45,93
352.0,20,0,13,0,0,44,33
368.0,25,0,13,0,0,45,55
384.0,35,0,13,0,0,44,89
400.0,55,0,13,0,0,45,55
416.0,10,0,13,0,0,14,66
432.0,20,0,13,0,0,45,54
448.0,30,0,13,0,0,44,11
464.0,35,0,13,0,0,45,81
480.0,40,0,13,0,0,44,13
496.0,45,0,13,0,0,45,66
512.0,55,0,13,0,0,44,87
528.0,15,0,13,0,0,14,12
544.0,25,0,13,0,0,45,100
560.0,35,0,13,0,0,44,78
576.0,45,0,13,0,0,45,58
592.0,60,0,14,0,0,44,29
608.0,60,0,14,0,0,45,20
624.0,60,0,14,0,0,44,19
640.0,75,0,14,0,0,45,81
656.0,85,0,14,0,0,11,68
672.0,20,0,14,0,0,11,94
688.0,30,0,14,0,0,45,4
704.0,45,0,14,0,0,44,77
720.0,50,0,14,0,0,42,58
736.0,50,0,14,0,0,42,75
752.0,60,0,14,0,0,42,71
768.0,65,0,14,0,0,42,39
784.0,70,0,14,0,0,45,1
800.0,95,0,14,0,0,44,87
816.0,100,0,14,0,0,45,15
832.0,100,0,14,0,0,1,26
848.0,5,0,14,0,0,45,71
864.0,5,0,15,0,0,44,79
880.0,15,0,15,0,0,45,54
896.0,25,0,15,0,0,44,65
912.0,30,0,15,0,0,45,31
928.0,45,0,15,0,0,44,95
944.0,50,0,15,0,0,45,56
960.0,50,0,15,0,0,44,44
976.0,55,0,15,0,0,45,16
992.0,65,0,15,0,0,44,6
1008.0,75,0,15,0,0,45,56
1024.0,75,0,15,0,0,44,88
1040.0,90,0,15,0,0,45,51
1056.0,105,0,15,0,0,44,46
1072.0,105,0,15,0,0,45,3
1088.0,105,0,15,0,0,1,65
1104.0,115,0,15,0,0,1,89
1120.0,125,0,15,0,0,1,83
1136.0,130,0,15,0,0,45,67
1152.0,140,0,15,0,0,1,52
1168.0,145,0,15,0,0,1,57
1184.0,55,0,15,0,0,1,7
1200.0,55,0,15,0,0,45,59
1216.0,55,0,15,0,0,44,57
1232.0,70,0,15,0,0,45,11
1248.0,75,4,15,0,0,44,13
1264.0,80,4,15,0,0,45,18
1280.0,90,8,15,0,0,44,100
1296.0,90,8,15,0,0,45,76
1312.0,95,8,15,0,0,44,36
1328.0,105,12,15,0,0,45,7
1344.0,105,16,15,0,0,1,41
1360.0,15,16,15,0,0,1,99
1376.0,30,20,15,0,0,45,50
1392.0,35,20,15,0,0,44,48
1408.0,40,20,15,0,0,45,35
1424.0,45,24,15,0,0,41,41
1440.0,45,24,15,0,0,41,1
1456.0,50,28,15,0,0,45,77
1472.0,60,28,15,0,0,14,42
1488.0,15,32,15,0,0,14,66
1504.0,25,32,15,0,0,45,95
1520.0,35,36,15,0,0,44,72
1536.0,35,36,15,0,0,45,4
1552.0,45,40,15,0,0,44,34
1568.0,45,40,15,0,0,45,95
1584.0,55,44,15,0,0,44,91
1600.0,65,44,15,0,0,45,2
1616.0,20,48,15,0,0,14,72
1632.0,30,48,15,0,0,45,9
1648.0,35,52,15,0,0,44,32
1664.0,35,52,16,0,0,45,62
1680.0,45,56,16,0,0,44,81
1696.0,50,56,16,0,0,45,6
1712.0,55,60,16,0,0,34,83
1728.0,60,60,16,0,0,45,27
1744.0,25,64,16,0,0,14,13
1760.0,35,64,16,0,0,45,82
1776.0,35,68,16,0,0,41,52
1792.0,45,68,16,0,0,41,50
1808.0,50,72,16,0,0,45,18
1824.0,55,72,16,0,0,14,90
1840.0,55,72,16,0,0,45,41
1856.0,20,76,16,0,0,14,98
1872.0,30,76,16,0,0,45,19
1888.0,35,80,16,0,0,44,98
1904.0,45,80,16,0,0,45,79
1920.0,50,84,16,0,0,44,66
1936.0,55,84,17,0,0,34,61
1952.0,15,88,17,0,0,14,83
1968.0,20,88,17,0,0,41,57
1984.0,35,92,17,0,0,41,4
2000.0,45,92,17,0,0,45,36
2016.0,50,96,17,0,0,44,26
2032.0,55,96,17,0,0,45,27
2048.0,60,100,17,0,0,14,18
2049.0,60,100,17,0,0,14,2
