Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,45,63
32.0,50,0,12,0,0,14,26
48.0,0,0,12,0,0,14,32
64.0,0,0,12,0,0,45,30
80.0,0,0,12,0,0,44,93
96.0,0,0,12,0,0,45,73
112.0,0,0,12,0,0,44,56
128.0,5,0,12,0,0,45,5
144.0,10,0,12,0,0,44,23
160.0,30,0,12,0,0,45,54
176.0,45,0,12,0,0,44,98
192.0,50,0,12,0,0,45,48
208.0,5,0,12,0,0,14,86
224.0,10,0,12,0,0,45,1
240.0,15,0,12,0,0,44,8
256.0,15,0,12,0,0,45,45
272.0,30,0,12,0,0,44,17
288.0,45,0,12,0,0,45,19
304.0,55,0,13,0,0,44,88
320.0,65,0,13,0,0,45,69
336.0,20,0,13,0,0,14,92
352.0,20,0,13,0,0,45,4
368.0,25,0,13,0,0,44,44
384.0,35,0,13,0,0,45,16
400.0,55,0,13,0,0,44,43
416.0,60,0,13,0,0,45,80
432.0,20,0,13,0,0,14,6
448.0,30,0,13,0,0,45,53
464.0,30,0,13,0,0,44,52
480.0,40,0,13,0,0,45,82
496.0,45,0,13,0,0,44,63
512.0,55,0,13,0,0,45,28
528.0,15,0,13,0,0,14,62
544.0,25,0,13,0,0,45,35
560.0,35,0,13,0,0,44,93
576.0,45,0,14,0,0,45,25
592.0,55,0,14,0,0,44,31
608.0,60,0,14,0,0,45,20
624.0,60,0,14,0,0,44,21
640.0,75,0,14,0,0,45,25
656.0,85,0,14,0,0,11,60
672.0,20,0,14,0,0,11,99
688.0,30,0,14,0,0,45,32
704.0,45,0,14,0,0,44,68
720.0,50,0,14,0,0,45,17
736.0,50,0,14,0,0,42,81
752.0,65,0,14,0,0,42,56
768.0,70,0,14,0,0,45,74
784.0,75,0,14,0,0,42,74
800.0,100,0,14,0,0,42,47
816.0,105,0,14,0,0,45,40
832.0,10,0,14,0,0,1,62
848.0,10,0,15,0,0,45,48
864.0,20,0,15,0,0,44,74
880.0,25,0,15,0,0,45,12
896.0,35,0,15,0,0,44,91
912.0,45,0,15,0,0,45,94
928.0,55,0,15,0,0,44,31
944.0,65,0,15,0,0,45,99
960.0,70,0,15,0,0,44,64
976.0,70,0,15,0,0,45,51
992.0,80,0,15,0,0,44,15
1008.0,100,0,15,0,0,45,24
1024.0,100,0,15,0,0,1,92
1040.0,5,0,15,0,0,45,30
