Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
61,掠奪者任務,0.740,-0.7163,13440,2,14
62,掠奪者任務,0.737,-0.7163,13440,2,10
63,掠奪者任務,0.733,0.9885,9456,5,7
64,掠奪者任務,0.729,0.2913,13440,4,13
65,掠奪者任務,0.726,-0.9705,13440,0,13
66,掠奪者任務,0.722,-0.9705,13440,0,16
67,掠奪者任務,0.718,0.9913,6368,5,2
68,掠奪者任務,0.715,-0.7163,13440,2,18
69,掠奪者任務,0.711,-0.7163,13440,2,12
70,掠奪者任務,0.708,0.9897,8208,5,14
71,掠奪者任務,0.704,0.9902,7728,5,6
72,掠奪者任務,0.701,0.9892,8752,5,11
73,掠奪者任務,0.697,0.9910,6736,5,6
74,掠奪者任務,0.694,0.9909,6848,5,6
75,掠奪者任務,0.690,0.9902,7712,5,9
76,掠奪者任務,0.687,-0.9705,13440,0,15
77,掠奪者任務,0.683,0.9891,8896,5,6
78,掠奪者任務,0.680,-0.9705,13440,0,18
79,掠奪者任務,0.676,-0.7163,13440,2,17
80,掠奪者任務,0.673,0.9900,7920,5,7
81,掠奪者任務,0.670,0.9907,7104,6,9
82,掠奪者任務,0.666,-0.2913,13440,3,8
83,掠奪者任務,0.663,-0.7163,13440,2,20
84,掠奪者任務,0.660,0.9908,6992,5,5
85,掠奪者任務,0.656,0.9923,5024,5,1
86,掠奪者任務,0.653,0.9915,6080,5,1
87,掠奪者任務,0.650,0.2913,13440,4,21
88,掠奪者任務,0.647,0.9897,8288,5,12
89,掠奪者任務,0.643,-0.7163,13440,2,16
90,掠奪者任務,0.640,0.9870,10896,5,14
91,掠奪者任務,0.637,0.9837,13408,6,9
92,掠奪者任務,0.634,0.9905,7296,5,12
93,掠奪者任務,0.631,0.9917,5824,5,6
94,掠奪者任務,0.627,0.9879,10048,6,10
95,掠奪者任務,0.624,-0.9051,13440,1,8
96,掠奪者任務,0.621,-0.9705,13440,0,16
97,掠奪者任務,0.618,0.9911,6608,5,3
98,掠奪者任務,0.615,0.9904,7408,8,6
99,掠奪者任務,0.612,0.9903,7568,5,10
100,掠奪者任務,0.609,0.9917,5840,5,4
101,掠奪者任務,0.606,-0.9705,13440,0,11
102,掠奪者任務,0.603,0.9921,5296,5,1
103,掠奪者任務,0.600,0.9900,7904,5,12
104,掠奪者任務,0.597,-0.9705,13440,0,14
105,掠奪者任務,0.594,0.9877,10224,5,13
106,掠奪者任務,0.591,-0.9705,13440,0,9
107,掠奪者任務,0.588,-0.9705,13440,0,16
108,掠奪者任務,0.585,0.9912,6448,5,2
109,掠奪者任務,0.582,-0.7163,13440,2,14
110,掠奪者任務,0.579,0.9905,7328,5,6
111,掠奪者任務,0.576,0.9917,5872,5,1
112,掠奪者任務,0.573,-0.9051,13440,1,19
113,掠奪者任務,0.570,0.9916,6000,5,6
114,掠奪者任務,0.568,-0.2913,13440,3,14
115,掠奪者任務,0.565,-0.9051,13440,1,13
116,掠奪者任務,0.562,0.9913,6384,5,6
117,掠奪者任務,0.559,0.9899,8064,5,4
118,掠奪者任務,0.556,-0.9705,13440,0,16
119,掠奪者任務,0.554,0.9901,7824,5,0
120,掠奪者任務,0.551,0.9847,12720,6,8
121,掠奪者任務,0.548,0.9843,12992,5,8
122,掠奪者任務,0.545,0.9921,5200,5,2
123,掠奪者任務,0.543,-0.9705,13440,0,4
124,掠奪者任務,0.540,-0.9705,13440,0,19
125,掠奪者任務,0.537,-0.2913,13440,3,11
126,掠奪者任務,0.534,0.9898,8160,5,11
127,掠奪者任務,0.532,0.2913,13440,4,18
128,掠奪者任務,0.529,-0.9705,13440,0,18
129,掠奪者任務,0.526,-0.2913,13440,3,11
130,掠奪者任務,0.524,-0.9051,13440,1,19
131,掠奪者任務,0.521,0.9874,10512,5,14
132,掠奪者任務,0.519,-0.9051,13440,1,18
133,掠奪者任務,0.516,-0.7163,13440,2,22
134,掠奪者任務,0.513,-0.7163,13440,2,15
135,掠奪者任務,0.511,0.9863,11424,5,8
136,掠奪者任務,0.508,-0.7163,13440,2,8
137,掠奪者任務,0.506,0.9895,8432,5,8
138,掠奪者任務,0.503,-0.9705,13440,0,11
139,掠奪者任務,0.501,-0.9705,13440,0,6
140,掠奪者任務,0.498,-0.9051,13440,1,12
141,掠奪者任務,0.496,0.9901,7856,5,6
142,掠奪者任務,0.493,-0.9705,13440,0,20
143,掠奪者任務,0.491,0.9914,6192,5,0
144,掠奪者任務,0.488,0.9917,5776,5,4
145,掠奪者任務,0.486,-0.9705,13440,0,16
146,掠奪者任務,0.483,-0.9705,13440,0,21
147,掠奪者任務,0.481,0.9894,8592,5,5
148,掠奪者任務,0.479,0.2913,13440,4,10
149,掠奪者任務,0.476,0.9913,6304,6,6
150,掠奪者任務,0.474,-0.9705,13440,0,24
151,掠奪者任務,0.471,0.2913,13440,4,4
152,掠奪者任務,0.469,0.9907,7152,5,2
153,掠奪者任務,0.467,0.9910,6768,5,6
154,掠奪者任務,0.464,-0.9051,13440,1,18
155,掠奪者任務,0.462,0.9924,4848,5,2
156,掠奪者任務,0.460,0.9912,6448,5,2
157,掠奪者任務,0.458,0.9916,5968,5,0
158,掠奪者任務,0.455,0.9872,10720,5,5
159,掠奪者任務,0.453,0.9863,11440,5,16
160,掠奪者任務,0.451,0.9911,6624,5,3
161,掠奪者任務,0.448,0.9920,5440,5,0
162,掠奪者任務,0.446,0.9902,7728,5,6
163,掠奪者任務,0.444,0.9899,8016,5,2
164,掠奪者任務,0.442,0.9901,7840,5,10
165,掠奪者任務,0.440,-0.9705,13440,0,3
166,掠奪者任務,0.437,0.9921,5232,5,4
167,掠奪者任務,0.435,0.9915,6144,5,1
168,掠奪者任務,0.433,0.9924,4864,5,2
169,掠奪者任務,0.431,-0.9705,13440,0,20
170,掠奪者任務,0.429,0.9924,4784,5,1
171,掠奪者任務,0.427,-0.9705,13440,0,23
172,掠奪者任務,0.424,0.9864,11360,5,3
173,掠奪者任務,0.422,0.9877,10208,5,9
174,掠奪者任務,0.420,-0.9705,13440,0,5
175,掠奪者任務,0.418,0.9898,8192,5,8
176,掠奪者任務,0.416,0.9919,5600,5,0
177,掠奪者任務,0.414,-0.9705,13440,0,17
178,掠奪者任務,0.412,-0.9705,13440,0,19
179,掠奪者任務,0.410,-0.9705,13440,0,16
180,掠奪者任務,0.408,-0.9705,13440,0,23
181,掠奪者任務,0.406,0.9921,5280,5,0
182,掠奪者任務,0.404,0.9878,10128,5,8
183,掠奪者任務,0.402,0.9891,8896,5,7
184,掠奪者任務,0.400,-0.9051,13440,1,18
185,掠奪者任務,0.398,-0.9051,13440,1,24
186,掠奪者任務,0.396,-0.9705,13440,0,7
187,掠奪者任務,0.394,-0.7163,13440,2,10
188,掠奪者任務,0.392,0.9905,7296,5,3
189,掠奪者任務,0.390,0.9919,5552,5,1
190,掠奪者任務,0.388,-0.9705,13440,0,7
191,掠奪者任務,0.386,0.9901,7792,5,1
192,掠奪者任務,0.384,-0.2913,13440,3,7
193,掠奪者任務,0.382,0.2913,13440,4,10
194,掠奪者任務,0.380,0.9872,10672,5,11
195,掠奪者任務,0.378,0.9916,5936,5,2
196,掠奪者任務,0.376,0.2913,13440,4,8
197,掠奪者任務,0.374,-0.9705,13440,0,13
198,掠奪者任務,0.373,0.9915,6112,5,3
199,掠奪者任務,0.371,-0.9705,13440,0,16
200,掠奪者任務,0.369,-0.9705,13440,0,16
201,掠奪者任務,0.367,0.9902,7712,5,8
202,掠奪者任務,0.365,0.9914,6208,5,6
203,掠奪者任務,0.363,-0.9051,13440,1,10
204,掠奪者任務,0.361,-0.9705,13440,0,6
205,掠奪者任務,0.360,-0.7163,13440,2,18
206,掠奪者任務,0.358,-0.9705,13440,0,15
207,掠奪者任務,0.356,0.9853,12272,6,8
208,掠奪者任務,0.354,-0.9051,13440,1,14
209,掠奪者任務,0.353,-0.9705,13440,0,26
210,掠奪者任務,0.351,-0.9051,13440,1,10
211,掠奪者任務,0.349,0.9887,9328,5,8
212,掠奪者任務,0.347,-0.9705,13440,0,16
213,掠奪者任務,0.346,0.9925,4640,5,1
214,掠奪者任務,0.344,0.9913,6304,5,3
215,掠奪者任務,0.342,-0.9705,13440,0,15
216,掠奪者任務,0.340,0.9879,10048,5,8
217,掠奪者任務,0.339,-0.9705,13440,0,9
218,掠奪者任務,0.337,-0.9705,13440,0,0
219,掠奪者任務,0.335,-0.9705,13440,0,0
220,掠奪者任務,0.334,0.2913,13440,4,10
221,掠奪者任務,0.332,0.9922,5088,5,1
222,掠奪者任務,0.330,0.9903,7536,5,7
223,掠奪者任務,0.329,-0.9051,13440,1,13
224,掠奪者任務,0.327,-0.9705,13440,0,14
225,掠奪者任務,0.325,-0.9705,13440,0,25
226,掠奪者任務,0.324,-0.9705,13440,0,12
227,掠奪者任務,0.322,0.2913,13440,4,3
228,掠奪者任務,0.321,-0.9705,13440,0,4
229,掠奪者任務,0.319,-0.9705,13440,0,8
230,掠奪者任務,0.317,0.9918,5648,5,2
231,掠奪者任務,0.316,-0.9705,13440,0,12
232,掠奪者任務,0.314,0.9902,7744,6,3
233,掠奪者任務,0.313,0.9917,5824,5,2
234,掠奪者任務,0.311,0.9913,6288,5,8
235,掠奪者任務,0.309,-0.9705,13440,0,8
236,掠奪者任務,0.308,-0.9051,13440,1,10
237,掠奪者任務,0.306,0.9921,5264,5,2
238,掠奪者任務,0.305,-0.9051,13440,1,18
239,掠奪者任務,0.303,-0.9705,13440,0,1
240,掠奪者任務,0.302,-0.9705,13440,0,19
241,掠奪者任務,0.300,-0.9705,13440,0,2
242,掠奪者任務,0.299,0.9872,10672,5,7
243,掠奪者任務,0.297,0.2913,13440,4,19
244,掠奪者任務,0.296,-0.9051,13440,1,12
245,掠奪者任務,0.294,0.9915,6032,5,2
246,掠奪者任務,0.293,-0.2913,13440,3,16
247,掠奪者任務,0.291,0.9879,10096,5,8
248,掠奪者任務,0.290,-0.9705,13440,0,12
249,掠奪者任務,0.288,0.9921,5200,5,1
250,掠奪者任務,0.287,0.9907,7152,5,2
251,掠奪者任務,0.286,0.9917,5808,5,2
252,掠奪者任務,0.284,-0.9705,13440,0,12
253,掠奪者任務,0.283,-0.7163,13440,2,14
254,掠奪者任務,0.281,0.9871,10768,5,2
255,掠奪者任務,0.280,-0.9705,13440,0,9
256,掠奪者任務,0.279,-0.2913,13440,3,8
257,掠奪者任務,0.277,-0.9705,13440,0,18
258,掠奪者任務,0.276,-0.9705,13440,0,14
259,掠奪者任務,0.274,0.9851,12416,5,12
260,掠奪者任務,0.273,-0.9051,13440,1,3
261,掠奪者任務,0.272,0.9921,5328,5,0
262,掠奪者任務,0.270,0.9921,5280,5,1
263,掠奪者任務,0.269,0.9873,10592,5,12
264,掠奪者任務,0.268,-0.9705,13440,0,32
265,掠奪者任務,0.266,-0.9051,13440,1,6
266,掠奪者任務,0.265,-0.9705,13440,0,2
267,掠奪者任務,0.264,0.9919,5584,5,2
268,掠奪者任務,0.262,0.9916,5904,5,2
269,掠奪者任務,0.261,-0.9705,13440,0,5
270,掠奪者任務,0.260,-0.9705,13440,0,16
271,掠奪者任務,0.258,-0.9705,13440,0,13
272,掠奪者任務,0.257,-0.9705,13440,0,11
273,掠奪者任務,0.256,-0.7163,13440,2,8
274,掠奪者任務,0.255,-0.2913,13440,3,1
275,掠奪者任務,0.253,0.9849,12544,5,9
276,掠奪者任務,0.252,-0.9051,13440,1,1
277,掠奪者任務,0.251,0.9916,5952,5,1
278,掠奪者任務,0.249,0.9889,9072,5,6
279,掠奪者任務,0.248,-0.2913,13440,3,6
280,掠奪者任務,0.247,0.9913,6368,5,3
281,掠奪者任務,0.246,-0.9051,13440,1,10
282,掠奪者任務,0.245,-0.9705,13440,0,12
283,掠奪者任務,0.243,-0.9705,13440,0,7
284,掠奪者任務,0.242,-0.7163,13440,2,17
285,掠奪者任務,0.241,-0.9705,13440,0,20
286,掠奪者任務,0.240,-0.9705,13440,0,12
287,掠奪者任務,0.238,-0.9705,13440,0,6
288,掠奪者任務,0.237,-0.9705,13440,0,6
289,掠奪者任務,0.236,-0.9705,13440,0,1
290,掠奪者任務,0.235,0.9915,6096,5,1
291,掠奪者任務,0.234,0.9907,7056,5,3
292,掠奪者任務,0.233,0.2913,13440,4,6
293,掠奪者任務,0.231,0.9872,10704,5,2
294,掠奪者任務,0.230,-0.9705,13440,0,14
295,掠奪者任務,0.229,-0.9705,13440,0,15
296,掠奪者任務,0.228,0.9899,8032,5,7
297,掠奪者任務,0.227,0.9892,8736,5,5
298,掠奪者任務,0.226,-0.9705,13440,0,22
299,掠奪者任務,0.225,-0.9705,13440,0,5
300,掠奪者任務,0.223,-0.7163,13440,2,20
301,掠奪者任務,0.222,0.9918,5616,5,0
302,掠奪者任務,0.221,-0.9705,13440,0,14
303,掠奪者任務,0.220,0.9881,9856,5,0
304,掠奪者任務,0.219,0.9910,6720,5,4
305,掠奪者任務,0.218,-0.9705,13440,0,20
306,掠奪者任務,0.217,-0.9705,13440,0,15
307,掠奪者任務,0.216,0.9905,7312,5,7
308,掠奪者任務,0.215,0.9896,8320,5,4
309,掠奪者任務,0.214,0.9907,7120,5,1
310,掠奪者任務,0.212,-0.9705,13440,0,24
311,掠奪者任務,0.211,0.9877,10208,5,3
312,掠奪者任務,0.210,-0.9705,13440,0,18
313,掠奪者任務,0.209,0.2913,13440,4,6
314,掠奪者任務,0.208,-0.9051,13440,1,12
315,掠奪者任務,0.207,0.9896,8352,5,2
316,掠奪者任務,0.206,0.9907,7088,5,2
317,掠奪者任務,0.205,-0.9705,13440,0,7
318,掠奪者任務,0.204,-0.9705,13440,0,17
319,掠奪者任務,0.203,-0.9705,13440,0,27
320,掠奪者任務,0.202,0.9906,7248,5,5
321,掠奪者任務,0.201,0.2913,13440,4,7
322,掠奪者任務,0.200,-0.9705,13440,0,17
323,掠奪者任務,0.199,-0.9705,13440,0,0
324,掠奪者任務,0.198,0.9907,7040,5,2
325,掠奪者任務,0.197,-0.9705,13440,0,8
326,掠奪者任務,0.196,0.9906,7232,5,2
327,掠奪者任務,0.195,-0.9705,13440,0,12
328,掠奪者任務,0.194,-0.2913,13440,3,7
329,掠奪者任務,0.193,0.9890,8944,5,7
330,掠奪者任務,0.192,-0.9705,13440,0,22
331,掠奪者任務,0.191,-0.9705,13440,0,5
332,掠奪者任務,0.190,-0.9705,13440,0,3
333,掠奪者任務,0.189,0.9903,7552,5,2
334,掠奪者任務,0.188,-0.9705,13440,0,13
335,掠奪者任務,0.187,-0.9705,13440,0,25
336,掠奪者任務,0.187,-0.9705,13440,0,20
337,掠奪者任務,0.186,-0.9705,13440,0,9
338,掠奪者任務,0.185,-0.9705,13440,0,11
339,掠奪者任務,0.184,-0.9705,13440,0,10
340,掠奪者任務,0.183,-0.7163,13440,2,17
341,掠奪者任務,0.182,-0.9705,13440,0,16
342,掠奪者任務,0.181,-0.9705,13440,0,12
343,掠奪者任務,0.180,-0.9051,13440,1,7
344,掠奪者任務,0.179,-0.9051,13440,1,11
345,掠奪者任務,0.178,-0.9051,13440,1,10
346,掠奪者任務,0.177,0.9921,5296,5,0
347,掠奪者任務,0.177,-0.9051,13440,1,6
348,掠奪者任務,0.176,0.2913,13440,4,3
349,掠奪者任務,0.175,-0.9051,13440,1,11
350,掠奪者任務,0.174,0.9899,8048,5,1
351,掠奪者任務,0.173,-0.9051,13440,1,13
352,掠奪者任務,0.172,-0.9705,13440,0,13
353,掠奪者任務,0.171,-0.7163,13440,2,16
354,掠奪者任務,0.170,-0.9051,13440,1,5
355,掠奪者任務,0.170,0.9923,5040,5,0
356,掠奪者任務,0.169,-0.9705,13440,0,19
357,掠奪者任務,0.168,-0.9705,13440,0,11
358,掠奪者任務,0.167,0.9898,8176,5,8
359,掠奪者任務,0.166,0.9891,8896,5,6
360,掠奪者任務,0.165,0.9911,6656,5,2
361,掠奪者任務,0.165,-0.9705,13440,0,8
362,掠奪者任務,0.164,-0.9705,13440,0,1
363,掠奪者任務,0.163,0.9850,12480,5,10
364,掠奪者任務,0.162,0.9912,6448,5,2
365,掠奪者任務,0.161,-0.7163,13440,2,4
366,掠奪者任務,0.160,-0.9051,13440,1,10
367,掠奪者任務,0.160,0.9905,7392,5,3
368,掠奪者任務,0.159,-0.2913,13440,3,11
369,掠奪者任務,0.158,-0.9705,13440,0,0
370,掠奪者任務,0.157,0.9888,9168,5,5
371,掠奪者任務,0.157,-0.9705,13440,0,8
372,掠奪者任務,0.156,0.9892,8800,5,0
373,掠奪者任務,0.155,-0.9705,13440,0,5
374,掠奪者任務,0.154,0.9851,12416,5,4
375,掠奪者任務,0.153,-0.9705,13440,0,5
376,掠奪者任務,0.153,0.2913,13440,4,6
377,掠奪者任務,0.152,0.2913,13440,4,0
378,掠奪者任務,0.151,0.9906,7248,5,1
379,掠奪者任務,0.150,0.9903,7520,6,3
380,掠奪者任務,0.150,-0.2913,13440,3,10
381,掠奪者任務,0.149,-0.9705,13440,0,6
382,掠奪者任務,0.148,-0.9705,13440,0,12
383,掠奪者任務,0.147,-0.7163,13440,2,4
384,掠奪者任務,0.147,0.9877,10224,5,1
385,掠奪者任務,0.146,0.9906,7232,5,0
386,掠奪者任務,0.145,-0.9705,13440,0,5
387,掠奪者任務,0.144,0.9905,7280,5,0
388,掠奪者任務,0.144,0.9884,9568,5,6
389,掠奪者任務,0.143,0.9898,8112,5,1
390,掠奪者任務,0.142,-0.7163,13440,2,7
391,掠奪者任務,0.142,-0.7163,13440,2,0
392,掠奪者任務,0.141,-0.9705,13440,0,16
393,掠奪者任務,0.140,0.2913,13440,4,2
394,掠奪者任務,0.139,0.9913,6384,5,1
395,掠奪者任務,0.139,-0.9051,13440,1,10
396,掠奪者任務,0.138,-0.9705,13440,0,13
397,掠奪者任務,0.137,0.2913,13440,4,5
398,掠奪者任務,0.137,0.9892,8832,5,8
399,掠奪者任務,0.136,-0.9705,13440,0,10
400,掠奪者任務,0.135,-0.9705,13440,0,28
401,掠奪者任務,0.135,0.2913,13440,4,1
402,掠奪者任務,0.134,-0.9705,13440,0,8
403,掠奪者任務,0.133,-0.9705,13440,0,16
404,掠奪者任務,0.133,-0.9051,13440,1,1
405,掠奪者任務,0.132,-0.9705,13440,0,7
406,掠奪者任務,0.131,-0.9705,13440,0,4
407,掠奪者任務,0.131,-0.9705,13440,0,2
408,掠奪者任務,0.130,0.9883,9680,5,1
409,掠奪者任務,0.129,-0.9705,13440,0,0
410,掠奪者任務,0.129,-0.9705,13440,0,12
411,掠奪者任務,0.128,0.9896,8400,5,2
412,掠奪者任務,0.127,0.9912,6432,5,0
413,掠奪者任務,0.127,-0.9705,13440,0,12
414,掠奪者任務,0.126,-0.9705,13440,0,14
415,掠奪者任務,0.126,-0.9705,13440,0,8
416,掠奪者任務,0.125,0.9915,6048,5,0
417,掠奪者任務,0.124,-0.9705,13440,0,9
418,掠奪者任務,0.124,-0.9705,13440,0,10
419,掠奪者任務,0.123,-0.9705,13440,0,10
420,掠奪者任務,0.122,-0.9705,13440,0,9
421,掠奪者任務,0.122,-0.9705,13440,0,2
422,掠奪者任務,0.121,-0.9705,13440,0,7
423,掠奪者任務,0.121,0.9910,6784,6,5
424,掠奪者任務,0.120,0.9843,12992,5,1
425,掠奪者任務,0.119,-0.9705,13440,0,7
426,掠奪者任務,0.119,0.9913,6368,5,2
427,掠奪者任務,0.118,0.9912,6512,5,5
428,掠奪者任務,0.118,-0.9705,13440,0,8
429,掠奪者任務,0.117,-0.9705,13440,0,5
430,掠奪者任務,0.116,-0.9705,13440,0,11
431,掠奪者任務,0.116,-0.9705,13440,0,9
432,掠奪者任務,0.115,-0.7163,13440,2,3
433,掠奪者任務,0.115,-0.9051,13440,1,8
434,掠奪者任務,0.114,-0.9705,13440,0,6
435,掠奪者任務,0.114,-0.9051,13440,1,14
436,掠奪者任務,0.113,-0.9705,13440,0,9
437,掠奪者任務,0.112,-0.9705,13440,0,2
438,掠奪者任務,0.112,-0.9051,13440,1,2
439,掠奪者任務,0.111,0.9888,9152,5,6
440,掠奪者任務,0.111,-0.9705,13440,0,4
441,掠奪者任務,0.110,-0.9705,13440,0,6
442,掠奪者任務,0.110,-0.9705,13440,0,8
443,掠奪者任務,0.109,-0.9705,13440,0,10
444,掠奪者任務,0.109,-0.9705,13440,0,0
445,掠奪者任務,0.108,-0.9705,13440,0,0
446,掠奪者任務,0.107,-0.9705,13440,0,16
447,掠奪者任務,0.107,-0.9705,13440,0,15
448,掠奪者任務,0.106,-0.9705,13440,0,3
449,掠奪者任務,0.106,-0.9705,13440,0,10
450,掠奪者任務,0.105,-0.9705,13440,0,8
451,掠奪者任務,0.105,0.9903,7520,5,0
452,掠奪者任務,0.104,0.2913,13440,4,0
453,掠奪者任務,0.104,0.9904,7424,5,0
454,掠奪者任務,0.103,-0.9705,13440,0,3
455,掠奪者任務,0.103,-0.9705,13440,0,15
456,掠奪者任務,0.102,-0.9051,13440,1,5
457,掠奪者任務,0.102,0.9906,7216,5,5
458,掠奪者任務,0.101,0.9890,9024,5,2
459,掠奪者任務,0.101,-0.9051,13440,1,0
460,掠奪者任務,0.100,0.9902,7712,5,2
461,掠奪者任務,0.100,0.9870,10848,5,3
462,掠奪者任務,0.099,-0.9705,13440,0,8
463,掠奪者任務,0.099,0.9853,12240,5,4
464,掠奪者任務,0.098,-0.9705,13440,0,6
465,掠奪者任務,0.098,-0.9705,13440,0,7
466,掠奪者任務,0.097,-0.9705,13440,0,4
467,掠奪者任務,0.097,-0.7163,13440,2,7
468,掠奪者任務,0.096,0.9910,6752,5,0
469,掠奪者任務,0.096,-0.9051,13440,1,6
470,掠奪者任務,0.095,-0.7163,13440,2,3
471,掠奪者任務,0.095,-0.9051,13440,1,15
472,掠奪者任務,0.094,0.9904,7440,5,0
473,掠奪者任務,0.094,0.9872,10720,5,9
474,掠奪者任務,0.093,0.9902,7680,5,2
475,掠奪者任務,0.093,-0.9705,13440,0,7
476,掠奪者任務,0.092,-0.9705,13440,0,6
477,掠奪者任務,0.092,0.9924,4832,5,0
478,掠奪者任務,0.092,0.9889,9120,5,2
479,掠奪者任務,0.091,-0.9705,13440,0,10
480,掠奪者任務,0.091,-0.9705,13440,0,10
481,掠奪者任務,0.090,0.9873,10640,5,4
482,掠奪者任務,0.090,-0.9705,13440,0,5
483,掠奪者任務,0.089,-0.9705,13440,0,6
484,掠奪者任務,0.089,-0.9705,13440,0,3
485,掠奪者任務,0.088,-0.9705,13440,0,4
486,掠奪者任務,0.088,-0.9705,13440,0,0
487,掠奪者任務,0.088,-0.9705,13440,0,8
488,掠奪者任務,0.087,-0.7163,13440,2,6
489,掠奪者任務,0.087,-0.9705,13440,0,6
490,掠奪者任務,0.086,0.9894,8560,5,1
491,掠奪者任務,0.086,-0.7163,13440,2,6
492,掠奪者任務,0.085,0.9913,6384,5,0
493,掠奪者任務,0.085,-0.9705,13440,0,9
494,掠奪者任務,0.084,0.2913,13440,4,10
495,掠奪者任務,0.084,-0.9705,13440,0,11
496,掠奪者任務,0.084,-0.9705,13440,0,20
497,掠奪者任務,0.083,-0.9705,13440,0,14
498,掠奪者任務,0.083,-0.9705,13440,0,13
499,掠奪者任務,0.082,-0.9051,13440,1,5
500,掠奪者任務,0.082,-0.9705,13440,0,15
501,掠奪者任務,0.082,0.2913,13440,4,6
502,掠奪者任務,0.081,-0.9705,13440,0,7
503,掠奪者任務,0.081,-0.9051,13440,1,15
504,掠奪者任務,0.080,-0.9705,13440,0,0
505,掠奪者任務,0.080,-0.2913,13440,3,5
506,掠奪者任務,0.080,-0.7163,13440,2,12
507,掠奪者任務,0.079,-0.9051,13440,1,4
508,掠奪者任務,0.079,-0.9705,13440,0,7
509,掠奪者任務,0.078,0.9840,13200,5,1
510,掠奪者任務,0.078,0.9842,13072,5,8
511,掠奪者任務,0.078,-0.9051,13440,1,5
512,掠奪者任務,0.077,-0.9705,13440,0,9
513,掠奪者任務,0.077,-0.9051,13440,1,4
514,掠奪者任務,0.076,-0.9051,13440,1,6
515,掠奪者任務,0.076,-0.9705,13440,0,7
516,掠奪者任務,0.076,-0.9705,13440,0,8
517,掠奪者任務,0.075,0.2913,13440,4,0
518,掠奪者任務,0.075,-0.9705,13440,0,12
519,掠奪者任務,0.075,-0.9051,13440,1,2
520,掠奪者任務,0.074,-0.9705,13440,0,3
521,掠奪者任務,0.074,-0.9705,13440,0,5
522,掠奪者任務,0.073,-0.9705,13440,0,10
523,掠奪者任務,0.073,0.9837,13424,6,1
524,掠奪者任務,0.073,-0.9051,13440,1,5
