Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
32.0,50,0,12,0,0,14,51
64.0,50,0,12,0,0,14,96
96.0,50,0,12,0,0,14,17
128.0,55,0,12,0,0,14,90
160.0,80,0,12,0,0,14,96
192.0,100,0,12,0,0,14,96
224.0,110,0,12,0,0,1,96
256.0,15,0,12,0,0,11,3
288.0,45,0,12,0,0,45,21
320.0,60,0,12,0,0,44,90
352.0,65,0,12,0,0,14,90
384.0,80,0,12,0,0,14,90
416.0,105,0,12,0,0,14,90
448.0,120,0,12,0,0,1,96
480.0,130,0,12,0,0,45,93
512.0,40,0,12,0,0,1,90
544.0,60,0,12,0,0,45,90
576.0,70,0,12,0,0,14,90
608.0,85,0,12,0,0,14,90
640.0,100,0,12,0,0,14,96
672.0,115,0,12,0,0,11,27
704.0,55,0,12,0,0,1,90
736.0,55,0,12,0,0,14,90
768.0,75,0,12,0,0,14,63
800.0,100,0,12,0,0,41,90
832.0,100,0,12,0,0,41,90
864.0,110,0,12,0,0,1,90
896.0,125,0,12,0,0,1,90
928.0,145,0,12,0,0,1,90
960.0,150,0,12,0,0,1,90
992.0,160,0,12,0,0,45,49
1024.0,175,0,12,0,0,11,82
1056.0,195,0,12,0,0,41,90
1088.0,205,0,12,0,0,41,90
1120.0,215,0,12,0,0,1,90
1152.0,230,0,12,0,0,1,90
1184.0,255,0,12,0,0,1,90
1216.0,260,0,12,0,0,1,90
1248.0,270,0,12,0,0,1,90
1280.0,290,0,12,0,0,45,46
1312.0,305,4,12,0,0,1,50
1344.0,275,4,12,0,0,14,84
1376.0,285,4,12,0,0,42,90
1408.0,300,8,12,0,0,1,43
1440.0,315,8,12,0,0,42,90
1472.0,330,12,12,0,0,1,93
1504.0,345,12,12,0,0,42,90
1536.0,355,12,12,0,0,42,90
1568.0,370,16,12,0,0,42,90
1600.0,390,16,13,0,0,42,90
1632.0,410,16,13,0,0,42,90
1664.0,420,20,13,0,0,45,98
1696.0,430,20,13,0,0,42,90
1728.0,455,24,13,0,0,42,90
1760.0,470,24,13,0,0,42,90
1792.0,480,24,13,0,0,42,9
1824.0,500,28,13,0,0,42,90
1856.0,515,28,13,0,0,42,90
1888.0,530,28,13,0,0,14,11
1920.0,545,32,13,0,0,42,90
1952.0,565,32,13,0,0,14,52
1984.0,585,32,13,0,0,42,1
2016.0,595,36,13,0,0,45,87
2048.0,610,36,13,0,0,14,23
2080.0,635,40,13,0,0,42,90
2112.0,650,40,13,0,0,42,30
2144.0,660,40,13,0,0,14,69
2176.0,670,44,13,0,0,42,90
2208.0,695,44,13,0,0,42,90
2240.0,715,44,13,0,0,42,90
2272.0,725,48,13,0,0,42,84
2304.0,745,48,13,0,0,42,84
2336.0,755,48,13,0,0,2,45
2368.0,775,52,13,0,0,42,90
2400.0,785,52,13,0,0,42,90
2432.0,805,56,13,0,0,42,84
2464.0,825,56,13,0,0,42,84
2496.0,840,56,13,0,0,42,84
2528.0,850,60,13,0,0,42,84
2560.0,870,60,13,0,0,42,84
2592.0,900,60,13,0,0,14,53
2624.0,910,64,13,0,0,42,90
2656.0,915,64,13,0,0,42,84
2688.0,935,64,13,0,0,42,84
2720.0,955,68,13,0,0,34,26
2752.0,970,68,13,0,0,42,84
2784.0,985,72,13,0,0,42,84
2816.0,1000,72,13,0,0,2,4
2848.0,1020,72,13,0,0,42,90
2880.0,1035,76,13,0,0,2,1
2912.0,1055,76,13,0,0,14,50
2944.0,1065,76,13,0,0,42,90
2976.0,1080,80,13,0,0,42,84
3008.0,1095,80,13,0,0,42,84
3040.0,1115,80,13,0,0,42,84
3072.0,1130,84,13,0,0,42,84
3104.0,1150,84,13,0,0,42,84
3136.0,1160,88,13,0,0,42,84
3168.0,1180,88,13,0,0,1,20
3200.0,1205,88,13,0,0,42,90
3232.0,1210,92,13,0,0,42,84
3264.0,1230,92,13,0,0,42,84
3296.0,1245,92,13,0,0,42,84
3328.0,1265,96,13,0,0,45,17
3360.0,1275,96,13,0,0,14,44
3392.0,1290,96,13,0,0,42,84
3424.0,1315,100,13,0,0,42,84
3456.0,1330,100,13,0,0,42,84
3488.0,1340,104,13,0,0,42,84
3520.0,1360,104,13,0,0,42,84
3552.0,1375,104,13,0,0,42,84
3584.0,1395,108,13,0,0,14,66
3616.0,1405,108,13,0,0,42,54
3648.0,1425,108,13,0,0,42,84
3680.0,1440,112,13,0,0,42,84
3712.0,1460,112,13,0,0,42,30
3744.0,1470,112,13,0,0,42,84
3776.0,1495,116,13,0,0,42,84
3808.0,1510,116,13,0,0,42,84
3840.0,1425,120,13,0,0,1,25
3872.0,1430,120,13,0,0,42,84
3904.0,1465,120,13,0,0,14,32
3936.0,1470,124,13,0,0,42,84
3968.0,1480,124,13,0,0,42,84
4000.0,1495,124,13,0,0,42,84
4032.0,1520,128,13,0,0,42,84
4064.0,1530,128,13,0,0,42,84
4096.0,1540,128,13,0,0,14,90
4128.0,1555,132,13,0,0,42,84
4160.0,1575,132,13,0,0,42,84
4192.0,1585,136,13,0,0,42,84
4224.0,1605,136,13,0,0,42,84
4256.0,1615,136,13,0,0,42,84
4288.0,1630,140,13,0,0,42,29
4320.0,1650,140,13,0,0,42,84
4352.0,1660,140,13,0,0,42,29
4384.0,1680,144,13,0,0,42,84
4416.0,1685,144,13,0,0,41,84
4448.0,1715,144,13,0,0,41,84
4480.0,1720,148,13,0,0,42,70
4512.0,1735,148,13,0,0,42,84
4544.0,1750,152,13,0,0,42,84
4576.0,1770,152,13,0,0,42,84
4608.0,1785,152,13,0,0,42,84
4640.0,1800,156,13,0,0,42,84
4672.0,1815,156,13,0,0,42,84
4704.0,1840,156,13,0,0,42,84
4736.0,1850,160,13,0,0,42,84
4768.0,1865,160,13,0,0,42,84
4800.0,1890,160,13,0,0,42,84
4832.0,1900,164,13,0,0,42,84
4864.0,1925,164,13,0,0,42,84
4896.0,1930,168,13,0,0,42,84
4928.0,1955,168,13,0,0,42,84
4960.0,1960,168,13,0,0,42,84
4992.0,1985,172,13,0,0,42,84
5024.0,2000,172,13,0,0,34,49
5056.0,2015,172,13,0,0,42,37
5088.0,2040,176,13,0,0,42,84
5120.0,2045,176,13,0,0,42,84
5152.0,2060,176,13,0,0,14,56
5184.0,2085,180,13,0,0,42,84
5216.0,2100,180,13,0,0,42,84
5248.0,2115,184,13,0,0,45,5
5280.0,2130,184,13,0,0,2,27
5312.0,2145,184,13,0,0,42,44
5344.0,2170,188,13,0,0,42,84
5376.0,2175,188,13,0,0,42,47
5408.0,2205,188,13,0,0,42,84
5440.0,2205,192,13,0,0,42,84
5472.0,2235,192,13,0,0,42,84
5504.0,2245,192,13,0,0,42,84
5536.0,2265,196,13,0,0,42,84
5568.0,2180,196,13,0,0,1,55
5600.0,2140,200,13,0,0,2,11
5632.0,2150,200,13,0,0,42,84
5664.0,2180,200,13,0,1,42,84
5696.0,2190,204,13,0,1,45,59
5728.0,2205,204,13,0,1,42,84
5760.0,2210,204,13,0,1,42,84
5792.0,2235,208,13,0,1,42,84
5824.0,2245,208,13,0,1,42,84
5856.0,2260,208,13,0,1,42,84
5888.0,2275,212,13,0,1,42,84
5920.0,2295,212,13,0,1,34,25
5952.0,2315,216,13,0,1,42,84
5984.0,2315,216,13,0,1,42,56
6016.0,2335,216,13,0,1,42,91
6048.0,2360,220,13,0,1,42,81
6080.0,2370,220,13,0,1,42,55
6112.0,2380,220,13,0,1,42,84
6144.0,2395,224,13,0,1,42,37
6176.0,2420,224,13,0,1,42,84
