Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
50,掠奪者任務,0.782,0.8229,7040,5,0
51,掠奪者任務,0.778,0.8445,5824,5,0
52,掠奪者任務,0.774,0.7758,8768,5,0
53,掠奪者任務,0.771,0.7971,7408,5,0
54,掠奪者任務,0.767,0.8392,6128,5,0
55,掠奪者任務,0.763,0.8446,6064,5,0
56,掠奪者任務,0.759,0.7325,10752,5,0
57,掠奪者任務,0.755,0.8420,6048,5,0
58,掠奪者任務,0.751,0.8287,6688,5,0
59,掠奪者任務,0.748,0.8386,6112,5,0
60,掠奪者任務,0.744,0.7976,7744,5,0
61,掠奪者任務,0.740,0.8519,5584,5,0
62,掠奪者任務,0.737,0.8389,6208,5,0
63,掠奪者任務,0.733,0.8502,5792,5,0
64,掠奪者任務,0.729,0.8354,6144,5,0
65,掠奪者任務,0.726,0.8156,7120,5,0
66,掠奪者任務,0.722,0.8361,6176,5,0
67,掠奪者任務,0.718,0.8323,6416,5,0
68,掠奪者任務,0.715,0.8003,7200,5,0
69,掠奪者任務,0.711,0.7919,8112,5,0
70,掠奪者任務,0.708,0.8319,6368,5,0
71,掠奪者任務,0.704,0.8184,6928,5,0
72,掠奪者任務,0.701,0.8184,7104,5,0
73,掠奪者任務,0.697,0.8353,6416,5,0
74,掠奪者任務,0.694,0.8376,6176,5,0
75,掠奪者任務,0.690,0.8436,5888,5,0
76,掠奪者任務,0.687,0.7780,8848,5,0
77,掠奪者任務,0.683,0.7884,8160,5,0
78,掠奪者任務,0.680,0.8311,6288,5,0
79,掠奪者任務,0.676,0.8251,6784,5,0
80,掠奪者任務,0.673,0.8364,6368,5,0
81,掠奪者任務,0.670,0.8453,5856,5,0
82,掠奪者任務,0.666,0.8179,6928,5,0
83,掠奪者任務,0.663,0.8275,6832,5,0
84,掠奪者任務,0.660,0.7934,8000,5,0
85,掠奪者任務,0.656,0.7876,8080,5,0
86,掠奪者任務,0.653,0.8064,7440,5,0
87,掠奪者任務,0.650,0.8417,6016,5,0
88,掠奪者任務,0.647,0.8088,7424,5,0
89,掠奪者任務,0.643,0.8271,6736,5,0
90,掠奪者任務,0.640,0.8201,7120,5,0
91,掠奪者任務,0.637,0.7993,7872,5,0
92,掠奪者任務,0.634,0.8199,7104,5,0
93,掠奪者任務,0.631,0.8139,7040,5,0
94,掠奪者任務,0.627,0.8437,5904,5,0
95,掠奪者任務,0.624,0.8269,6592,5,0
96,掠奪者任務,0.621,0.8171,6512,5,0
97,掠奪者任務,0.618,0.8408,6080,5,0
98,掠奪者任務,0.615,0.7333,10784,5,0
99,掠奪者任務,0.612,0.8044,7936,5,0
100,掠奪者任務,0.609,0.8446,5840,5,0
101,掠奪者任務,0.606,0.7746,8864,5,0
102,掠奪者任務,0.603,0.8150,6272,5,0
103,掠奪者任務,0.600,0.8165,7168,5,0
104,掠奪者任務,0.597,0.8338,6304,5,0
105,掠奪者任務,0.594,0.7869,8608,5,0
106,掠奪者任務,0.591,0.7999,7824,5,0
107,掠奪者任務,0.588,0.8209,6704,5,0
108,掠奪者任務,0.585,0.7967,7920,5,0
109,掠奪者任務,0.582,0.8456,5840,5,0
110,掠奪者任務,0.579,0.8114,7104,5,0
111,掠奪者任務,0.576,0.8366,6000,5,0
112,掠奪者任務,0.573,0.8265,6720,5,0
113,掠奪者任務,0.570,0.8390,5936,5,0
114,掠奪者任務,0.568,0.8316,5952,5,0
115,掠奪者任務,0.565,0.8480,5824,5,0
116,掠奪者任務,0.562,0.7937,7808,5,0
117,掠奪者任務,0.559,0.8273,6080,5,0
118,掠奪者任務,0.556,0.8291,6448,5,0
119,掠奪者任務,0.554,-0.6180,13440,0,0
120,掠奪者任務,0.551,0.8230,6944,5,0
121,掠奪者任務,0.548,0.8225,7056,5,0
122,掠奪者任務,0.545,0.8316,6512,5,0
123,掠奪者任務,0.543,0.8214,6992,5,0
124,掠奪者任務,0.540,0.8291,6448,5,0
125,掠奪者任務,0.537,0.8524,5696,5,0
126,掠奪者任務,0.534,0.8256,6624,5,0
127,掠奪者任務,0.532,0.8543,5968,5,0
128,掠奪者任務,0.529,0.8543,5632,5,0
129,掠奪者任務,0.526,0.8435,5936,5,0
130,掠奪者任務,0.524,0.8068,7648,5,0
131,掠奪者任務,0.521,0.8342,6464,5,0
132,掠奪者任務,0.519,0.8331,6512,5,0
133,掠奪者任務,0.516,0.8061,7792,5,0
134,掠奪者任務,0.513,0.8464,6144,5,0
135,掠奪者任務,0.511,0.8690,5152,5,0
136,掠奪者任務,0.508,0.8697,5008,5,0
137,掠奪者任務,0.506,0.8057,7472,5,0
138,掠奪者任務,0.503,0.8671,5328,5,0
139,掠奪者任務,0.501,0.8124,7376,5,0
140,掠奪者任務,0.498,0.7638,9328,5,0
141,掠奪者任務,0.496,0.8051,7904,5,0
142,掠奪者任務,0.493,0.8188,7088,5,0
143,掠奪者任務,0.491,0.8211,6960,5,0
144,掠奪者任務,0.488,0.8533,5632,5,0
145,掠奪者任務,0.486,0.7064,11248,5,0
146,掠奪者任務,0.483,0.8077,7136,5,0
147,掠奪者任務,0.481,0.8259,6592,5,0
148,掠奪者任務,0.479,0.8329,6144,5,0
149,掠奪者任務,0.476,0.8386,6176,5,0
150,掠奪者任務,0.474,0.7812,8592,5,0
151,掠奪者任務,0.471,0.7741,8976,5,0
152,掠奪者任務,0.469,0.8222,6800,5,0
153,掠奪者任務,0.467,0.8425,6048,5,0
154,掠奪者任務,0.464,0.7921,8080,5,0
155,掠奪者任務,0.462,0.7122,12064,5,0
156,掠奪者任務,0.460,0.8109,7328,5,0
157,掠奪者任務,0.458,0.8222,7024,5,0
158,掠奪者任務,0.455,0.8503,5744,5,0
159,掠奪者任務,0.453,0.8376,6288,5,0
160,掠奪者任務,0.451,0.8249,6880,5,0
161,掠奪者任務,0.448,0.8198,7200,5,0
162,掠奪者任務,0.446,0.8276,6400,5,0
163,掠奪者任務,0.444,0.8437,5904,5,0
164,掠奪者任務,0.442,0.8446,6064,5,0
165,掠奪者任務,0.440,0.8176,7120,5,0
166,掠奪者任務,0.437,0.8596,5216,5,0
167,掠奪者任務,0.435,0.8143,7088,5,0
168,掠奪者任務,0.433,0.8306,6672,5,0
169,掠奪者任務,0.431,0.8281,6624,5,0
170,掠奪者任務,0.429,0.7932,8256,5,0
171,掠奪者任務,0.427,0.8191,6896,5,0
172,掠奪者任務,0.424,0.8361,6560,5,0
173,掠奪者任務,0.422,0.7954,8000,5,0
