1,掠奪者任務,1.000,-0.6044,13440,3,16
2,掠奪者任務,0.998,0.7683,7536,5,7
3,掠奪者任務,0.996,0.7669,7600,5,10
4,掠奪者任務,0.994,0.5436,11216,5,11
5,掠奪者任務,0.992,-0.5370,13440,4,9
6,掠奪者任務,0.990,-0.6044,13440,3,9
7,掠奪者任務,0.988,0.7915,6160,5,6
8,掠奪者任務,0.986,-0.7616,13440,0,12
9,掠奪者任務,0.984,-0.5370,13440,4,8
10,掠奪者任務,0.982,-0.7616,13440,0,12
11,掠奪者任務,0.980,0.7880,6432,5,8
12,掠奪者任務,0.978,-0.6044,13440,3,8
13,掠奪者任務,0.976,0.7440,8400,5,10
14,掠奪者任務,0.974,-0.6640,13440,2,16
15,掠奪者任務,0.972,0.7884,6400,5,5
16,掠奪者任務,0.970,0.7434,8416,5,16
17,掠奪者任務,0.968,-0.5370,13440,4,10
18,掠奪者任務,0.967,0.7997,5328,5,4
19,掠奪者任務,0.965,0.7913,6176,5,8
20,掠奪者任務,0.963,0.7729,7328,5,7
21,掠奪者任務,0.961,-0.5370,13440,4,17
22,掠奪者任務,0.959,-0.7616,13440,0,0
23,掠奪者任務,0.957,0.7884,6400,5,8
24,掠奪者任務,0.955,-0.6044,13440,3,9
25,掠奪者任務,0.953,-0.5370,13440,4,11
26,掠奪者任務,0.951,-0.7616,13440,0,14
27,掠奪者任務,0.949,0.7944,5904,5,6
28,掠奪者任務,0.947,-0.6640,13440,2,12
29,掠奪者任務,0.945,0.7926,6064,5,8
30,掠奪者任務,0.944,-0.7163,13440,1,17
31,掠奪者任務,0.942,-0.7616,13440,0,14
32,掠奪者任務,0.940,-0.7616,13440,0,12
33,掠奪者任務,0.938,0.7909,6208,5,8
34,掠奪者任務,0.936,0.8033,4848,5,2
35,掠奪者任務,0.934,-0.7616,13440,0,14
36,掠奪者任務,0.932,-0.7616,13440,0,20
37,掠奪者任務,0.930,-0.5370,13440,4,11
38,掠奪者任務,0.929,-0.7616,13440,0,13
39,掠奪者任務,0.927,-0.6640,13440,2,9
40,掠奪者任務,0.925,-0.7616,13440,0,16
41,掠奪者任務,0.923,0.7962,5728,5,4
42,掠奪者任務,0.921,-0.7616,13440,0,17
43,掠奪者任務,0.919,0.7757,7184,5,10
44,掠奪者任務,0.918,0.7957,5776,5,3
45,掠奪者任務,0.916,-0.6044,13440,3,13
46,掠奪者任務,0.914,-0.7616,13440,0,1
47,掠奪者任務,0.912,0.7882,6416,5,7
48,掠奪者任務,0.910,0.6685,9904,5,10
49,掠奪者任務,0.908,-0.7163,13440,1,12
50,掠奪者任務,0.907,-0.7616,13440,0,16
51,掠奪者任務,0.905,-0.6640,13440,2,15
52,掠奪者任務,0.903,-0.7616,13440,0,12
53,掠奪者任務,0.901,0.8017,5072,5,2
54,掠奪者任務,0.899,-0.7616,13440,0,13
55,掠奪者任務,0.898,-0.6044,13440,3,7
56,掠奪者任務,0.896,0.7960,5744,5,4
57,掠奪者任務,0.894,0.8009,5184,5,1
58,掠奪者任務,0.892,-0.5370,13440,4,9
59,掠奪者任務,0.890,0.7855,6608,5,7
60,掠奪者任務,0.889,-0.7616,13440,0,12
61,掠奪者任務,0.887,-0.7163,13440,1,10
62,掠奪者任務,0.885,-0.7616,13440,0,11
63,掠奪者任務,0.883,-0.7616,13440,0,14
64,掠奪者任務,0.882,0.7751,7216,5,10
65,掠奪者任務,0.880,-0.7616,2097,0,0
