Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
283,掠奪者任務,0.243,2685,13440,4,22
284,掠奪者任務,0.242,7706,6640,5,1
285,掠奪者任務,0.241,5980,11408,5,7
286,掠奪者任務,0.240,6393,12784,5,16
287,掠奪者任務,0.238,627,13440,0,29
288,掠奪者任務,0.237,1532,13440,2,24
289,掠奪者任務,0.236,469,13440,0,22
290,掠奪者任務,0.235,6508,11392,5,8
291,掠奪者任務,0.234,1569,13440,4,8
292,掠奪者任務,0.233,52,13440,0,11
293,掠奪者任務,0.231,2734,13440,4,26
294,掠奪者任務,0.230,125,13440,0,17
295,掠奪者任務,0.229,-11,13440,0,6
296,掠奪者任務,0.228,852,13440,0,27
297,掠奪者任務,0.227,201,13440,0,21
298,掠奪者任務,0.226,1474,13440,4,10
299,掠奪者任務,0.225,90,13440,0,20
300,掠奪者任務,0.223,5909,9648,5,6
301,掠奪者任務,0.222,1875,13440,1,26
302,掠奪者任務,0.221,7724,5520,5,1
303,掠奪者任務,0.220,662,13440,0,29
304,掠奪者任務,0.219,1088,13440,2,16
305,掠奪者任務,0.218,1578,13440,0,48
306,掠奪者任務,0.217,1388,13440,1,29
307,掠奪者任務,0.216,583,13440,0,26
308,掠奪者任務,0.215,71,13440,0,12
309,掠奪者任務,0.214,2082,13440,3,11
310,掠奪者任務,0.212,276,13440,0,24
311,掠奪者任務,0.211,1772,13440,2,28
312,掠奪者任務,0.210,68,13440,0,17
313,掠奪者任務,0.209,426,13440,0,23
314,掠奪者任務,0.208,1101,13440,2,13
315,掠奪者任務,0.207,6233,10272,5,15
316,掠奪者任務,0.206,414,13440,0,17
317,掠奪者任務,0.205,1321,13440,1,26
318,掠奪者任務,0.204,808,13440,0,36
319,掠奪者任務,0.203,337,13440,0,22
320,掠奪者任務,0.202,462,13440,0,21
321,掠奪者任務,0.201,1488,13440,2,20
322,掠奪者任務,0.200,1850,13440,1,36
323,掠奪者任務,0.199,251,13440,0,22
324,掠奪者任務,0.198,6155,7808,6,1
325,掠奪者任務,0.197,556,13440,0,20
326,掠奪者任務,0.196,-17,13440,0,17
327,掠奪者任務,0.195,5926,12096,6,7
328,掠奪者任務,0.194,906,13440,1,18
329,掠奪者任務,0.193,1077,13440,0,32
330,掠奪者任務,0.192,533,13440,0,20
331,掠奪者任務,0.191,6254,11568,5,14
332,掠奪者任務,0.190,2292,13440,4,24
333,掠奪者任務,0.189,1558,13440,2,20
334,掠奪者任務,0.188,6542,9216,5,9
335,掠奪者任務,0.187,6370,10352,5,15
336,掠奪者任務,0.187,446,13440,0,17
337,掠奪者任務,0.186,424,13440,0,24
338,掠奪者任務,0.185,6106,10576,5,10
339,掠奪者任務,0.184,1161,13440,1,26
340,掠奪者任務,0.183,1016,13440,1,20
341,掠奪者任務,0.182,5347,7776,7,4
342,掠奪者任務,0.181,596,13440,0,28
343,掠奪者任務,0.180,618,13440,1,13
344,掠奪者任務,0.179,678,13440,0,22
345,掠奪者任務,0.178,2462,13440,4,28
346,掠奪者任務,0.177,-424,13440,0,8
347,掠奪者任務,0.177,654,13440,0,24
348,掠奪者任務,0.176,-170,13440,0,7
349,掠奪者任務,0.175,6868,12480,5,30
350,掠奪者任務,0.174,5752,8112,5,2
351,掠奪者任務,0.173,115,13440,0,19
352,掠奪者任務,0.172,586,13440,0,26
353,掠奪者任務,0.171,6421,10560,5,16
354,掠奪者任務,0.170,6991,12048,5,28
355,掠奪者任務,0.170,210,13440,0,19
356,掠奪者任務,0.169,-299,13440,0,0
357,掠奪者任務,0.168,354,13440,0,24
358,掠奪者任務,0.167,6292,9040,5,14
359,掠奪者任務,0.166,1114,13440,3,3
360,掠奪者任務,0.165,617,13440,0,22
361,掠奪者任務,0.165,1213,13440,3,4
362,掠奪者任務,0.164,6197,11104,5,11
363,掠奪者任務,0.163,6633,13008,5,24
364,掠奪者任務,0.162,5774,9232,5,3
365,掠奪者任務,0.161,800,13440,0,34
366,掠奪者任務,0.160,1834,13440,3,17
367,掠奪者任務,0.160,1342,13440,0,34
368,掠奪者任務,0.159,87,13440,0,12
369,掠奪者任務,0.158,5653,7616,5,0
370,掠奪者任務,0.157,128,13440,0,13
371,掠奪者任務,0.157,7740,6400,5,1
372,掠奪者任務,0.156,1052,13440,0,11
373,掠奪者任務,0.155,1451,13440,4,8
374,掠奪者任務,0.154,137,13440,0,0
375,掠奪者任務,0.153,683,13440,0,22
376,掠奪者任務,0.153,6372,11728,5,7
377,掠奪者任務,0.152,5799,7456,5,4
378,掠奪者任務,0.151,1379,13440,2,16
379,掠奪者任務,0.150,6329,7344,6,4
380,掠奪者任務,0.150,7771,6304,5,2
381,掠奪者任務,0.149,256,13440,0,14
382,掠奪者任務,0.148,5778,8672,5,3
383,掠奪者任務,0.147,6916,11536,5,15
384,掠奪者任務,0.147,142,13440,0,11
385,掠奪者任務,0.146,6249,12832,5,3
386,掠奪者任務,0.145,5980,10320,5,9
387,掠奪者任務,0.144,7656,6432,5,0
388,掠奪者任務,0.144,5811,12400,5,6
389,掠奪者任務,0.143,-538,13440,0,6
390,掠奪者任務,0.142,1589,13440,4,12
391,掠奪者任務,0.142,7784,5152,5,2
392,掠奪者任務,0.141,595,13440,0,21
393,掠奪者任務,0.140,6761,11696,5,16
394,掠奪者任務,0.139,1999,13440,2,6
395,掠奪者任務,0.139,5626,10416,5,1
396,掠奪者任務,0.138,837,13440,2,7
397,掠奪者任務,0.137,6713,8928,6,12
398,掠奪者任務,0.137,6188,11840,5,4
399,掠奪者任務,0.136,1614,13440,3,12
400,掠奪者任務,0.135,5744,12224,6,4
401,掠奪者任務,0.135,5880,13232,5,6
402,掠奪者任務,0.134,1741,13440,2,23
403,掠奪者任務,0.133,6615,9680,5,11
404,掠奪者任務,0.133,5747,9632,5,4
405,掠奪者任務,0.132,205,13440,0,17
406,掠奪者任務,0.131,262,13440,1,4
407,掠奪者任務,0.131,2236,13440,4,17
408,掠奪者任務,0.130,-143,13440,0,8
409,掠奪者任務,0.129,5952,7456,5,6
410,掠奪者任務,0.129,420,13440,0,20
411,掠奪者任務,0.128,7652,5344,5,0
412,掠奪者任務,0.127,806,13440,2,6
413,掠奪者任務,0.127,1550,13440,4,11
414,掠奪者任務,0.126,730,13440,2,6
415,掠奪者任務,0.126,1777,13440,0,10
416,掠奪者任務,0.125,591,13440,1,13
417,掠奪者任務,0.124,5969,13200,5,2
418,掠奪者任務,0.124,5975,10592,5,9
419,掠奪者任務,0.123,5794,7968,5,3
420,掠奪者任務,0.122,-77,13440,0,10
421,掠奪者任務,0.122,321,13440,0,22
422,掠奪者任務,0.121,-172,13440,0,12
423,掠奪者任務,0.121,686,13440,2,2
424,掠奪者任務,0.120,1611,13440,4,13
425,掠奪者任務,0.119,121,13440,0,11
426,掠奪者任務,0.119,6120,11184,5,10
427,掠奪者任務,0.118,420,13440,0,18
428,掠奪者任務,0.118,5689,7232,5,1
429,掠奪者任務,0.117,5620,6960,5,0
430,掠奪者任務,0.116,-190,13440,0,8
431,掠奪者任務,0.116,5986,8336,5,10
432,掠奪者任務,0.115,1750,13440,2,24
433,掠奪者任務,0.115,15,13440,0,10
434,掠奪者任務,0.114,834,13440,2,8
435,掠奪者任務,0.114,-225,13440,0,8
436,掠奪者任務,0.113,-583,13440,0,0
437,掠奪者任務,0.112,50,13440,0,2
438,掠奪者任務,0.112,1350,13440,2,18
439,掠奪者任務,0.111,5812,7856,5,4
440,掠奪者任務,0.111,641,13440,1,13
441,掠奪者任務,0.110,-213,13440,0,5
442,掠奪者任務,0.110,804,13440,2,5
443,掠奪者任務,0.109,1264,13440,3,5
444,掠奪者任務,0.109,5782,12208,5,7
445,掠奪者任務,0.108,-544,13440,0,0
446,掠奪者任務,0.107,1144,13440,4,3
447,掠奪者任務,0.107,88,13440,1,0
448,掠奪者任務,0.106,7735,6160,5,1
449,掠奪者任務,0.106,7765,6160,5,2
450,掠奪者任務,0.105,731,13440,2,4
451,掠奪者任務,0.105,-139,13440,0,13
452,掠奪者任務,0.104,6374,12464,5,6
453,掠奪者任務,0.104,-357,13440,0,9
454,掠奪者任務,0.103,-326,13440,0,10
455,掠奪者任務,0.103,1165,13440,4,3
456,掠奪者任務,0.102,458,13440,0,23
457,掠奪者任務,0.102,7622,6624,5,0
458,掠奪者任務,0.101,5826,7728,5,4
459,掠奪者任務,0.101,605,13440,0,22
460,掠奪者任務,0.100,-107,13440,0,14
461,掠奪者任務,0.100,364,13440,0,22
462,掠奪者任務,0.099,7745,5872,5,1
463,掠奪者任務,0.099,892,13440,1,17
464,掠奪者任務,0.098,5985,9040,5,7
465,掠奪者任務,0.098,1414,13440,3,8
466,掠奪者任務,0.097,7690,5600,5,0
467,掠奪者任務,0.097,6205,9712,5,2
468,掠奪者任務,0.096,613,13440,1,12
469,掠奪者任務,0.096,6641,9872,6,11
470,掠奪者任務,0.095,-545,13440,0,5
471,掠奪者任務,0.095,5921,7776,5,5
472,掠奪者任務,0.094,5737,9200,5,2
473,掠奪者任務,0.094,6097,7088,5,9
474,掠奪者任務,0.093,6076,7632,5,8
475,掠奪者任務,0.093,7694,4848,5,0
476,掠奪者任務,0.092,7728,5744,5,1
477,掠奪者任務,0.092,333,13440,0,17
478,掠奪者任務,0.092,164,13440,0,22
479,掠奪者任務,0.091,7733,6480,5,1
480,掠奪者任務,0.091,2284,13440,4,14
481,掠奪者任務,0.090,6650,12864,5,13
482,掠奪者任務,0.090,115,13440,0,17
483,掠奪者任務,0.089,5655,6992,5,0
484,掠奪者任務,0.089,375,13440,0,21
485,掠奪者任務,0.088,6477,12912,5,19
486,掠奪者任務,0.088,-292,13440,0,10
487,掠奪者任務,0.088,-429,13440,0,7
488,掠奪者任務,0.087,2136,13440,4,10
489,掠奪者任務,0.087,6430,11888,5,14
490,掠奪者任務,0.086,313,13440,1,4
491,掠奪者任務,0.086,680,13440,0,22
492,掠奪者任務,0.085,1643,13440,4,1
493,掠奪者任務,0.085,6125,9184,5,9
494,掠奪者任務,0.084,242,13440,0,13
495,掠奪者任務,0.084,6236,7312,5,11
496,掠奪者任務,0.084,-178,13440,0,11
497,掠奪者任務,0.083,5995,8976,5,7
498,掠奪者任務,0.083,1582,13440,2,20
499,掠奪者任務,0.082,-517,13440,0,6
500,掠奪者任務,0.082,-198,13440,0,0
501,掠奪者任務,0.082,6186,13152,5,13
502,掠奪者任務,0.081,-12,13440,0,10
503,掠奪者任務,0.081,7892,6080,5,4
504,掠奪者任務,0.080,5995,12128,5,8
505,掠奪者任務,0.080,-56,13440,0,18
506,掠奪者任務,0.080,491,13440,0,23
507,掠奪者任務,0.079,6592,7856,5,8
508,掠奪者任務,0.079,7675,4816,5,0
509,掠奪者任務,0.078,6154,10736,5,0
510,掠奪者任務,0.078,806,13440,1,14
511,掠奪者任務,0.078,6123,12672,5,11
512,掠奪者任務,0.077,7931,5760,5,5
513,掠奪者任務,0.077,5811,11568,5,1
514,掠奪者任務,0.076,5804,9280,5,6
515,掠奪者任務,0.076,7706,5168,5,0
516,掠奪者任務,0.076,7081,11232,5,16
517,掠奪者任務,0.075,5702,10128,5,1
518,掠奪者任務,0.075,7925,6528,5,5
519,掠奪者任務,0.075,608,13440,0,18
520,掠奪者任務,0.074,1421,13440,1,2
521,掠奪者任務,0.074,734,13440,1,16
522,掠奪者任務,0.073,788,13440,1,16
523,掠奪者任務,0.073,5827,9968,5,3
524,掠奪者任務,0.073,748,13440,1,12
525,掠奪者任務,0.072,5626,13056,5,1
526,掠奪者任務,0.072,6364,12448,5,2
527,掠奪者任務,0.072,1303,13440,2,15
528,掠奪者任務,0.071,64,13440,0,9
529,掠奪者任務,0.071,-680,13232,0,0
530,掠奪者任務,0.071,308,13440,0,24
531,掠奪者任務,0.070,871,13440,1,16
532,掠奪者任務,0.070,6104,10336,5,8
533,掠奪者任務,0.069,68,13440,0,8
534,掠奪者任務,0.069,-276,13440,0,0
535,掠奪者任務,0.069,5771,13056,5,4
536,掠奪者任務,0.068,5664,7872,6,0
537,掠奪者任務,0.068,2060,13440,4,12
538,掠奪者任務,0.068,6117,8352,5,0
539,掠奪者任務,0.067,-174,13440,0,6
540,掠奪者任務,0.067,-72,13440,0,10
541,掠奪者任務,0.067,-51,13440,0,13
542,掠奪者任務,0.066,6210,11152,5,14
543,掠奪者任務,0.066,6186,8272,5,0
544,掠奪者任務,0.066,35,13440,0,9
545,掠奪者任務,0.065,5702,13264,5,1
546,掠奪者任務,0.065,27,13440,0,12
547,掠奪者任務,0.065,659,13440,0,22
548,掠奪者任務,0.064,-521,13440,0,6
549,掠奪者任務,0.064,-406,13440,0,7
550,掠奪者任務,0.064,6026,12688,5,8
551,掠奪者任務,0.063,-959,13376,0,0
552,掠奪者任務,0.063,-543,13440,0,0
553,掠奪者任務,0.063,73,13440,0,7
554,掠奪者任務,0.063,642,13440,1,12
555,掠奪者任務,0.062,-741,13440,0,0
556,掠奪者任務,0.062,169,13440,0,10
557,掠奪者任務,0.062,220,13440,0,13
558,掠奪者任務,0.061,-106,13440,0,16
559,掠奪者任務,0.061,900,13440,0,26
560,掠奪者任務,0.061,5708,9328,5,1
561,掠奪者任務,0.060,-433,13440,0,0
562,掠奪者任務,0.060,5721,8464,5,1
563,掠奪者任務,0.060,5687,13008,7,12
564,掠奪者任務,0.059,283,13440,0,14
565,掠奪者任務,0.059,-192,13440,0,12
566,掠奪者任務,0.059,659,13440,2,1
567,掠奪者任務,0.059,6329,13104,5,16
568,掠奪者任務,0.058,-560,13440,0,3
569,掠奪者任務,0.058,6372,9024,5,15
570,掠奪者任務,0.058,-319,13440,0,10
571,掠奪者任務,0.057,492,13440,1,7
572,掠奪者任務,0.057,1507,13440,2,22
573,掠奪者任務,0.057,5660,9232,5,1
574,掠奪者任務,0.057,642,13440,2,2
575,掠奪者任務,0.056,7784,5328,5,2
576,掠奪者任務,0.056,5642,10064,5,0
577,掠奪者任務,0.056,546,13440,0,26
578,掠奪者任務,0.055,-284,13440,0,8
579,掠奪者任務,0.055,900,13440,2,7
580,掠奪者任務,0.055,-385,13440,0,0
581,掠奪者任務,0.055,6081,11984,5,8
582,掠奪者任務,0.054,208,13440,0,12
583,掠奪者任務,0.054,678,13440,0,24
584,掠奪者任務,0.054,694,13440,1,10
585,掠奪者任務,0.054,1420,13440,2,20
586,掠奪者任務,0.053,1225,13440,2,2
