Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
87,掠奪者任務,0.650,0.9840,13184,5,18
88,掠奪者任務,0.647,-0.9705,13440,0,4
89,掠奪者任務,0.643,-0.9051,13440,1,18
90,掠奪者任務,0.640,-0.2913,13440,3,10
91,掠奪者任務,0.637,0.9868,11008,5,14
92,掠奪者任務,0.634,0.9854,12192,6,11
93,掠奪者任務,0.631,-0.7163,13440,2,16
94,掠奪者任務,0.627,0.9894,8528,6,9
95,掠奪者任務,0.624,0.9885,9520,5,13
96,掠奪者任務,0.621,0.9879,10080,6,15
97,掠奪者任務,0.618,0.9882,9824,5,13
98,掠奪者任務,0.615,0.9848,12608,5,18
99,掠奪者任務,0.612,0.9848,12608,5,18
100,掠奪者任務,0.609,0.2913,13440,4,24
101,掠奪者任務,0.606,0.9881,9904,5,7
102,掠奪者任務,0.603,0.9863,11456,5,12
103,掠奪者任務,0.600,-0.9705,13440,0,2
104,掠奪者任務,0.597,0.9883,9648,5,17
105,掠奪者任務,0.594,-0.9705,13440,0,22
106,掠奪者任務,0.591,-0.9051,13440,1,11
107,掠奪者任務,0.588,0.9875,10384,5,18
108,掠奪者任務,0.585,0.9847,12688,5,7
109,掠奪者任務,0.582,-0.7163,13440,2,15
110,掠奪者任務,0.579,0.9902,7712,5,9
111,掠奪者任務,0.576,0.2913,13440,4,12
112,掠奪者任務,0.573,0.9874,10560,5,3
113,掠奪者任務,0.570,0.9900,7904,5,8
114,掠奪者任務,0.568,-0.9051,13440,1,25
115,掠奪者任務,0.565,0.9889,9040,5,14
116,掠奪者任務,0.562,-0.9705,13440,0,11
117,掠奪者任務,0.559,-0.9705,13440,0,10
118,掠奪者任務,0.556,0.9879,10016,5,20
119,掠奪者任務,0.554,0.9851,12432,5,21
120,掠奪者任務,0.551,0.2913,13440,4,13
121,掠奪者任務,0.548,0.9894,8592,5,4
122,掠奪者任務,0.545,0.9899,8016,5,12
123,掠奪者任務,0.543,0.9848,12640,8,15
124,掠奪者任務,0.540,0.9889,9056,5,8
125,掠奪者任務,0.537,0.9911,6640,5,8
126,掠奪者任務,0.534,0.9837,13440,5,10
127,掠奪者任務,0.532,0.9855,12128,5,12
128,掠奪者任務,0.529,0.9875,10416,5,10
129,掠奪者任務,0.526,0.9908,7008,5,14
130,掠奪者任務,0.524,0.9891,8864,5,14
131,掠奪者任務,0.521,-0.9051,13440,1,17
132,掠奪者任務,0.519,-0.9705,13440,0,13
133,掠奪者任務,0.516,0.9843,13024,5,9
134,掠奪者任務,0.513,-0.7163,13440,2,16
135,掠奪者任務,0.511,-0.7163,13440,2,19
136,掠奪者任務,0.508,0.9858,11856,5,27
137,掠奪者任務,0.506,0.9888,9216,5,5
138,掠奪者任務,0.503,0.9908,7024,5,4
139,掠奪者任務,0.501,0.9867,11104,5,7
140,掠奪者任務,0.498,0.9853,12240,5,13
141,掠奪者任務,0.496,0.9876,10352,5,11
142,掠奪者任務,0.493,-0.7163,13440,2,13
143,掠奪者任務,0.491,0.9911,6592,5,4
144,掠奪者任務,0.488,-0.2913,13440,3,21
145,掠奪者任務,0.486,0.9853,12240,6,12
146,掠奪者任務,0.483,0.9903,7536,5,4
147,掠奪者任務,0.481,0.9901,7760,5,8
148,掠奪者任務,0.479,0.2913,13440,4,17
149,掠奪者任務,0.476,-0.7163,13440,2,12
150,掠奪者任務,0.474,0.9871,10768,5,10
151,掠奪者任務,0.471,0.9871,10800,5,4
152,掠奪者任務,0.469,-0.9051,13440,1,16
153,掠奪者任務,0.467,0.9889,9136,5,6
154,掠奪者任務,0.464,0.9882,9792,5,11
155,掠奪者任務,0.462,0.9888,9232,5,9
156,掠奪者任務,0.460,0.9908,6992,5,3
157,掠奪者任務,0.458,0.9846,12816,5,11
158,掠奪者任務,0.455,0.9897,8208,5,8
159,掠奪者任務,0.453,0.9898,8112,5,7
160,掠奪者任務,0.451,-0.9705,13440,0,26
161,掠奪者任務,0.448,0.9862,11520,5,18
162,掠奪者任務,0.446,0.9849,12576,5,14
163,掠奪者任務,0.444,-0.2913,13440,3,10
164,掠奪者任務,0.442,0.9892,8784,6,11
165,掠奪者任務,0.440,0.9868,11040,5,10
166,掠奪者任務,0.437,0.2913,13440,4,10
167,掠奪者任務,0.435,0.9896,8336,5,9
168,掠奪者任務,0.433,0.2913,13440,4,21
169,掠奪者任務,0.431,0.9880,10000,5,9
170,掠奪者任務,0.429,0.9867,11152,5,11
171,掠奪者任務,0.427,-0.7163,13440,2,22
172,掠奪者任務,0.424,0.2913,13440,4,19
173,掠奪者任務,0.422,0.9901,7840,5,11
174,掠奪者任務,0.420,0.9881,9904,5,11
175,掠奪者任務,0.418,0.9886,9360,5,10
176,掠奪者任務,0.416,0.9908,7008,5,6
177,掠奪者任務,0.414,0.2913,13440,4,23
178,掠奪者任務,0.412,-0.9705,13440,0,34
179,掠奪者任務,0.410,0.9888,9152,5,8
180,掠奪者任務,0.408,0.9901,7792,5,15
181,掠奪者任務,0.406,0.2913,13440,4,9
182,掠奪者任務,0.404,0.9865,11328,5,6
183,掠奪者任務,0.402,0.9844,12944,5,15
184,掠奪者任務,0.400,-0.2913,13440,3,26
185,掠奪者任務,0.398,-0.7163,13440,2,17
186,掠奪者任務,0.396,0.9873,10608,5,5
187,掠奪者任務,0.394,0.9876,10320,5,12
188,掠奪者任務,0.392,0.9904,7456,5,1
189,掠奪者任務,0.390,0.9847,12704,5,14
190,掠奪者任務,0.388,0.9879,10016,5,14
191,掠奪者任務,0.386,-0.7163,13440,2,18
192,掠奪者任務,0.384,-0.9051,13440,1,22
193,掠奪者任務,0.382,-0.2913,13440,3,34
194,掠奪者任務,0.380,0.9898,8144,5,7
195,掠奪者任務,0.378,0.2913,13440,4,19
196,掠奪者任務,0.376,0.9847,12720,6,6
197,掠奪者任務,0.374,-0.2913,13440,3,19
198,掠奪者任務,0.373,0.9892,8832,5,5
199,掠奪者任務,0.371,0.9892,8832,5,9
200,掠奪者任務,0.369,0.9869,10976,5,11
201,掠奪者任務,0.367,-0.9705,13440,0,22
202,掠奪者任務,0.365,0.9894,8608,5,14
203,掠奪者任務,0.363,0.9892,8784,5,6
204,掠奪者任務,0.361,0.9872,10656,5,16
205,掠奪者任務,0.360,0.9905,7376,5,7
206,掠奪者任務,0.358,-0.9705,13440,0,33
207,掠奪者任務,0.356,0.9864,11344,6,9
208,掠奪者任務,0.354,0.9858,11872,6,6
209,掠奪者任務,0.353,0.9882,9808,5,8
210,掠奪者任務,0.351,0.9852,12320,5,14
211,掠奪者任務,0.349,0.9898,8160,5,6
212,掠奪者任務,0.347,0.9877,10208,5,8
213,掠奪者任務,0.346,-0.9705,13440,0,36
214,掠奪者任務,0.344,0.9853,12224,5,18
215,掠奪者任務,0.342,0.9863,11440,5,22
216,掠奪者任務,0.340,0.9883,9664,5,7
217,掠奪者任務,0.339,-0.9705,13440,0,18
218,掠奪者任務,0.337,0.9895,8512,5,4
219,掠奪者任務,0.335,0.9847,12704,5,24
220,掠奪者任務,0.334,-0.2913,13440,3,6
221,掠奪者任務,0.332,0.9857,11920,5,26
222,掠奪者任務,0.330,0.9888,9168,5,7
223,掠奪者任務,0.329,0.2913,13440,4,19
224,掠奪者任務,0.327,-0.9705,13440,0,19
225,掠奪者任務,0.325,0.9888,9232,6,12
226,掠奪者任務,0.324,0.9888,9200,5,8
227,掠奪者任務,0.322,-0.2913,13440,3,18
228,掠奪者任務,0.321,-0.9705,13440,0,15
229,掠奪者任務,0.319,-0.9705,13440,0,0
230,掠奪者任務,0.317,0.9855,12128,5,10
231,掠奪者任務,0.316,0.9893,8704,5,11
232,掠奪者任務,0.314,0.9909,6848,5,2
233,掠奪者任務,0.313,0.9866,11216,5,22
234,掠奪者任務,0.311,0.9855,12080,5,10
235,掠奪者任務,0.309,0.9852,12304,5,8
236,掠奪者任務,0.308,-0.9051,13440,1,28
237,掠奪者任務,0.306,-0.7163,13440,2,14
238,掠奪者任務,0.305,-0.9705,13440,0,0
239,掠奪者任務,0.303,0.9879,10080,5,12
240,掠奪者任務,0.302,0.9913,6336,5,6
241,掠奪者任務,0.300,0.9883,9728,5,12
242,掠奪者任務,0.299,-0.7163,13440,2,25
243,掠奪者任務,0.297,0.9848,12608,5,12
244,掠奪者任務,0.296,-0.7163,13440,2,21
245,掠奪者任務,0.294,0.9900,7888,5,16
246,掠奪者任務,0.293,0.9861,11664,6,11
247,掠奪者任務,0.291,0.9873,10624,5,5
248,掠奪者任務,0.290,-0.7163,13440,2,20
249,掠奪者任務,0.288,0.9845,12832,5,6
250,掠奪者任務,0.287,-0.9705,13440,0,0
251,掠奪者任務,0.286,0.9899,8064,5,11
252,掠奪者任務,0.284,-0.7163,13440,2,13
253,掠奪者任務,0.283,0.9888,9232,5,11
254,掠奪者任務,0.281,0.9841,13168,5,16
255,掠奪者任務,0.280,0.9887,9312,6,7
256,掠奪者任務,0.279,-0.9705,13440,0,8
257,掠奪者任務,0.277,-0.9705,13440,0,18
258,掠奪者任務,0.276,-0.9705,13440,0,20
259,掠奪者任務,0.274,0.9886,9376,5,11
260,掠奪者任務,0.273,-0.7163,13440,2,12
261,掠奪者任務,0.272,-0.9705,13440,0,26
262,掠奪者任務,0.270,0.9885,9472,5,9
263,掠奪者任務,0.269,0.9876,10368,5,19
264,掠奪者任務,0.268,0.2913,13440,4,11
265,掠奪者任務,0.266,0.9840,13184,5,13
266,掠奪者任務,0.265,-0.9705,13440,0,29
267,掠奪者任務,0.264,0.9857,11920,5,25
268,掠奪者任務,0.262,-0.9705,13440,0,20
269,掠奪者任務,0.261,0.9878,10176,5,8
270,掠奪者任務,0.260,0.9912,6512,5,5
271,掠奪者任務,0.258,-0.9051,13440,1,19
272,掠奪者任務,0.257,0.9864,11344,6,17
273,掠奪者任務,0.256,0.9852,12320,5,10
274,掠奪者任務,0.255,0.9875,10464,5,9
275,掠奪者任務,0.253,0.9884,9568,5,25
276,掠奪者任務,0.252,-0.9705,13440,0,31
277,掠奪者任務,0.251,0.9862,11504,5,13
278,掠奪者任務,0.249,0.9893,8704,5,7
279,掠奪者任務,0.248,-0.9705,13440,0,14
280,掠奪者任務,0.247,0.9861,11616,5,15
281,掠奪者任務,0.246,0.9860,11712,5,9
282,掠奪者任務,0.245,0.9879,10064,5,20
283,掠奪者任務,0.243,0.9890,8960,5,1
284,掠奪者任務,0.242,-0.9705,13440,0,8
285,掠奪者任務,0.241,0.9897,8256,5,5
286,掠奪者任務,0.240,-0.9705,13440,0,17
287,掠奪者任務,0.238,0.9919,5504,5,1
288,掠奪者任務,0.237,0.9897,8256,5,6
289,掠奪者任務,0.236,-0.9705,13440,0,12
290,掠奪者任務,0.235,0.9877,10224,5,5
291,掠奪者任務,0.234,0.9905,7296,5,10
292,掠奪者任務,0.233,0.9869,10976,6,8
293,掠奪者任務,0.231,0.9860,11728,5,12
294,掠奪者任務,0.230,0.2913,13440,4,18
295,掠奪者任務,0.229,-0.9705,13440,0,0
296,掠奪者任務,0.228,-0.9705,13440,0,3
297,掠奪者任務,0.227,0.9874,10560,5,12
298,掠奪者任務,0.226,0.9870,10848,5,24
299,掠奪者任務,0.225,-0.9051,13440,1,16
300,掠奪者任務,0.223,0.9843,13024,5,9
301,掠奪者任務,0.222,-0.7163,13440,2,22
302,掠奪者任務,0.221,0.9892,8816,5,4
303,掠奪者任務,0.220,-0.9705,13440,0,8
304,掠奪者任務,0.219,0.9859,11808,5,17
305,掠奪者任務,0.218,-0.9051,13440,1,6
306,掠奪者任務,0.217,0.9847,12672,5,19
307,掠奪者任務,0.216,0.9864,11408,5,25
308,掠奪者任務,0.215,0.9907,7152,5,5
309,掠奪者任務,0.214,0.9893,8656,5,9
310,掠奪者任務,0.212,0.9875,10464,5,10
311,掠奪者任務,0.211,0.2913,13440,4,15
312,掠奪者任務,0.210,0.9877,10288,5,8
313,掠奪者任務,0.209,0.9894,8544,5,5
314,掠奪者任務,0.208,0.9869,10928,5,8
315,掠奪者任務,0.207,-0.9705,13440,0,11
316,掠奪者任務,0.206,0.9886,9360,5,7
317,掠奪者任務,0.205,0.9871,10800,5,11
318,掠奪者任務,0.204,0.9883,9680,5,13
319,掠奪者任務,0.203,0.9905,7360,5,3
320,掠奪者任務,0.202,0.9853,12224,5,25
321,掠奪者任務,0.201,-0.7163,13440,2,14
322,掠奪者任務,0.200,0.9854,12144,5,4
323,掠奪者任務,0.199,-0.9705,13440,0,2
324,掠奪者任務,0.198,-0.9705,13440,0,8
325,掠奪者任務,0.197,-0.9705,13440,0,0
326,掠奪者任務,0.196,-0.9705,13440,0,13
327,掠奪者任務,0.195,0.9898,8176,5,2
328,掠奪者任務,0.194,0.9892,8784,6,6
329,掠奪者任務,0.193,0.9895,8448,5,7
330,掠奪者任務,0.192,-0.9705,13440,0,9
331,掠奪者任務,0.191,0.9869,10944,6,15
332,掠奪者任務,0.190,-0.2913,13440,3,9
333,掠奪者任務,0.189,0.9854,12192,5,12
334,掠奪者任務,0.188,-0.9705,13440,0,25
335,掠奪者任務,0.187,0.9852,12320,6,17
336,掠奪者任務,0.187,-0.9705,13440,0,6
337,掠奪者任務,0.186,0.9884,9568,5,13
338,掠奪者任務,0.185,-0.9705,13440,0,12
339,掠奪者任務,0.184,-0.9051,13440,1,9
340,掠奪者任務,0.183,0.2913,13440,4,12
341,掠奪者任務,0.182,0.9846,12800,5,9
342,掠奪者任務,0.181,0.9845,12832,6,12
343,掠奪者任務,0.180,-0.9705,13440,0,2
344,掠奪者任務,0.179,0.9875,10448,5,4
345,掠奪者任務,0.178,0.9895,8448,5,7
346,掠奪者任務,0.177,-0.9705,13440,0,12
347,掠奪者任務,0.177,-0.7163,13440,2,14
348,掠奪者任務,0.176,-0.9705,13440,0,20
349,掠奪者任務,0.175,0.9887,9328,5,1
350,掠奪者任務,0.174,-0.9051,13440,1,20
351,掠奪者任務,0.173,0.2913,13440,4,22
352,掠奪者任務,0.172,-0.9705,13440,0,23
353,掠奪者任務,0.171,0.9884,9616,5,8
354,掠奪者任務,0.170,-0.2913,13440,3,15
355,掠奪者任務,0.170,-0.9705,13440,0,23
356,掠奪者任務,0.169,-0.9051,13440,1,16
357,掠奪者任務,0.168,0.9877,10256,5,0
358,掠奪者任務,0.167,-0.7163,13440,2,9
359,掠奪者任務,0.166,0.9884,9584,5,6
360,掠奪者任務,0.165,0.9844,12896,5,21
361,掠奪者任務,0.165,0.2913,13440,4,4
362,掠奪者任務,0.164,-0.9705,13440,0,9
363,掠奪者任務,0.163,0.9886,9344,5,2
364,掠奪者任務,0.162,-0.9051,13440,1,2
365,掠奪者任務,0.161,-0.9051,13440,1,9
366,掠奪者任務,0.160,0.9910,6784,5,2
367,掠奪者任務,0.160,-0.9705,13440,0,7
368,掠奪者任務,0.159,0.9889,9104,5,4
369,掠奪者任務,0.158,0.2913,13440,4,18
370,掠奪者任務,0.157,0.9885,9456,5,4
371,掠奪者任務,0.157,0.9887,9296,5,8
372,掠奪者任務,0.156,0.9893,8720,8,5
373,掠奪者任務,0.155,0.2913,13440,4,11
374,掠奪者任務,0.154,-0.9705,13440,0,4
375,掠奪者任務,0.153,-0.9051,13440,1,4
376,掠奪者任務,0.153,0.9847,12720,5,1
377,掠奪者任務,0.152,-0.9705,13440,0,11
378,掠奪者任務,0.151,-0.9705,13440,0,4
379,掠奪者任務,0.150,-0.7163,13440,2,8
380,掠奪者任務,0.150,-0.9705,13440,0,11
381,掠奪者任務,0.149,-0.9705,13440,0,11
382,掠奪者任務,0.148,0.9869,10944,5,3
383,掠奪者任務,0.147,0.9889,9104,5,8
384,掠奪者任務,0.147,0.9888,9232,5,6
385,掠奪者任務,0.146,-0.9705,13440,0,14
386,掠奪者任務,0.145,-0.7163,13440,2,0
387,掠奪者任務,0.144,-0.9051,13440,1,10
388,掠奪者任務,0.144,-0.7163,13440,2,4
389,掠奪者任務,0.143,0.9905,7344,5,9
390,掠奪者任務,0.142,0.9857,11936,5,8
391,掠奪者任務,0.142,0.9876,10320,6,3
392,掠奪者任務,0.141,0.9844,12944,5,10
393,掠奪者任務,0.140,0.2913,13440,4,18
394,掠奪者任務,0.139,-0.9705,13440,0,26
395,掠奪者任務,0.139,0.9851,12416,5,18
396,掠奪者任務,0.138,0.9856,12032,5,29
397,掠奪者任務,0.137,0.9905,7312,5,6
398,掠奪者任務,0.137,0.2913,13440,4,3
399,掠奪者任務,0.136,0.9879,10032,5,8
400,掠奪者任務,0.135,0.9875,10448,5,9
401,掠奪者任務,0.135,0.9912,6528,5,2
402,掠奪者任務,0.134,-0.9051,13440,1,12
403,掠奪者任務,0.133,0.2913,13440,4,6
404,掠奪者任務,0.133,-0.7163,13440,2,8
405,掠奪者任務,0.132,0.9878,10144,5,6
406,掠奪者任務,0.131,0.9844,12928,5,12
407,掠奪者任務,0.131,-0.9705,13440,0,7
408,掠奪者任務,0.130,-0.9705,13440,0,12
409,掠奪者任務,0.129,-0.9705,13440,0,13
410,掠奪者任務,0.129,0.9879,10096,5,6
411,掠奪者任務,0.128,0.9874,10496,6,4
412,掠奪者任務,0.127,0.9899,8016,6,7
413,掠奪者任務,0.127,0.9891,8848,5,8
414,掠奪者任務,0.126,0.9877,10256,5,0
415,掠奪者任務,0.126,-0.9705,13440,0,20
416,掠奪者任務,0.125,-0.9051,13440,1,18
417,掠奪者任務,0.124,-0.9705,13440,0,9
418,掠奪者任務,0.124,0.2913,13440,4,14
419,掠奪者任務,0.123,-0.2913,13440,3,11
420,掠奪者任務,0.122,0.9880,9968,5,7
421,掠奪者任務,0.122,0.9900,7936,6,6
422,掠奪者任務,0.121,-0.9705,13440,0,7
423,掠奪者任務,0.121,0.9900,7888,5,6
424,掠奪者任務,0.120,-0.7163,13440,2,14
425,掠奪者任務,0.119,0.2913,13440,4,14
426,掠奪者任務,0.119,-0.9705,13440,0,10
427,掠奪者任務,0.118,-0.9051,13440,1,5
428,掠奪者任務,0.118,0.9873,10608,5,7
429,掠奪者任務,0.117,0.9899,8000,5,9
430,掠奪者任務,0.116,-0.9705,13440,0,1
431,掠奪者任務,0.116,0.9889,9104,5,9
432,掠奪者任務,0.115,0.9845,12848,5,16
433,掠奪者任務,0.115,0.9907,7136,5,2
434,掠奪者任務,0.114,0.2913,13440,4,16
435,掠奪者任務,0.114,-0.9705,13440,0,12
436,掠奪者任務,0.113,0.9900,7872,5,4
437,掠奪者任務,0.112,0.9882,9776,5,7
438,掠奪者任務,0.112,0.9863,11440,5,9
439,掠奪者任務,0.111,0.9878,10160,5,5
440,掠奪者任務,0.111,0.9903,7520,5,1
441,掠奪者任務,0.110,0.9873,10640,5,13
442,掠奪者任務,0.110,0.9901,7792,5,7
443,掠奪者任務,0.109,-0.9705,13440,0,4
444,掠奪者任務,0.109,0.9876,10352,6,6
445,掠奪者任務,0.108,0.9866,11184,5,2
446,掠奪者任務,0.107,0.9862,11520,5,4
447,掠奪者任務,0.107,-0.9705,13440,0,15
448,掠奪者任務,0.106,0.9885,9504,5,2
449,掠奪者任務,0.106,-0.9705,13440,0,13
450,掠奪者任務,0.105,-0.9705,13440,0,4
451,掠奪者任務,0.105,0.9854,12160,5,19
452,掠奪者任務,0.104,0.9849,12528,5,6
453,掠奪者任務,0.104,-0.9705,13440,0,7
454,掠奪者任務,0.103,-0.7163,13440,2,7
455,掠奪者任務,0.103,-0.7163,13440,2,14
456,掠奪者任務,0.102,-0.9705,13440,0,20
457,掠奪者任務,0.102,0.2913,13440,4,19
458,掠奪者任務,0.101,0.2913,13440,4,18
459,掠奪者任務,0.101,-0.9051,13440,1,7
460,掠奪者任務,0.100,0.9878,10144,5,4
461,掠奪者任務,0.100,-0.9705,13440,0,23
462,掠奪者任務,0.099,-0.9051,13440,1,3
463,掠奪者任務,0.099,0.9866,11216,5,12
464,掠奪者任務,0.098,-0.9705,13440,0,18
465,掠奪者任務,0.098,-0.2913,13440,3,5
466,掠奪者任務,0.097,0.9843,13024,6,7
467,掠奪者任務,0.097,0.9847,12736,5,2
468,掠奪者任務,0.096,0.9881,9920,5,3
469,掠奪者任務,0.096,-0.9705,13440,0,13
470,掠奪者任務,0.095,-0.9705,13440,0,5
471,掠奪者任務,0.095,0.9883,9728,5,10
472,掠奪者任務,0.094,-0.9705,13440,0,4
473,掠奪者任務,0.094,0.9892,8832,5,4
474,掠奪者任務,0.093,0.9848,12640,5,22
475,掠奪者任務,0.093,0.9865,11296,5,13
476,掠奪者任務,0.092,0.9855,12096,5,16
477,掠奪者任務,0.092,0.9838,13344,5,11
478,掠奪者任務,0.092,-0.9705,13440,0,18
479,掠奪者任務,0.091,0.9876,10352,5,9
480,掠奪者任務,0.091,-0.9705,13440,0,12
481,掠奪者任務,0.090,-0.7163,13440,2,13
482,掠奪者任務,0.090,0.9915,6064,5,2
483,掠奪者任務,0.089,0.9849,12592,5,7
484,掠奪者任務,0.089,0.2913,13440,4,22
485,掠奪者任務,0.088,0.9871,10816,5,7
486,掠奪者任務,0.088,-0.7163,13440,2,6
487,掠奪者任務,0.088,-0.9705,13440,0,7
488,掠奪者任務,0.087,-0.9051,13440,1,12
489,掠奪者任務,0.087,-0.9705,13440,0,0
490,掠奪者任務,0.086,0.9850,12480,5,4
491,掠奪者任務,0.086,-0.9705,13440,0,12
492,掠奪者任務,0.085,-0.9705,13440,0,14
493,掠奪者任務,0.085,-0.7163,13440,2,22
494,掠奪者任務,0.084,-0.9705,13440,0,12
495,掠奪者任務,0.084,-0.9705,13440,0,6
496,掠奪者任務,0.084,-0.9705,13440,0,0
497,掠奪者任務,0.083,0.9904,7504,5,0
498,掠奪者任務,0.083,0.9844,12944,6,9
499,掠奪者任務,0.082,0.9892,8752,5,4
500,掠奪者任務,0.082,-0.9705,13440,0,11
501,掠奪者任務,0.082,0.9876,10304,5,2
502,掠奪者任務,0.081,0.9853,12256,5,2
503,掠奪者任務,0.081,0.9850,12496,5,1
504,掠奪者任務,0.080,-0.9051,13440,1,2
505,掠奪者任務,0.080,-0.7163,13440,2,13
506,掠奪者任務,0.080,-0.9705,13440,0,22
507,掠奪者任務,0.079,0.2913,13440,4,6
508,掠奪者任務,0.079,-0.9705,13440,0,10
509,掠奪者任務,0.078,-0.9705,13440,0,19
510,掠奪者任務,0.078,0.9855,12112,5,2
511,掠奪者任務,0.078,-0.9705,13440,0,10
512,掠奪者任務,0.077,0.9854,12208,5,6
513,掠奪者任務,0.077,-0.9705,13440,0,7
514,掠奪者任務,0.076,-0.9705,13440,0,8
515,掠奪者任務,0.076,0.9838,13360,5,11
516,掠奪者任務,0.076,-0.9705,13440,0,13
517,掠奪者任務,0.075,-0.9705,13440,0,1
518,掠奪者任務,0.075,-0.7163,13440,2,0
519,掠奪者任務,0.075,0.9896,8336,5,2
520,掠奪者任務,0.074,-0.9705,13440,0,0
521,掠奪者任務,0.074,0.9908,7024,5,2
522,掠奪者任務,0.073,0.9897,8272,5,4
523,掠奪者任務,0.073,-0.7163,13440,2,3
524,掠奪者任務,0.073,-0.9705,13440,0,0
525,掠奪者任務,0.072,-0.9705,13440,0,1
526,掠奪者任務,0.072,-0.9705,13440,0,0
527,掠奪者任務,0.072,0.2913,13440,4,4
