Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,14,18
32.0,0,0,12,0,0,14,15
48.0,0,0,12,0,0,45,79
64.0,0,0,12,0,0,44,72
80.0,0,0,12,0,0,45,9
96.0,0,0,12,0,0,44,28
112.0,0,0,12,0,0,45,81
128.0,5,0,12,0,0,44,12
144.0,10,0,12,0,0,45,80
160.0,30,0,12,0,0,44,3
176.0,45,0,12,0,0,45,25
192.0,55,0,12,0,0,44,6
208.0,55,0,12,0,0,45,9
224.0,10,0,12,0,0,14,90
240.0,15,0,12,0,0,45,96
256.0,15,0,12,0,0,44,28
272.0,30,0,12,0,0,45,30
288.0,45,0,13,0,0,44,56
304.0,55,0,13,0,0,45,88
320.0,15,0,13,0,0,14,22
336.0,20,0,13,0,0,45,60
352.0,20,0,13,0,0,44,73
368.0,25,0,13,0,0,45,94
384.0,30,0,13,0,0,44,17
400.0,50,0,13,0,0,45,33
416.0,10,0,13,0,0,14,85
432.0,20,0,13,0,0,45,48
448.0,25,0,13,0,0,44,2
464.0,30,0,13,0,0,45,71
480.0,45,0,13,0,0,44,47
496.0,50,0,13,0,0,45,28
512.0,5,0,13,0,0,14,98
528.0,20,0,13,0,0,45,22
544.0,30,0,13,0,0,44,60
560.0,40,0,14,0,0,45,58
576.0,40,0,14,0,0,44,63
592.0,60,0,14,0,0,45,14
608.0,65,0,14,0,0,44,68
624.0,65,0,14,0,0,45,75
640.0,70,0,14,0,0,44,38
656.0,90,0,14,0,0,45,73
672.0,100,0,14,0,0,11,55
688.0,35,0,14,0,0,45,53
704.0,45,0,14,0,0,44,89
720.0,55,0,14,0,0,45,39
736.0,55,0,14,0,0,42,67
752.0,65,0,14,0,0,42,23
768.0,70,0,14,0,0,42,63
784.0,75,0,14,0,0,45,30
800.0,100,0,14,0,0,42,13
816.0,100,0,14,0,0,1,6
832.0,5,0,15,0,0,45,15
848.0,15,0,15,0,0,42,53
864.0,25,0,15,0,0,45,91
880.0,25,0,15,0,0,44,95
896.0,35,0,15,0,0,45,48
912.0,50,0,15,0,0,44,51
928.0,55,0,15,0,0,45,18
944.0,60,0,15,0,0,44,73
960.0,65,0,15,0,0,45,41
976.0,65,0,15,0,0,44,31
992.0,80,0,15,0,0,45,84
1008.0,90,0,15,0,0,44,72
1024.0,100,0,15,0,0,45,66
1040.0,110,0,15,0,0,1,22
1056.0,10,0,15,0,0,1,6
1072.0,20,0,15,0,0,45,62
1088.0,20,0,15,0,0,44,93
1104.0,25,0,15,0,0,45,97
1120.0,40,0,15,0,0,44,90
1136.0,45,0,15,0,0,45,82
1152.0,55,0,15,0,0,44,83
1168.0,65,0,15,0,0,45,69
1184.0,70,0,15,0,0,44,30
1200.0,70,0,15,0,0,45,65
1216.0,75,0,15,0,0,44,58
1232.0,85,0,15,0,0,45,76
1248.0,90,0,15,0,0,44,35
