Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,14,15
32.0,50,0,12,0,0,45,40
48.0,0,0,12,0,0,14,48
64.0,0,0,12,0,0,45,16
80.0,0,0,12,0,0,44,91
96.0,0,0,12,0,0,45,74
112.0,0,0,12,0,0,44,15
128.0,5,0,12,0,0,45,90
144.0,10,0,12,0,0,44,100
160.0,30,0,12,0,0,45,94
176.0,45,0,12,0,0,44,50
192.0,55,0,12,0,0,45,5
208.0,5,0,12,0,0,14,68
224.0,10,0,12,0,0,45,77
240.0,15,0,12,0,0,44,49
256.0,15,0,12,0,0,45,93
272.0,30,0,12,0,0,44,70
288.0,45,0,12,0,0,45,77
304.0,55,0,13,0,0,44,62
320.0,15,0,13,0,0,14,4
336.0,20,0,13,0,0,45,42
352.0,20,0,13,0,0,44,42
368.0,25,0,13,0,0,45,100
384.0,30,0,13,0,0,44,95
400.0,50,0,13,0,0,45,35
416.0,10,0,13,0,0,14,88
432.0,20,0,13,0,0,45,82
448.0,25,0,13,0,0,44,39
464.0,30,0,13,0,0,45,19
480.0,45,0,13,0,0,44,29
496.0,50,0,13,0,0,45,2
512.0,5,0,13,0,0,14,27
528.0,20,0,13,0,0,45,68
544.0,30,0,13,0,0,44,74
560.0,40,0,13,0,0,45,41
576.0,40,0,14,0,0,44,47
592.0,60,0,14,0,0,45,20
608.0,65,0,14,0,0,44,30
624.0,65,0,14,0,0,45,89
640.0,70,0,14,0,0,44,2
656.0,90,0,14,0,0,45,38
672.0,100,0,14,0,0,11,15
688.0,35,0,14,0,0,11,95
704.0,40,0,14,0,0,45,34
720.0,50,0,14,0,0,44,15
736.0,50,0,14,0,0,42,43
752.0,60,0,14,0,0,45,42
768.0,65,0,14,0,0,42,85
784.0,70,0,14,0,0,42,26
800.0,100,0,14,0,0,45,90
816.0,100,0,14,0,0,1,85
832.0,100,0,14,0,0,1,15
848.0,10,0,15,0,0,45,7
864.0,10,0,15,0,0,44,82
880.0,15,0,15,0,0,45,6
896.0,25,0,15,0,0,44,9
912.0,35,0,15,0,0,45,76
928.0,50,0,15,0,0,44,73
944.0,50,0,15,0,0,45,73
960.0,55,0,15,0,0,44,55
976.0,65,0,15,0,0,45,99
992.0,70,0,15,0,0,44,62
1008.0,80,0,15,0,0,45,100
1024.0,90,0,15,0,0,44,10
1040.0,95,0,15,0,0,45,7
1056.0,105,0,15,0,0,44,31
1072.0,105,0,15,0,0,1,22
1088.0,10,0,15,0,0,1,78
1104.0,25,0,15,0,0,45,9
1120.0,35,0,15,0,0,44,53
1136.0,45,0,15,0,0,45,89
1152.0,45,0,15,0,0,44,84
1168.0,50,0,15,0,0,45,62
1184.0,55,0,15,0,0,44,61
1200.0,55,0,15,0,0,45,92
1216.0,75,0,15,0,0,44,29
1232.0,80,0,15,0,0,45,67
1248.0,85,0,15,0,0,44,10
1264.0,95,0,15,0,0,45,82
1280.0,100,4,15,0,0,44,65
1296.0,100,4,15,0,0,1,76
1312.0,5,8,15,0,0,1,73
1328.0,15,8,15,0,0,45,38
1344.0,25,8,15,0,0,44,32
1360.0,25,12,15,0,0,45,96
1376.0,40,16,15,0,0,44,69
1392.0,40,16,15,0,0,41,82
1408.0,45,20,15,0,0,45,97
1424.0,55,20,15,0,0,44,51
1440.0,55,20,15,0,0,45,79
1456.0,65,24,15,0,0,14,16
1472.0,70,24,15,0,0,45,18
1488.0,20,28,15,0,0,14,38
1504.0,35,28,15,0,0,45,66
1520.0,45,32,15,0,0,44,82
1536.0,45,32,15,0,0,45,62
1552.0,50,36,15,0,0,44,17
1568.0,0,36,15,0,0,14,72
1584.0,15,40,15,0,0,45,2
1600.0,20,40,15,0,0,44,56
1616.0,20,44,15,0,0,45,65
1632.0,40,44,16,0,0,41,99
1648.0,50,48,16,0,0,41,47
1664.0,50,48,16,0,0,45,14
1680.0,50,52,16,0,0,14,58
1696.0,10,52,16,0,0,14,49
1712.0,15,56,16,0,0,45,51
1728.0,25,56,16,0,0,44,71
1744.0,35,60,16,0,0,45,29
1760.0,50,60,16,0,0,44,75
1776.0,0,64,16,0,0,14,35
1792.0,10,64,16,0,0,45,15
1808.0,10,64,16,0,0,44,99
1824.0,25,68,16,0,0,45,59
1840.0,30,68,16,0,0,44,11
1856.0,40,72,16,0,0,41,26
1872.0,55,72,16,0,0,41,7
1888.0,65,76,16,0,0,45,43
1904.0,70,76,17,0,0,14,56
1920.0,20,80,17,0,0,14,69
1936.0,30,80,17,0,0,45,59
1952.0,45,84,17,0,0,44,91
1968.0,55,84,17,0,0,45,57
1984.0,60,88,17,0,0,14,85
2000.0,75,88,17,0,0,34,17
2016.0,80,92,17,0,0,45,98
2032.0,85,92,17,0,0,34,47
2048.0,95,96,17,0,0,34,46
2064.0,105,96,17,0,0,45,70
2080.0,115,100,17,0,0,14,58
2096.0,120,100,17,0,0,14,11
2112.0,135,104,17,0,0,45,19
2128.0,140,104,17,0,0,14,33
2144.0,160,108,17,0,0,45,77
2160.0,165,108,17,0,0,34,37
2176.0,170,112,18,0,0,45,8
2192.0,180,112,18,0,0,2,36
2208.0,35,116,18,0,0,45,43
2224.0,50,116,18,0,0,44,69
2240.0,60,116,18,0,0,34,98
2256.0,65,116,18,0,0,45,65
2272.0,70,116,18,0,1,34,32
2288.0,80,116,18,0,1,34,15
2304.0,85,120,18,0,1,14,56
2320.0,95,124,18,0,1,14,18
2336.0,95,128,18,0,1,45,84
2352.0,110,128,18,0,1,34,36
2368.0,125,128,18,0,1,34,86
2384.0,125,128,18,0,1,34,15
2400.0,140,128,18,0,1,45,71
2416.0,150,132,18,0,1,34,44
2432.0,155,132,18,0,1,14,78
2448.0,165,136,19,0,1,2,19
2464.0,175,136,19,0,1,2,45
2480.0,195,140,19,0,1,2,16
2496.0,195,140,19,0,1,1,35
2512.0,110,144,19,0,1,1,48
2528.0,115,144,19,0,1,34,75
2544.0,125,148,19,0,1,34,24
2560.0,135,148,19,0,1,1,95
2576.0,135,152,19,0,1,1,57
2592.0,155,152,19,0,1,1,96
2608.0,160,156,19,0,1,2,95
2624.0,160,156,19,0,1,2,35
2640.0,30,160,19,0,1,2,99
2656.0,40,160,19,0,1,45,28
2672.0,40,160,19,0,1,44,74
2688.0,60,164,19,0,1,45,4
2704.0,65,164,19,0,1,34,99
2720.0,80,168,20,0,1,34,55
2736.0,80,168,20,0,1,34,15
2752.0,80,172,20,0,1,34,58
2768.0,105,172,20,0,1,34,3
2784.0,110,176,20,0,1,1,46
2800.0,115,176,20,0,1,34,58
2816.0,130,180,20,0,1,34,85
2832.0,135,180,20,0,1,34,85
2848.0,145,184,20,0,1,1,17
2864.0,155,184,20,0,1,1,61
2880.0,165,188,20,0,1,34,93
2896.0,180,188,20,0,1,34,5
2912.0,185,192,20,0,1,34,10
2928.0,195,192,20,0,1,1,65
2944.0,200,196,20,0,1,45,90
2960.0,210,196,20,0,1,1,23
2976.0,225,200,20,0,1,2,11
2992.0,230,200,21,0,1,34,4
3008.0,245,204,21,0,1,34,59
3024.0,260,204,21,0,1,1,12
3040.0,260,208,21,0,1,2,25
3056.0,275,208,21,0,1,2,29
3072.0,280,208,21,0,1,45,75
3088.0,300,212,21,0,1,2,67
3104.0,155,212,21,0,1,45,24
3120.0,160,216,21,0,1,34,30
3136.0,185,216,21,0,1,45,41
3152.0,185,220,21,0,1,2,80
3168.0,190,220,21,0,1,45,58
3184.0,350,224,21,0,2,34,67
3200.0,370,224,21,0,2,41,27
3216.0,220,228,21,0,2,2,34
3232.0,230,228,21,0,2,45,80
3248.0,245,232,21,0,2,34,24
3264.0,255,232,22,0,2,34,4
3280.0,255,236,22,0,2,45,48
3296.0,270,236,22,0,2,2,2
3312.0,285,240,22,0,2,34,81
3328.0,295,240,22,0,2,2,75
3344.0,300,244,22,0,2,34,1
3360.0,315,244,22,0,2,34,4
3376.0,320,248,22,0,2,34,15
3392.0,330,248,22,0,2,34,61
3408.0,350,252,22,0,2,34,97
3424.0,350,252,22,0,2,41,39
3440.0,365,256,22,0,2,34,15
3456.0,380,256,22,0,2,34,15
3472.0,380,256,22,0,2,34,58
3488.0,395,260,22,0,2,2,14
3504.0,405,260,22,0,2,41,98
3520.0,415,264,22,0,2,34,50
3536.0,425,264,22,0,2,2,69
3552.0,430,268,22,0,2,41,88
3568.0,450,268,22,0,2,41,66
3584.0,455,272,22,0,2,34,15
3600.0,465,272,22,0,2,34,70
3616.0,480,276,22,0,2,2,22
3632.0,490,276,22,0,2,45,81
3648.0,500,280,22,0,2,2,70
3664.0,510,280,22,0,2,45,73
3680.0,520,284,22,0,2,34,30
3696.0,525,284,22,0,2,41,51
3712.0,540,288,22,0,2,41,17
3728.0,560,288,22,0,2,34,25
3744.0,565,292,22,0,2,34,18
