Episode,Task,Epsilon,Total_Reward,End_Loop,Marauders,Marines
42,掠奪者任務,0.814,-0.4520,13440,1,0
43,掠奪者任務,0.810,0.8261,6560,5,0
44,掠奪者任務,0.806,0.8319,6256,5,0
45,掠奪者任務,0.802,0.8165,6944,5,0
46,掠奪者任務,0.798,0.8372,6128,5,0
47,掠奪者任務,0.794,0.8599,5248,5,0
48,掠奪者任務,0.790,0.8136,7232,5,0
49,掠奪者任務,0.786,0.8420,5936,5,0
50,掠奪者任務,0.782,0.8749,4864,5,0
51,掠奪者任務,0.778,0.8276,5776,5,0
52,掠奪者任務,0.774,0.8303,6416,5,0
53,掠奪者任務,0.771,0.8195,6832,5,0
54,掠奪者任務,0.767,0.8134,6816,5,0
55,掠奪者任務,0.763,0.8331,6224,5,0
56,掠奪者任務,0.759,0.8225,6720,5,0
57,掠奪者任務,0.755,0.8479,6096,5,0
58,掠奪者任務,0.751,0.8277,6576,5,0
59,掠奪者任務,0.748,0.8486,5840,5,0
60,掠奪者任務,0.744,0.8329,6432,5,0
61,掠奪者任務,0.740,0.7853,8096,5,0
62,掠奪者任務,0.737,0.8436,5776,5,0
63,掠奪者任務,0.733,0.8146,7296,5,0
64,掠奪者任務,0.729,0.7669,8112,5,0
65,掠奪者任務,0.726,0.8320,6384,5,0
66,掠奪者任務,0.722,0.8369,6432,5,0
67,掠奪者任務,0.718,0.8104,7264,5,0
68,掠奪者任務,0.715,0.7230,11424,5,0
69,掠奪者任務,0.711,0.8331,6176,5,0
70,掠奪者任務,0.708,0.8409,6208,5,0
71,掠奪者任務,0.704,0.8419,6032,5,0
72,掠奪者任務,0.701,0.8218,6864,5,0
73,掠奪者任務,0.697,0.8424,5920,5,0
74,掠奪者任務,0.694,0.8484,5920,5,0
75,掠奪者任務,0.690,0.8076,7744,5,0
76,掠奪者任務,0.687,0.8342,6240,5,0
77,掠奪者任務,0.683,0.8368,5856,5,0
78,掠奪者任務,0.680,0.8319,6480,5,0
79,掠奪者任務,0.676,0.8392,6128,5,0
80,掠奪者任務,0.673,0.7939,8224,5,0
81,掠奪者任務,0.670,0.8468,5856,5,0
82,掠奪者任務,0.666,0.8417,5904,5,0
83,掠奪者任務,0.663,0.8486,6000,5,0
84,掠奪者任務,0.660,0.8326,6336,5,0
85,掠奪者任務,0.656,0.8106,7456,5,0
86,掠奪者任務,0.653,0.7968,7760,5,0
87,掠奪者任務,0.650,0.8336,6288,5,0
88,掠奪者任務,0.647,0.7532,8928,5,0
89,掠奪者任務,0.643,0.8355,6272,5,0
90,掠奪者任務,0.640,0.8387,6016,5,0
91,掠奪者任務,0.637,0.8359,6368,5,0
92,掠奪者任務,0.634,0.8483,5632,5,0
93,掠奪者任務,0.631,0.8239,6704,5,0
94,掠奪者任務,0.627,0.7934,7936,5,0
95,掠奪者任務,0.624,0.7291,10656,5,0
96,掠奪者任務,0.621,0.8404,6144,5,0
97,掠奪者任務,0.618,0.8217,6912,5,0
98,掠奪者任務,0.615,0.8086,7344,5,0
99,掠奪者任務,0.612,0.8115,7280,5,0
100,掠奪者任務,0.609,0.8026,7568,5,0
101,掠奪者任務,0.606,0.8311,6400,5,0
102,掠奪者任務,0.603,0.8391,6000,5,0
103,掠奪者任務,0.600,0.8370,6160,5,0
104,掠奪者任務,0.597,0.8639,5088,5,0
105,掠奪者任務,0.594,0.8204,6928,5,0
106,掠奪者任務,0.591,0.8574,5584,5,0
107,掠奪者任務,0.588,0.8474,5696,5,0
108,掠奪者任務,0.585,0.8202,7024,5,0
109,掠奪者任務,0.582,-0.5920,13440,0,0
110,掠奪者任務,0.579,0.8168,7200,5,0
111,掠奪者任務,0.576,0.8227,6800,5,0
112,掠奪者任務,0.573,0.8268,6752,5,0
113,掠奪者任務,0.570,0.7540,9856,5,0
114,掠奪者任務,0.568,0.8233,6192,5,0
115,掠奪者任務,0.565,0.7622,9712,5,0
116,掠奪者任務,0.562,0.7975,7840,5,0
117,掠奪者任務,0.559,0.7730,8960,5,0
118,掠奪者任務,0.556,0.8214,6992,5,0
119,掠奪者任務,0.554,0.8063,7312,5,0
120,掠奪者任務,0.551,0.8546,5440,5,0
121,掠奪者任務,0.548,0.8016,7680,5,0
122,掠奪者任務,0.545,0.8368,6304,5,0
123,掠奪者任務,0.543,0.7543,9664,5,0
124,掠奪者任務,0.540,0.8389,6208,5,0
125,掠奪者任務,0.537,0.8254,6816,5,0
126,掠奪者任務,0.534,0.8344,6432,5,0
127,掠奪者任務,0.532,0.8450,5936,5,0
128,掠奪者任務,0.529,0.7934,7488,5,0
129,掠奪者任務,0.526,0.8415,5264,5,0
130,掠奪者任務,0.524,0.8721,5104,5,0
131,掠奪者任務,0.521,0.8296,6560,5,0
132,掠奪者任務,0.519,-0.6000,13440,0,0
133,掠奪者任務,0.516,0.8371,6336,5,0
134,掠奪者任務,0.513,0.8293,5968,5,0
135,掠奪者任務,0.511,0.8564,5872,5,0
136,掠奪者任務,0.508,0.8305,6272,5,0
137,掠奪者任務,0.506,0.7381,10880,5,0
138,掠奪者任務,0.503,0.8271,6672,5,0
139,掠奪者任務,0.501,0.7884,8336,5,0
140,掠奪者任務,0.498,0.8351,6112,5,0
141,掠奪者任務,0.496,0.8203,7088,5,0
142,掠奪者任務,0.493,0.8244,7040,5,0
143,掠奪者任務,0.491,0.8194,7216,5,0
144,掠奪者任務,0.488,-0.3860,13440,4,0
145,掠奪者任務,0.486,-0.4840,13440,0,0
146,掠奪者任務,0.483,0.8336,6560,5,0
147,掠奪者任務,0.481,0.8436,6064,5,0
148,掠奪者任務,0.479,0.8196,7008,5,0
149,掠奪者任務,0.476,0.8321,6560,5,0
150,掠奪者任務,0.474,-0.4060,13440,2,0
151,掠奪者任務,0.471,0.8492,5792,5,0
152,掠奪者任務,0.469,0.8175,7056,5,0
153,掠奪者任務,0.467,0.8419,6208,5,0
154,掠奪者任務,0.464,0.8467,6352,5,0
155,掠奪者任務,0.462,0.8853,4624,5,0
156,掠奪者任務,0.460,0.8274,6704,5,0
157,掠奪者任務,0.458,0.8519,5696,5,0
158,掠奪者任務,0.455,0.8241,7184,5,0
159,掠奪者任務,0.453,0.8241,6896,5,0
160,掠奪者任務,0.451,0.8093,7312,5,0
161,掠奪者任務,0.448,0.8194,6880,5,0
162,掠奪者任務,0.446,0.7254,11248,5,0
163,掠奪者任務,0.444,0.8099,7712,5,0
164,掠奪者任務,0.442,0.8264,6816,5,0
165,掠奪者任務,0.440,0.8101,7296,5,0
166,掠奪者任務,0.437,0.8123,7200,5,0
167,掠奪者任務,0.435,0.8448,5968,5,0
168,掠奪者任務,0.433,0.7383,10448,5,0
169,掠奪者任務,0.431,0.8136,7072,5,0
170,掠奪者任務,0.429,0.8418,6304,5,0
171,掠奪者任務,0.427,0.8401,6176,5,0
172,掠奪者任務,0.424,0.8490,5936,5,0
173,掠奪者任務,0.422,0.8504,5808,5,0
174,掠奪者任務,0.420,0.8055,7168,5,0
175,掠奪者任務,0.418,0.8017,6912,5,0
176,掠奪者任務,0.416,0.7712,8928,5,0
177,掠奪者任務,0.414,0.8268,6528,5,0
178,掠奪者任務,0.412,0.8431,5952,5,0
179,掠奪者任務,0.410,0.8638,5520,5,0
180,掠奪者任務,0.408,0.8040,7616,5,0
181,掠奪者任務,0.406,-0.5820,2544,0,0
